"Municipal","County","State","Region","Five_Year_Range","Total_Population","Margin_Error_Total_Population","Male_Pct","Margin_Error_Male","Female_Pct","Margin_Error_Female","Age_under_5_Pct","Margin_Error_under_5_Pct","Age_5_9_Pct","Margin_Error_5_9_Pct","Age_10_14_Pct","Margin_Error_10_14_Pct","Age_15_19_Pct","Margin_Error_15_19_Pct","Age_20_24_Pct","Margin_Error_20_24_Pct","Age_25_34_Pct","Margin_Error_25_34_Pct","Age_35_44_Pct","Margin_Error_35_44_Pct","Age_45_54_Pct","Margin_Error_45_54_Pct","Age_55_59_Pct","Margin_Error_55_59_Pct","Age_60_64_Pct","Margin_Error_60_64_Pct","Age_65_74_Pct","Margin_Error_65_74_Pct","Age_75_84_Pct","Margin_Error_75_84_Pct","Age_over_85_Pct","Margin_Error_85._Pct","White_Pct","Margin_Error_White_Pct","Black_Pct","Margin_Error_Black_Pct","American_Indian_and_Alaska_Native_Pct","Margin_Error_American_Indian_and_Alaska_Native_Pct","Asian_Pct","Margin_Error_Asian_Pct","Hawaiian_and_Other_Pacific_Islander_Pct","Margin_Error_Hawaiian_and_Other_Pacific_Islander_Pct","Others_Pct","Margin_Error_Others_Pct","Hispanic_Pct","Margin_Error_Hispanic_Pct","Not_Hispanic_Pct","Margin_Error_Not_Hispanic_Pct","Age_under_20_Pct_plot","Age_20_34_Pct_plot","Age_35_54_Pct_plot","Age_55_64_Pct_plot","Age_65_74_Pct_plot","Age_over_75_Pct_plot"
"Ashburnham","Worcester County","MA","Ashburnham","2008-2012",6077,"21",50.2,"3.7",49.8,"3.7",4.5,"1.9",6.8,1.6,7,1.9,8.7,2.3,4.8,2.1,8.4,"3.4",14.1,"3.2",21.8,"4.8",6.9,3.2,6.6,2.2,7.1,"2.7",2.6,1.4,0.6,0.6,96.7,2.5,1.9,1.7,1.1,1.4,0,0.6,0,0.6,2.4,2.4,4.3,"3",95.7,"3",27,13.2,35.9,13.5,7.1,3.2
"Ashby","Middlesex County","MA","Ashby","2005-2009",3059,"40",46.9,"2.5",53.1,"2.5",6.5,"1.8",6.9,1.8,9.2,2,9.6,2.8,4.2,1.3,9.7,"2.6",12.6,"2.2",21.2,"3.1",6.2,2,4.8,2.1,5.1,"1.8",3.7,1.2,0.3,0.4,99,0.8,0.3,0.4,1.5,2,0.4,0.3,0,1.2,0.6,0.7,1.5,"1.1",98.5,"1.1",32.2,13.9,33.8,11,5.1,4
"Ashby","Middlesex County","MA","Ashby","2006-2010",2987,"21",47.1,"2.3",52.9,"2.3",5.6,"1.8",6.6,2,9.3,2.6,6.8,2,3.3,1.3,9.9,"3.2",13.5,"2.4",19.8,"3.6",9.8,2.9,5.5,2.5,5.2,"2.1",4,1.3,0.8,0.6,98.9,1,0,1.2,1.1,1.4,0.4,0.4,0,1.2,0.7,0.9,2.1,"1.7",97.9,"1.7",28.3,13.2,33.3,15.3,5.2,4.8
"Ashby","Middlesex County","MA","Ashby","2007-2011",3030,"18",46.4,"2.6",53.6,"2.6",5.3,"2.2",5.8,2,9.6,2.7,6.9,2,3.2,1.2,8.8,"3.2",13.8,"2.2",20.4,"3.6",10.3,3.3,5.3,2.6,5.7,"1.8",3.5,1.2,1.3,0.9,99.5,0.6,0,1.2,1.3,1.9,0.4,0.5,0,1.2,0.4,0.4,1.8,"1.5",98.2,"1.5",27.6,12,34.2,15.6,5.7,4.8
"Ashby","Middlesex County","MA","Ashby","2008-2012",3066,"26",47.9,"2.4",52.1,"2.4",5.2,"1.9",6.5,2.4,7.8,1.8,6.7,2.1,3.5,1.3,9.5,"2.6",13,"2.1",17.9,"3.1",12.1,2.9,4.9,2,7.4,"2.1",4,1.3,1.6,1,99.5,0.5,0,1.1,1.3,1.9,0.5,0.5,0,1.1,0.1,0.2,1.5,"1.6",98.5,"1.6",26.2,13,30.9,17,7.4,5.6
"Ashfield","Franklin County","MA","Ashfield","2005-2009",1664,"182",48.4,"3.3",51.6,"3.3",3.5,"1.6",5.9,1.7,7.5,2.3,6.1,2.6,4.3,2,7.6,"2.6",15.1,"3.2",21.5,"4.1",12.4,3.2,7.3,2.7,5.2,"2.3",2.2,0.9,1.3,0.8,97.9,2.2,2,2.2,1.3,1.2,0.2,0.4,0,2.2,0,2.2,2,"2",98,"2",23,11.9,36.6,19.7,5.2,3.5
"Ashfield","Franklin County","MA","Ashfield","2006-2010",1732,"150",46.2,"2.7",53.8,"2.7",4.4,"1.9",5.5,1.9,8.3,2.1,6.1,2.2,2.5,1.4,8.4,"2.3",14.7,"2.7",18.9,"3",13,2.5,7.8,2.5,6.1,"2",2.6,1.3,1.8,0.9,98.6,1.4,1.4,1.4,1.3,1.2,0.2,0.3,0,2.1,0,2.1,2.1,"2.3",97.9,"2.3",24.3,10.9,33.6,20.8,6.1,4.4
"Ashfield","Franklin County","MA","Ashfield","2007-2011",1771,"167",45.1,"2.8",54.9,"2.8",3.6,"1.6",5.3,2.1,8,2,6.3,2.7,2.7,1.6,8.1,"2.6",12.8,"2.7",17.9,"3.5",15.3,3.4,8.9,3.2,6.4,"1.8",3.3,1.6,1.5,0.8,98.5,1.6,3,2.4,3.2,1.9,0.5,0.5,0,2.1,0,2.1,1.7,"1.8",98.3,"1.8",23.2,10.8,30.7,24.2,6.4,4.8
"Ashfield","Franklin County","MA","Ashfield","2008-2012",1609,"154",44.5,"2.9",55.5,"2.9",2.7,"1.8",4.4,1.8,6.7,2.1,6,2.2,3.2,2,7.1,"2.6",11.5,"2.7",18.2,"3.7",16.5,3.4,10.9,3.7,7.7,"2.5",3.5,2,1.6,0.9,99.3,0.8,1.9,1.7,2.4,1.8,0.5,0.8,0,2.1,0,2.1,0.5,"0.5",99.5,"0.5",19.8,10.3,29.7,27.4,7.7,5.1
"Ashland","Middlesex County","MA","Ashland","2005-2009",15136,"31",49.3,"1.9",50.7,"1.9",8.6,"1.9",7.1,1.5,5.9,1.5,5,1.2,3.8,1,11.1,"1.7",18.5,"1.9",17.8,"2",7,1.6,5.5,1.2,5.6,"1",3.3,0.9,0.7,0.5,85.7,3.2,3.4,1.4,0.6,0.5,7.7,1.4,0,0.2,4.8,2.7,4.1,"2.3",95.9,"2.3",26.6,14.9,36.3,12.5,5.6,4
"Ashland","Middlesex County","MA","Ashland","2006-2010",16053,"34",48.2,"2",51.8,"2",7.2,"1.4",8.9,1.7,6.1,0.9,5.4,1.3,3.9,0.9,11,"1.8",17.6,"1.5",16.7,"1.7",7.5,1.6,5.9,1.1,5.6,"1",3.2,1,1.1,0.5,88.3,2.9,3.5,1.6,0.5,0.4,6.1,2,0,0.2,3.2,1.7,3.8,"1.8",96.2,"1.8",27.6,14.9,34.3,13.4,5.6,4.3
"Ashland","Middlesex County","MA","Ashland","2007-2011",16305,"32",48.2,"2",51.8,"2",7.8,"1.2",7,1.3,6.3,1.1,6.5,1.9,3.9,1,9.9,"1.9",17.1,"1.6",18,"2",6.8,1.4,6.3,1.5,5.7,"1.1",2.9,1,1.7,0.6,92.3,1.8,2.9,1.4,0.1,0.2,4.4,1.3,0,0.2,1.2,0.8,1.4,"0.9",98.6,"0.9",27.6,13.8,35.1,13.1,5.7,4.6
"Ashland","Middlesex County","MA","Ashland","2008-2012",16587,"57",47.7,"2",52.3,"2",7.5,"1.6",6.4,1.3,6.7,1.5,6.5,1.6,4,0.9,9.9,"1.9",15.9,"1.7",18.6,"1.8",6.8,1.4,6.7,1.5,5.5,"1",3.6,0.9,1.7,0.7,90.7,2.5,2.8,1.4,0.1,0.2,4.8,1.6,0,0.2,2.4,1.3,3,"1.3",97,"1.3",27.1,13.9,34.5,13.5,5.5,5.3
"Athol","Worcester County","MA","Athol","2005-2009",11837,"22",48.3,"2",51.7,"2",6.3,"1.5",5.8,1.1,6.6,1.3,6.5,1.4,6.1,1.8,14.3,"1.8",11,"1.4",15.9,"2.5",6.9,1.3,5.1,1.1,5.4,"1.1",6.8,1.2,3.3,1.2,97.9,1.2,2.2,2.1,1.2,0.9,0.9,0.9,0,0.3,0.1,0.2,3.4,"2.2",96.6,"2.2",25.2,20.4,26.9,12,5.4,10.1
"Athol","Worcester County","MA","Athol","2006-2010",11559,"25",48,"1.9",52,"1.9",5.6,"1.5",4.4,1,9,1.4,6.6,1.2,5.6,1.6,14.3,"2.3",13.2,"2.1",13.2,"2.1",6.6,1.2,5,1.3,6.3,"1.3",7.1,1.2,3.1,0.9,96.8,1.4,2.5,2,1.1,0.7,1.7,1.6,0,0.3,1.3,1.1,4.1,"2.2",95.9,"2.2",25.6,19.9,26.4,11.6,6.3,10.2
"Athol","Worcester County","MA","Athol","2007-2011",11576,"23",48.9,"2.2",51.1,"2.2",5,"1.5",5.1,1.2,9.5,1.6,6,1.2,7,2,13.2,"2.3",11.9,"2",13.5,"1.8",8,1.3,6.4,1.2,5.8,"1.2",5.8,1.1,2.7,0.8,96.3,2.1,2,2,1,0.7,1.7,1.4,0.3,0.5,1.9,1.5,4.7,"3.3",95.3,"3.3",25.6,20.2,25.4,14.4,5.8,8.5
"Athol","Worcester County","MA","Athol","2008-2012",11591,"29",50.8,"2.2",49.2,"2.2",4.5,"1.3",6.7,1.4,8.8,1.6,7.2,1.5,5.5,1.7,12.3,"1.9",12.9,"2.2",13.6,"1.8",7.1,1.2,7.1,1.4,6.1,"1.4",5.5,1.3,2.7,0.9,94.9,2.5,0.4,0.3,0.8,0.7,2.3,1.9,0.2,0.3,3.3,2.2,6.2,"3.1",93.8,"3.1",27.2,17.8,26.5,14.2,6.1,8.2
"Attleboro","Bristol County","MA","Attleboro","2005-2009",43297,"28",49.1,"1.2",50.9,"1.2",6.6,"0.9",5.9,0.8,6.4,0.8,6.9,0.9,5.5,0.9,13.6,"1.4",16.9,"1",16,"1.2",6.1,0.7,3.9,0.6,6.6,"0.8",4.3,0.7,1.5,0.4,90.1,2,2.2,1,0.8,0.3,5.1,1.3,0.4,0.5,2.9,1.2,5.5,"1.1",94.5,"1.1",25.8,19.1,32.9,10,6.6,5.8
"Attleboro","Bristol County","MA","Attleboro","2006-2010",43355,"36",49.5,"1.2",50.5,"1.2",6.8,"0.9",5.9,0.7,5.9,0.8,7.2,1,6,0.9,13.6,"1.3",16,"1",16.5,"0.9",6.3,0.8,4,0.6,6.5,"0.8",4,0.6,1.4,0.3,89.9,1.8,3.2,1.1,0.8,0.5,5.3,1.3,0.3,0.4,1.9,0.7,5.6,"1.2",94.4,"1.2",25.8,19.6,32.5,10.3,6.5,5.4
"Attleboro","Bristol County","MA","Attleboro","2007-2011",43459,"34",48.9,"1.1",51.1,"1.1",6.5,"1",5.6,0.8,6.5,0.7,6.7,0.9,5.8,0.9,13.6,"1.4",15.4,"0.9",16.6,"1.3",6.5,0.9,4.4,0.7,6.6,"0.7",4,0.6,1.7,0.4,88.6,2,4.7,1.6,0.8,0.4,5.2,1.1,0.1,0.1,2.3,0.8,6.2,"1.5",93.8,"1.5",25.3,19.4,32,10.9,6.6,5.7
"Attleboro","Bristol County","MA","Attleboro","2008-2012",43603,"40",48.8,"1.2",51.2,"1.2",7.1,"1",5.6,0.8,6.1,0.8,6.4,1,6.1,0.8,13.1,"1.3",15.2,"1",16.4,"1.3",6.6,0.9,4.7,0.6,6.9,"0.8",4.1,0.6,1.7,0.4,88.5,1.9,5,1.5,0.8,0.4,5.6,1.3,0.1,0.1,2,0.7,6.4,"1.5",93.6,"1.5",25.2,19.2,31.6,11.3,6.9,5.8
"Auburn","Worcester County","MA","Auburn","2005-2009",16473,"20",48,"1.7",52,"1.7",4.3,"1",6.3,1,6.9,1.3,6.5,1.1,5.9,1.1,11.4,"1.8",14.7,"1.3",16.5,"1.7",5.2,1.1,6.3,1,7.8,"1",6.1,1,2,0.6,97.1,1.2,0.2,0.3,1,0.8,1.5,0.8,0.1,0.2,0.9,0.7,1.2,"0.7",98.8,"0.7",24,17.3,31.2,11.5,7.8,8.1
"Auburn","Worcester County","MA","Auburn","2006-2010",16185,"28",47.2,"1.8",52.8,"1.8",4.4,"1.1",6.3,1.1,6.6,1.2,6.5,1.1,5.2,1,10.4,"1.8",14.1,"1.6",16.5,"1.6",6.3,1.1,6,1.1,8.9,"1.3",6.4,1.1,2.3,0.6,97.4,1.4,0.8,1,0.9,0.7,0.7,0.7,0.1,0.1,0.7,0.8,1.2,"0.8",98.8,"0.8",23.8,15.6,30.6,12.3,8.9,8.7
"Auburn","Worcester County","MA","Auburn","2007-2011",16183,"34",46.6,"1.8",53.4,"1.8",4.2,"1.1",6.2,1.1,6.4,1.4,6.9,1.2,5.5,1,8.5,"1.4",14.7,"1.4",17.1,"1.9",6.5,1.2,5.9,1.1,8.8,"1.2",6.5,1.1,2.8,1,97.6,1.4,1.3,1.2,1.2,0.8,0.6,0.6,0.1,0.1,0.5,0.4,1,"0.6",99,"0.6",23.7,14,31.8,12.4,8.8,9.3
"Auburn","Worcester County","MA","Auburn","2008-2012",16221,"42",46.7,"1.4",53.3,"1.4",4.5,"1",6.2,1,6,1.3,7.3,1.3,5.6,1,9.4,"1.7",13.9,"1.5",17.5,"1.6",6.9,1.3,5.4,1,7.8,"1.1",6.5,1,3.1,0.8,97.1,1.7,1.8,1.6,0.7,0.5,0.7,0.6,0.1,0.1,0.8,0.6,2.8,"1.8",97.2,"1.8",24,15,31.4,12.3,7.8,9.6
"Avon","Norfolk County","MA","Avon","2005-2009",4349,"30",49.6,"3.3",50.4,"3.3",2.7,"1.3",5,2,7.8,2.4,5.8,2.6,8,2.6,9.2,"3.5",13,"2.4",17.1,"3.5",7.6,2.8,6.6,2.6,9.5,"2.1",5.8,1.8,1.9,1.1,90.8,4.8,6.6,3.7,0.9,2.5,1.5,1.4,0,0.9,0.5,0.6,1.9,"3.3",98.1,"3.3",21.3,17.2,30.1,14.2,9.5,7.7
"Avon","Norfolk County","MA","Avon","2006-2010",4335,"21",46.6,"2.9",53.4,"2.9",3.9,"2",5.4,1.8,7.7,2.3,7.3,2.4,6.8,2.2,7.8,"3",13.1,"2.3",17.2,"3.1",9.6,2.6,6,2.1,8.5,"2.6",5.1,1.9,1.5,1.3,86.9,7,9.4,6.3,2.1,2.4,1.4,1.3,0,0.9,0.9,1,3.4,"3",96.6,"3",24.3,14.6,30.3,15.6,8.5,6.6
"Avon","Norfolk County","MA","Avon","2007-2011",4341,"23",46.2,"3",53.8,"3",3.4,"2",5.2,1.8,7.9,2.5,8.4,2.4,7.5,2.2,7.9,"2.7",12.9,"2.2",17.3,"3",8.4,3.1,6.3,2.3,8.9,"2.4",4.4,1.9,1.5,0.9,86.3,7.7,10.7,7.2,1.8,2.4,1.2,1.1,0,0.9,0.6,0.8,2.7,"2.8",97.3,"2.8",24.9,15.4,30.2,14.7,8.9,5.9
"Avon","Norfolk County","MA","Avon","2008-2012",4349,"37",47.3,"2.9",52.7,"2.9",3.8,"2.1",5.4,1.7,7,1.6,7.1,2.1,6.3,1.6,9.9,"3.3",11.7,"2.1",17.4,"3.2",10.6,2.8,5.9,2.4,8.2,"2.2",4.6,2,2.1,1.2,83.9,7.3,12.1,6.8,3.1,2.7,1.1,1,0,0.8,0.7,0.6,4.8,"3.5",95.2,"3.5",23.3,16.2,29.1,16.5,8.2,6.7
"Ayer","Middlesex County","MA","Ayer","2005-2009",7601,"23",50.3,"3.8",49.7,"3.8",4.7,"1.8",5,2.2,6.9,2.2,6.4,2.3,6.2,2.8,11.1,"3.1",18,"3.8",17.6,"3.9",7,3.1,4.4,1.9,4.7,"1.6",5.8,2.4,2.2,1.6,90.4,3.6,4.9,2.7,0.9,1,4.5,3.3,0,0.5,2.2,2.3,7.5,"4.2",92.5,"4.2",23,17.3,35.6,11.4,4.7,8
"Ayer","Middlesex County","MA","Ayer","2006-2010",7314,"29",51.6,"4.2",48.4,"4.2",4.4,"1.7",4.1,1.6,5.7,1.9,10.5,6.2,7,4.1,11.6,"3",16.9,"3.4",17,"3.6",5.7,2.3,4.2,1.8,5.4,"1.8",5.6,2.2,2,1.5,89.5,4.4,8.4,3.7,3.5,3.9,2.5,2,0,0.5,2.7,2.3,8.4,"3.8",91.6,"3.8",24.7,18.6,33.9,9.9,5.4,7.6
"Ayer","Middlesex County","MA","Ayer","2007-2011",7370,"27",50.8,"3.2",49.2,"3.2",4.3,"1.5",5,2,4.6,1.8,8.7,2.5,4.4,1.8,11.9,"3.1",18.2,"3.2",17.6,"3.1",6.3,2.3,4.8,1.8,5.3,"1.3",6.6,1.8,2.3,1.4,89.9,3.8,7.7,3.2,1.7,1.7,3.2,1.9,0,0.5,1.7,1.8,5.3,"2.7",94.7,"2.7",22.6,16.3,35.8,11.1,5.3,8.9
"Ayer","Middlesex County","MA","Ayer","2008-2012",7480,"26",49,"3.4",51,"3.4",5.5,"2.1",4.9,1.9,5.7,1.9,8.5,2.7,3.9,1.9,11.1,"3.3",19,"3.3",17.8,"3.6",5.4,2.6,4.7,1.8,6,"1.4",5.5,1.8,1.8,1,91.1,3.4,7,3.1,1.7,1.9,3.3,2,0,0.5,1.2,1.3,5.3,"3.4",94.7,"3.4",24.6,15,36.8,10.1,6,7.3
"Barnstable","Barnstable County","MA","Barnstable","2005-2009",46781,"42",47.1,"1.3",52.9,"1.3",4,"0.7",5,0.7,6.1,0.7,6.9,0.9,5.7,1,8.6,"1.1",13.4,"1",16.2,"1.2",7.6,0.9,6.8,0.8,9.8,"0.7",7.3,0.8,2.7,0.4,92.1,0.9,4.9,0.8,2,0.7,1.2,0.4,0,0.1,1.7,0.7,2.5,"0.7",97.5,"0.7",22,14.3,29.6,14.4,9.8,10
"Barnstable","Barnstable County","MA","Barnstable","2006-2010",45775,"27",48,"1.2",52,"1.2",4,"0.7",5.1,0.7,5.8,0.8,6.5,0.7,4.6,1,9.4,"1.3",12.6,"0.8",15.9,"1.1",8.1,0.9,7.3,0.9,9.8,"0.8",7.9,0.8,3.1,0.5,92.7,1.2,4.1,0.8,2,0.7,1,0.4,0,0.1,2.3,0.9,3,"0.8",97,"0.8",21.4,14,28.5,15.4,9.8,11
"Barnstable","Barnstable County","MA","Barnstable","2007-2011",45486,"38",48.2,"1.1",51.8,"1.1",3.8,"0.7",5.4,0.7,5.6,0.7,6.6,0.8,4,0.9,8.7,"1.2",12.3,"0.9",16.8,"1.2",8,0.8,7.9,0.9,10.1,"0.8",7.5,0.8,3.4,0.5,93.4,1.1,3.4,0.9,1.9,0.6,1,0.4,0,0.1,2.4,0.8,3.8,"0.8",96.2,"0.8",21.4,12.7,29.1,15.9,10.1,10.9
"Barnstable","Barnstable County","MA","Barnstable","2008-2012",45170,"62",48.4,"1.2",51.6,"1.2",4,"0.6",5,0.6,5.5,0.7,5.9,0.8,3.7,0.7,8.8,"1.1",12.5,"1",16.1,"1.1",8.9,0.8,8.7,0.9,10.5,"0.9",7.5,0.8,2.8,0.4,92.9,1.2,3.8,0.8,1.8,0.7,1.2,0.5,0,0.1,2.5,0.8,3.9,"0.9",96.1,"0.9",20.4,12.5,28.6,17.6,10.5,10.3
NA,"Barnstable County","MA","Barnstable County","2005-2009",222629,"*****",47.4,"0.1",52.6,"0.1",4.3,"0.1",4.7,0.2,5.3,0.2,6,0.1,5.1,0.1,7,"0.1",12.3,"0.1",15.9,"0.1",8.1,0.3,7.5,0.3,12,"0.1",8.7,0.2,3.1,0.2,95.7,0.3,2.8,0.1,1.1,0.1,1.2,0.1,0,0.1,1,0.2,1.8,"*****",98.2,"*****",20.3,12.1,28.2,15.6,12,11.8
NA,"Barnstable County","MA","Barnstable County","2006-2010",217483,"*****",47.7,"0.1",52.3,"0.1",4.2,"0.1",4.7,0.3,5.3,0.3,5.8,0.1,4.4,0.1,7.8,"0.1",11.7,"0.1",15.9,"0.1",8.1,0.3,7.9,0.3,11.8,"0.1",9.2,0.2,3.1,0.2,95.4,0.3,2.8,0.1,1.1,0.1,1.3,0.1,0,0.1,1.1,0.2,2.1,"*****",97.9,"*****",20,12.2,27.6,16,11.8,12.3
NA,"Barnstable County","MA","Barnstable County","2007-2011",216639,"*****",47.7,"0.1",52.3,"0.1",4.2,"0.1",4.5,0.2,5.3,0.2,5.8,0.1,4.5,0.1,7.8,"0.1",11.1,"0.1",15.9,"0.1",8.1,0.3,8.1,0.3,12.2,"0.1",9.2,0.2,3.2,0.2,95.3,0.4,2.8,0.1,1.1,0.1,1.4,0.1,0,0.1,1.3,0.3,2.2,"*****",97.8,"*****",19.8,12.3,27,16.2,12.2,12.4
NA,"Barnstable County","MA","Barnstable County","2008-2012",216021,"*****",47.7,"0.1",52.3,"0.1",4.2,"0.1",4.4,0.2,5.2,0.2,5.6,0.1,4.6,0.1,8,"0.2",10.6,"0.1",15.7,"0.1",8.2,0.3,8.3,0.3,12.6,"0.1",9.3,0.2,3.2,0.2,95.1,0.3,2.9,0.1,1.1,0.1,1.5,0.1,0,0.1,1.3,0.3,2.2,"*****",97.8,"*****",19.4,12.6,26.3,16.5,12.6,12.5
"Barre","Worcester County","MA","Barre","2005-2009",5599,"17",48.7,"4",51.3,"4",5.1,"2",6.1,1.8,5.1,1.7,10.1,2.4,3.9,1.4,9.4,"3.3",12.8,"2.6",19.4,"3.1",9.7,2.5,4.5,1.7,6.6,"2.3",5,2.1,2.2,1.5,99.1,1.1,0,0.7,0,0.7,0,0.7,0,0.7,0.9,1.1,1.4,"1.3",98.6,"1.3",26.4,13.3,32.2,14.2,6.6,7.2
"Barre","Worcester County","MA","Barre","2006-2010",5370,"37",48.9,"3.8",51.1,"3.8",5.3,"2",4.3,1.7,5.1,1.7,9.8,2.9,3.1,1.4,9.9,"3.6",12.8,"2.6",19.6,"3.9",10.6,3.3,5,1.5,6.7,"2.4",5,2.5,2.7,1.6,99,1.2,0,0.7,0,0.7,0,0.7,0,0.7,1,1.2,2,"1.7",98,"1.7",24.5,13,32.4,15.6,6.7,7.7
"Barre","Worcester County","MA","Barre","2007-2011",5383,"24",48.1,"3.4",51.9,"3.4",5.1,"1.9",3.4,1.5,6.8,2.2,10.4,2.9,3.6,1.4,11.2,"3.5",13.1,"2.6",19.2,"2.7",9.6,3.3,4.5,1.7,5.9,"2.1",5.1,2.4,2.1,1.1,98.3,1.9,0.1,0.3,0.2,0.3,1.2,1.8,0,0.7,0.3,0.4,1.2,"1.1",98.8,"1.1",25.7,14.8,32.3,14.1,5.9,7.2
"Barre","Worcester County","MA","Barre","2008-2012",5391,"26",50,"4.3",50,"4.3",4.9,"2",3.1,1.6,9.4,3.1,10.7,2.7,4.3,1.7,10.2,"3.3",14.6,"3",15.6,"3",8.2,3.1,6.3,2,6.4,"2",4.5,2,1.9,1,98.4,2,0.1,0.3,0.2,0.3,1.3,1.9,0,0.6,0,0.6,1.2,"1.1",98.8,"1.1",28.1,14.5,30.2,14.5,6.4,6.4
"Becket","Berkshire County","MA","Becket","2005-2009",1664,"221",48.6,"4",51.4,"4",1.9,"1.5",5.5,2.7,4.7,2.3,5.5,3.1,3.3,2.4,6.7,"3.6",12.9,"5.1",20.5,"5.1",11.1,3,10,3.8,10.2,"3.5",6.3,3.1,1.2,1.6,98.1,2.7,0,2.2,0,2.2,2.2,2.8,0,2.2,0,2.2,0,"2.2",100,"2.2",17.6,10,33.4,21.1,10.2,7.5
"Becket","Berkshire County","MA","Becket","2006-2010",1602,"205",47.5,"3.6",52.5,"3.6",2.7,"1.7",6.2,2.7,7.5,2.8,2.1,1.9,3.6,2.4,6.9,"3.5",13.8,"4.5",19.7,"5.3",9.6,3.5,13.4,4.3,8.3,"3.3",5.4,3.3,1,1.5,97.5,3.1,0,2.3,0,2.3,3.6,4.1,0,2.3,0,2.3,0,"2.3",100,"2.3",18.5,10.5,33.5,23,8.3,6.4
"Becket","Berkshire County","MA","Becket","2007-2011",1775,"193",46.8,"3.8",53.2,"3.8",2.8,"1.7",6.3,3.2,5.4,2.5,3,2.3,4.7,2.9,7.8,"3.5",12.2,"4.3",18.6,"5.5",9.6,3.4,10.4,3.1,9,"3.2",9.3,4.1,1,1.3,97.1,2.6,0.7,1.1,0,2.1,3.4,3,0,2.1,0.4,0.5,0.3,"0.4",99.7,"0.4",17.5,12.5,30.8,20,9,10.3
"Becket","Berkshire County","MA","Becket","2008-2012",1882,"175",47.4,"3.9",52.6,"3.9",2.5,"1.5",5.6,2.8,4.8,1.8,5,2.9,4,2.4,8.1,"3.6",13.1,"3.9",19.1,"4.6",8.7,4.1,9.8,3.1,9.7,"3.1",9.4,3.9,0.2,0.3,96.8,2.7,1.1,1.1,0.2,0.3,3.5,3.2,0,1.8,0.4,0.5,1,"1.1",99,"1.1",17.9,12.1,32.2,18.5,9.7,9.6
"Bedford","Middlesex County","MA","Bedford","2005-2009",13125,"21",50.7,"2.3",49.3,"2.3",7.1,"2",7.7,1.5,7,1.2,5.2,1.5,4.4,1.2,5.7,"1.5",15,"1.7",17.7,"2.2",5.8,1.5,6.2,1.4,8.7,"1.5",6.5,1.2,3.1,1.4,89.9,2.7,1.7,1.2,0.6,0.5,8.9,2.2,0,0.3,1.5,1.3,1.5,"1",98.5,"1",27,10.1,32.7,12,8.7,9.6
"Bedford","Middlesex County","MA","Bedford","2006-2010",13071,"25",48,"1.9",52,"1.9",6.1,"1.6",7.8,1.5,7.1,1.2,4.9,1.2,3.9,1.3,6.8,"1.7",15.2,"1.5",18,"2.4",6.7,1.5,5.3,1.5,7.5,"1.5",7.8,1.3,2.9,1,88.4,3.1,2.3,2.1,0.2,0.3,10.2,2.3,0,0.3,1,0.9,1.5,"0.8",98.5,"0.8",25.9,10.7,33.2,12,7.5,10.7
"Bedford","Middlesex County","MA","Bedford","2007-2011",13192,"22",47.6,"2.5",52.4,"2.5",6.5,"1.8",7.3,1.5,8.2,1.6,4.9,1.5,4.3,1.2,6.7,"1.9",14.8,"1.4",17.5,"2.4",6.6,1.6,6.5,1.6,5.9,"1.4",7.6,1.6,3.1,1.1,89.2,2.7,2.5,1.8,0.2,0.2,9.7,2.5,0,0.3,0.9,0.9,1.5,"1",98.5,"1",26.9,11,32.3,13.1,5.9,10.7
"Bedford","Middlesex County","MA","Bedford","2008-2012",13407,"84",49.2,"2.2",50.8,"2.2",6.9,"1.9",7,1.8,8.6,1.5,4.7,1.3,4.2,1.1,7.3,"1.9",14.6,"1.5",17.6,"2.2",7.2,1.4,6.1,1.6,5.4,"1.3",7.2,1.5,3.2,1,86.6,3.4,3.6,2.9,0.3,0.3,10.9,2,0,0.3,1.1,0.9,2.6,"1.4",97.4,"1.4",27.2,11.5,32.2,13.3,5.4,10.4
"Belchertown","Hampshire County","MA","Belchertown","2005-2009",14085,"24",48.7,"1.9",51.3,"1.9",5.5,"0.9",7.5,1.4,8.2,1.2,7.2,1.6,5.1,1.6,7.1,"1.6",19,"1.9",19.4,"1.7",7.2,1.3,4.2,1.2,4.5,"1.2",4,1,1.1,0.6,96.1,1.6,1.5,1,0.4,0.4,1.6,0.8,0.1,0.1,1.6,1.4,3,"1.5",97,"1.5",28.4,12.2,38.4,11.4,4.5,5.1
"Belchertown","Hampshire County","MA","Belchertown","2006-2010",14354,"33",48.6,"1.8",51.4,"1.8",5.3,"1.1",7.8,1.4,7.6,1.5,6.7,1.5,4.2,1.2,8.7,"1.8",17.9,"1.4",18.3,"1.8",8.7,1.6,4.3,1.1,5.1,"1.2",4.4,1.1,0.8,0.5,94.9,2.2,1.6,1,0.7,0.5,2.8,1.8,0.1,0.2,2.2,1.6,3.1,"2",96.9,"2",27.4,12.9,36.2,13,5.1,5.2
