Municipal	County	State	C_year	AR002_001	AR002_002	AR002_003	AR002_004	AR002_005	AR002_006	AR002_007	AR002_008	AR002_009	AR002_010	AR002_011	AR002_012	AR002_013	AR002_014	AR002_015	AR002_016	AR002_017	AR002_018	AR002_019	AR002_020	AR002_021	AR002_022	AR002_023	AR002_024	AR002_025	AR002_026	AR002_027	AR002_028	AR002_029	AR002_030	AR002_031	AR002_032	AR002_033	AR002_034
Williamsburg	Hampshire	MA	2005	12	Williamsburg town	10	10	$2,055,600.00	1	2	$300,000.00	0	0	$0.00	0	0	$0.00	10	10	$2,055,600.00	1	2	$300,000.00	0	0	$0.00	0	0	$0.00	11	12	$2,355,600.00	$196,300.00	11	12	$2,355,600.00	$196,300.00
Williamsburg	Hampshire	MA	2006	12	Williamsburg town	10	10	$2,109,000.00	1	2	$100,000.00	0	0	$0.00	0	0	$0.00	10	10	$2,109,000.00	1	2	$100,000.00	0	0	$0.00	0	0	$0.00	11	12	$2,209,000.00	$184,083.33	11	12	$2,209,000.00	$184,083.33
Williamsburg	Hampshire	MA	2007	12	Williamsburg town	18	18	$3,629,246.00	0	0	$0.00	1	3	$250,000.00	0	0	$0.00	18	18	$3,629,246.00	0	0	$0.00	1	3	$250,000.00	0	0	$0.00	19	21	$3,879,246.00	$184,726.00	19	21	$3,879,246.00	$184,726.00
Williamsburg	Hampshire	MA	2008	12	Williamsburg town	3	3	$1,255,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$1,255,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$1,255,000.00	$418,333.33	3	3	$1,255,000.00	$418,333.33
Williamsburg	Hampshire	MA	2009	12	Williamsburg town	5	5	$980,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$980,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Williamsburg	Hampshire	MA	2010	5	Williamsburg town	2	2	$392,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Williamsburg	Hampshire	MA	2011	0	Williamsburg town	1	1	$196,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Worthington	Hampshire	MA	2000	12	Worthington town	8	8	$1,451,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	8	8	$1,451,100.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	8	8	$1,451,100.00	$181,387.50	8	8	$1,451,100.00	$181,387.50
Worthington	Hampshire	MA	2001	12	Worthington town	5	5	$517,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$517,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$517,500.00	$103,500.00	5	5	$517,500.00	$103,500.00
Worthington	Hampshire	MA	2002	12	Worthington town	6	6	$1,273,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,273,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$1,273,500.00	$212,250.00	6	6	$1,273,500.00	$212,250.00
Worthington	Hampshire	MA	2003	12	Worthington town	4	4	$742,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$742,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$742,000.00	$185,500.00	4	4	$742,000.00	$185,500.00
Worthington	Hampshire	MA	2004	0	Worthington town	4	4	$742,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$742,000.00	$185,500.00	0	0	$0.00	
Worthington	Hampshire	MA	2005	0	Worthington town	4	4	$742,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$742,000.00	$185,500.00	0	0	$0.00	
Worthington	Hampshire	MA	2006	0	Worthington town	4	4	$742,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$742,000.00	$185,500.00	0	0	$0.00	
Worthington	Hampshire	MA	2007	0	Worthington town	3	3	$556,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$556,500.00	$185,500.00	0	0	$0.00	
Worthington	Hampshire	MA	2008	0	Worthington town	3	3	$556,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	3	3	$556,500.00	$185,500.00	0	0	$0.00	
Worthington	Hampshire	MA	2009	0	Worthington town	4	4	$742,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Worthington	Hampshire	MA	2010	0	Worthington town	4	4	$742,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Worthington	Hampshire	MA	2011	0	Worthington town	3	3	$556,500.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Acton	Middlesex	MA	2000	12	Acton town	96	96	$14,663,800.00	7	14	$1,680,000.00	5	16	$1,920,000.00	0	0	$0.00	96	96	$14,663,800.00	7	14	$1,680,000.00	5	16	$1,920,000.00	0	0	$0.00	108	126	$18,263,800.00	$144,950.79	108	126	$18,263,800.00	$144,950.79
Acton	Middlesex	MA	2001	12	Acton town	47	47	$7,348,500.00	0	0	$0.00	0	0	$0.00	1	24	$4,000,000.00	47	47	$7,348,500.00	0	0	$0.00	0	0	$0.00	1	24	$4,000,000.00	48	71	$11,348,500.00	$159,838.03	48	71	$11,348,500.00	$159,838.03
Acton	Middlesex	MA	2002	12	Acton town	42	42	$7,055,300.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	42	42	$7,055,300.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	42	42	$7,055,300.00	$167,983.33	42	42	$7,055,300.00	$167,983.33
Acton	Middlesex	MA	2003	12	Acton town	30	30	$4,225,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	30	30	$4,225,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	30	30	$4,225,000.00	$140,833.33	30	30	$4,225,000.00	$140,833.33
Acton	Middlesex	MA	2004	12	Acton town	30	30	$6,596,500.00	6	12	$1,872,000.00	0	0	$0.00	0	0	$0.00	30	30	$6,596,500.00	6	12	$1,872,000.00	0	0	$0.00	0	0	$0.00	36	42	$8,468,500.00	$201,630.95	36	42	$8,468,500.00	$201,630.95
Acton	Middlesex	MA	2005	12	Acton town	58	58	$10,658,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	58	58	$10,658,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	58	58	$10,658,000.00	$183,758.62	58	58	$10,658,000.00	$183,758.62
Acton	Middlesex	MA	2006	12	Acton town	71	71	$13,257,720.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	71	71	$13,257,720.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	71	71	$13,257,720.00	$186,728.45	71	71	$13,257,720.00	$186,728.45
Acton	Middlesex	MA	2007	12	Acton town	70	70	$16,162,420.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	70	70	$16,162,420.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	70	70	$16,162,420.00	$230,891.71	70	70	$16,162,420.00	$230,891.71
Acton	Middlesex	MA	2008	12	Acton town	49	49	$16,070,551.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	49	49	$16,070,551.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	49	49	$16,070,551.00	$327,970.43	49	49	$16,070,551.00	$327,970.43
Acton	Middlesex	MA	2009	12	Acton town	32	32	$8,144,275.00	0	0	$0.00	1	3	$774,000.00	0	0	$0.00	32	32	$8,144,275.00	0	0	$0.00	1	3	$774,000.00	0	0	$0.00								
Acton	Middlesex	MA	2010	12	Acton town	48	48	$9,336,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	48	48	$9,336,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Acton	Middlesex	MA	2011	12	Acton town	62	62	$14,035,981.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	62	62	$14,035,981.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Arlington	Middlesex	MA	2000	0	Arlington town	8	8	$847,336.00	3	6	$660,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	11	14	$1,507,336.00	$107,666.86	0	0	$0.00	
Arlington	Middlesex	MA	2001	12	Arlington town	8	8	$1,125,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	8	8	$1,125,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	8	8	$1,125,000.00	$140,625.00	8	8	$1,125,000.00	$140,625.00
Arlington	Middlesex	MA	2002	12	Arlington town	20	20	$3,380,000.00	6	12	$1,225,000.00	0	0	$0.00	2	12	$840,000.00	20	20	$3,380,000.00	6	12	$1,225,000.00	0	0	$0.00	2	12	$840,000.00	28	44	$5,445,000.00	$123,750.00	28	44	$5,445,000.00	$123,750.00
Arlington	Middlesex	MA	2003	7	Arlington town	12	12	$1,986,000.00	17	34	$3,692,134.00	1	4	$406,000.00	4	20	$1,400,000.00	3	3	$465,000.00	15	30	$3,283,800.00	1	4	$406,000.00	0	0	$0.00	34	70	$7,484,134.00	$106,916.20	19	37	$4,154,800.00	$112,291.89
Arlington	Middlesex	MA	2004	3	Arlington town	13	13	$2,185,000.00	16	32	$3,474,950.00	1	3	$304,500.00	4	20	$1,400,000.00	3	3	$530,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	34	68	$7,364,450.00	$108,300.74	3	3	$530,000.00	$176,666.67
Arlington	Middlesex	MA	2005	0	Arlington town	12	12	$2,009,193.00	17	34	$3,692,133.00	0	0	$0.00	5	25	$1,750,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	34	71	$7,451,326.00	$104,948.25	0	0	$0.00	
Arlington	Middlesex	MA	2006	0	Arlington town	11	11	$1,843,695.00	14	28	$3,040,578.00	0	0	$0.00	6	30	$2,100,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	31	69	$6,984,273.00	$101,221.35	0	0	$0.00	
Arlington	Middlesex	MA	2007	0	Arlington town	10	10	$1,675,914.00	9	18	$1,954,656.00	0	0	$0.00	4	20	$1,400,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	48	$5,030,570.00	$104,803.54	0	0	$0.00	
Arlington	Middlesex	MA	2008	0	Arlington town	3	3	$502,791.00	4	8	$868,736.00	0	0	$0.00	7	41	$2,870,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	52	$4,241,527.00	$81,567.83	0	0	$0.00	
Arlington	Middlesex	MA	2009	0	Arlington town	2	2	$335,188.00	3	6	$651,552.00	0	0	$0.00	5	25	$1,750,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Arlington	Middlesex	MA	2010	0	Arlington town	1	1	$167,597.00	6	12	$1,303,104.00	0	0	$0.00	8	40	$2,800,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Arlington	Middlesex	MA	2011	0	Arlington town	0	0	$0.00	3	6	$651,552.00	0	0	$0.00	10	54	$3,780,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Ashby	Middlesex	MA	2000	0	Ashby town	13	13	$1,167,679.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$1,167,679.00	$89,821.46	0	0	$0.00	
Ashby	Middlesex	MA	2001	0	Ashby town	12	12	$1,077,882.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$1,077,882.00	$89,823.50	0	0	$0.00	
Ashby	Middlesex	MA	2002	0	Ashby town	14	14	$1,257,525.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	14	14	$1,257,525.00	$89,823.21	0	0	$0.00	
Ashby	Middlesex	MA	2003	0	Ashby town	13	13	$1,167,702.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$1,167,702.00	$89,823.23	0	0	$0.00	
Ashby	Middlesex	MA	2004	0	Ashby town	13	13	$1,167,699.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$1,167,699.00	$89,823.00	0	0	$0.00	
Ashby	Middlesex	MA	2005	0	Ashby town	12	12	$1,077,876.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$1,077,876.00	$89,823.00	0	0	$0.00	
Ashby	Middlesex	MA	2006	0	Ashby town	7	7	$628,761.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$628,761.00	$89,823.00	0	0	$0.00	
Ashby	Middlesex	MA	2007	0	Ashby town	7	7	$628,761.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	7	7	$628,761.00	$89,823.00	0	0	$0.00	
Ashby	Middlesex	MA	2008	0	Ashby town	6	6	$538,938.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	6	6	$538,938.00	$89,823.00	0	0	$0.00	
Ashby	Middlesex	MA	2009	12	Ashby town	2	2	$278,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$278,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Ashby	Middlesex	MA	2010	12	Ashby town	2	2	$310,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$310,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Ashby	Middlesex	MA	2011	12	Ashby town	4	4	$595,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	4	4	$595,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Ashland	Middlesex	MA	2000	12	Ashland town	98	98	$17,653,300.00	0	0	$0.00	19	76	$9,126,664.00	0	0	$0.00	98	98	$17,653,300.00	0	0	$0.00	19	76	$9,126,664.00	0	0	$0.00	117	174	$26,779,964.00	$153,907.84	117	174	$26,779,964.00	$153,907.84
Ashland	Middlesex	MA	2001	12	Ashland town	95	95	$17,413,400.00	0	0	$0.00	2	8	$746,200.00	0	0	$0.00	95	95	$17,413,400.00	0	0	$0.00	2	8	$746,200.00	0	0	$0.00	97	103	$18,159,600.00	$176,306.80	97	103	$18,159,600.00	$176,306.80
Ashland	Middlesex	MA	2002	12	Ashland town	73	73	$13,215,847.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	73	73	$13,215,847.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	73	73	$13,215,847.00	$181,039.00	73	73	$13,215,847.00	$181,039.00
Ashland	Middlesex	MA	2003	12	Ashland town	63	63	$11,210,300.00	0	0	$0.00	6	24	$3,164,800.00	0	0	$0.00	63	63	$11,210,300.00	0	0	$0.00	6	24	$3,164,800.00	0	0	$0.00	69	87	$14,375,100.00	$165,231.03	69	87	$14,375,100.00	$165,231.03
Ashland	Middlesex	MA	2004	12	Ashland town	45	45	$8,505,000.00	0	0	$0.00	7	28	$3,616,500.00	0	0	$0.00	45	45	$8,505,000.00	0	0	$0.00	7	28	$3,616,500.00	0	0	$0.00	52	73	$12,121,500.00	$166,047.95	52	73	$12,121,500.00	$166,047.95
Ashland	Middlesex	MA	2005	12	Ashland town	67	67	$10,831,700.00	0	0	$0.00	6	24	$2,994,600.00	0	0	$0.00	67	67	$10,831,700.00	0	0	$0.00	6	24	$2,994,600.00	0	0	$0.00	73	91	$13,826,300.00	$151,937.36	73	91	$13,826,300.00	$151,937.36
Ashland	Middlesex	MA	2006	12	Ashland town	36	36	$6,582,300.00	0	0	$0.00	4	16	$1,407,600.00	0	0	$0.00	36	36	$6,582,300.00	0	0	$0.00	4	16	$1,407,600.00	0	0	$0.00	40	52	$7,989,900.00	$153,651.92	40	52	$7,989,900.00	$153,651.92
Ashland	Middlesex	MA	2007	12	Ashland town	21	21	$4,087,013.00	0	0	$0.00	6	24	$2,960,608.00	0	0	$0.00	21	21	$4,087,013.00	0	0	$0.00	6	24	$2,960,608.00	0	0	$0.00	27	45	$7,047,621.00	$156,613.80	27	45	$7,047,621.00	$156,613.80
Ashland	Middlesex	MA	2008	12	Ashland town	22	22	$3,718,148.00	0	0	$0.00	1	4	$553,600.00	1	12	$1,001,640.00	22	22	$3,718,148.00	0	0	$0.00	1	4	$553,600.00	1	12	$1,001,640.00	24	38	$5,273,388.00	$138,773.37	24	38	$5,273,388.00	$138,773.37
Ashland	Middlesex	MA	2009	12	Ashland town	13	13	$2,521,644.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	13	13	$2,521,644.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Ashland	Middlesex	MA	2010	12	Ashland town	16	16	$2,777,388.00	0	0	$0.00	1	4	$700,960.00	0	0	$0.00	16	16	$2,777,388.00	0	0	$0.00	1	4	$700,960.00	0	0	$0.00								
Ashland	Middlesex	MA	2011	12	Ashland town	14	14	$3,005,388.00	0	0	$0.00	2	8	$1,440,036.00	0	0	$0.00	14	14	$3,005,388.00	0	0	$0.00	2	8	$1,440,036.00	0	0	$0.00								
Ayer	Middlesex	MA	2000	12	Ayer town	7	7	$732,650.00	0	0	$0.00	2	6	$600,000.00	1	5	$500,000.00	7	7	$732,650.00	0	0	$0.00	2	6	$600,000.00	1	5	$500,000.00	10	18	$1,832,650.00	$101,813.89	10	18	$1,832,650.00	$101,813.89
Ayer	Middlesex	MA	2001	12	Ayer town	5	5	$620,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$620,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$620,000.00	$124,000.00	5	5	$620,000.00	$124,000.00
Ayer	Middlesex	MA	2002	12	Ayer town	2	2	$335,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$335,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$335,000.00	$167,500.00	2	2	$335,000.00	$167,500.00
Ayer	Middlesex	MA	2003	12	Ayer town	12	12	$2,143,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$2,143,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	12	12	$2,143,000.00	$178,583.33	12	12	$2,143,000.00	$178,583.33
Ayer	Middlesex	MA	2004	12	Ayer town	18	18	$3,266,000.00	6	12	$1,275,000.00	4	12	$1,393,000.00	0	0	$0.00	18	18	$3,266,000.00	6	12	$1,275,000.00	4	12	$1,393,000.00	0	0	$0.00	28	42	$5,934,000.00	$141,285.71	28	42	$5,934,000.00	$141,285.71
Ayer	Middlesex	MA	2005	12	Ayer town	49	49	$7,390,000.00	0	0	$0.00	0	0	$0.00	2	14	$1,750,000.00	49	49	$7,390,000.00	0	0	$0.00	0	0	$0.00	2	14	$1,750,000.00	51	63	$9,140,000.00	$145,079.37	51	63	$9,140,000.00	$145,079.37
Ayer	Middlesex	MA	2006	12	Ayer town	14	14	$2,590,000.00	8	16	$1,615,000.00	0	0	$0.00	0	0	$0.00	14	14	$2,590,000.00	8	16	$1,615,000.00	0	0	$0.00	0	0	$0.00	22	30	$4,205,000.00	$140,166.67	22	30	$4,205,000.00	$140,166.67
Ayer	Middlesex	MA	2007	12	Ayer town	24	24	$4,889,000.00	7	14	$1,365,000.00	0	0	$0.00	0	0	$0.00	24	24	$4,889,000.00	7	14	$1,365,000.00	0	0	$0.00	0	0	$0.00	31	38	$6,254,000.00	$164,578.95	31	38	$6,254,000.00	$164,578.95
Ayer	Middlesex	MA	2008	12	Ayer town	26	26	$4,262,240.00	0	0	$0.00	2	6	$1,200,000.00	0	0	$0.00	26	26	$4,262,240.00	0	0	$0.00	2	6	$1,200,000.00	0	0	$0.00	28	32	$5,462,240.00	$170,695.00	28	32	$5,462,240.00	$170,695.00
Ayer	Middlesex	MA	2009	12	Ayer town	29	29	$4,608,000.00	2	4	$390,000.00	3	9	$1,194,000.00	1	6	$750,000.00	29	29	$4,608,000.00	2	4	$390,000.00	3	9	$1,194,000.00	1	6	$750,000.00								
Ayer	Middlesex	MA	2010	12	Ayer town	38	38	$6,150,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	38	38	$6,150,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Ayer	Middlesex	MA	2011	12	Ayer town	23	23	$4,265,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	23	23	$4,265,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Bedford	Middlesex	MA	2000	12	Bedford town	21	21	$7,387,930.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	21	21	$7,387,930.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	21	21	$7,387,930.00	$351,806.19	21	21	$7,387,930.00	$351,806.19
Bedford	Middlesex	MA	2001	12	Bedford town	9	9	$3,419,777.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$3,419,777.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	9	9	$3,419,777.00	$379,975.22	9	9	$3,419,777.00	$379,975.22
Bedford	Middlesex	MA	2002	12	Bedford town	26	26	$8,094,334.00	1	2	$268,197.00	0	0	$0.00	0	0	$0.00	26	26	$8,094,334.00	1	2	$268,197.00	0	0	$0.00	0	0	$0.00	27	28	$8,362,531.00	$298,661.82	27	28	$8,362,531.00	$298,661.82
Bedford	Middlesex	MA	2003	12	Bedford town	26	26	$7,361,432.00	2	4	$526,908.00	0	0	$0.00	0	0	$0.00	26	26	$7,361,432.00	2	4	$526,908.00	0	0	$0.00	0	0	$0.00	28	30	$7,888,340.00	$262,944.67	28	30	$7,888,340.00	$262,944.67
Bedford	Middlesex	MA	2004	12	Bedford town	18	18	$6,378,225.00	1	2	$277,452.00	0	0	$0.00	1	10	$1,071,706.00	18	18	$6,378,225.00	1	2	$277,452.00	0	0	$0.00	1	10	$1,071,706.00	20	30	$7,727,383.00	$257,579.43	20	30	$7,727,383.00	$257,579.43
Bedford	Middlesex	MA	2005	12	Bedford town	29	29	$10,030,525.00	6	12	$1,889,140.00	4	16	$2,463,924.00	16	153	$19,733,491.00	29	29	$10,030,525.00	6	12	$1,889,140.00	4	16	$2,463,924.00	16	153	$19,733,491.00	55	210	$34,117,080.00	$162,462.29	55	210	$34,117,080.00	$162,462.29
Bedford	Middlesex	MA	2006	12	Bedford town	28	28	$10,389,189.00	1	2	$424,601.00	0	0	$0.00	3	84	$10,313,152.00	28	28	$10,389,189.00	1	2	$424,601.00	0	0	$0.00	3	84	$10,313,152.00	32	114	$21,126,942.00	$185,324.05	32	114	$21,126,942.00	$185,324.05
Bedford	Middlesex	MA	2007	12	Bedford town	35	35	$14,294,117.00	0	0	$0.00	0	0	$0.00	6	188	$16,898,183.00	35	35	$14,294,117.00	0	0	$0.00	0	0	$0.00	6	188	$16,898,183.00	41	223	$31,192,300.00	$139,875.78	41	223	$31,192,300.00	$139,875.78
Bedford	Middlesex	MA	2008	12	Bedford town	20	20	$8,622,303.00	1	2	$599,300.00	2	8	$1,545,312.00	1	6	$1,158,984.00	20	20	$8,622,303.00	1	2	$599,300.00	2	8	$1,545,312.00	1	6	$1,158,984.00	24	36	$11,925,899.00	$331,274.97	24	36	$11,925,899.00	$331,274.97
Bedford	Middlesex	MA	2009	12	Bedford town	5	5	$1,685,277.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	5	5	$1,685,277.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Bedford	Middlesex	MA	2010	12	Bedford town	15	15	$6,070,147.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	15	15	$6,070,147.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Bedford	Middlesex	MA	2011	12	Bedford town	49	49	$15,701,177.00	0	0	$0.00	0	0	$0.00	1	7	$1,640,836.00	49	49	$15,701,177.00	0	0	$0.00	0	0	$0.00	1	7	$1,640,836.00								
Belmont	Middlesex	MA	2000	12	Belmont town	2	2	$300,000.00	2	4	$340,000.00	0	0	$0.00	0	0	$0.00	2	2	$300,000.00	2	4	$340,000.00	0	0	$0.00	0	0	$0.00	4	6	$640,000.00	$106,666.67	4	6	$640,000.00	$106,666.67
Belmont	Middlesex	MA	2001	12	Belmont town	7	7	$3,488,440.00	2	4	$270,000.00	0	0	$0.00	0	0	$0.00	7	7	$3,488,440.00	2	4	$270,000.00	0	0	$0.00	0	0	$0.00	9	11	$3,758,440.00	$341,676.36	9	11	$3,758,440.00	$341,676.36
Belmont	Middlesex	MA	2002	12	Belmont town	2	2	$1,655,000.00	1	2	$112,000.00	0	0	$0.00	0	0	$0.00	2	2	$1,655,000.00	1	2	$112,000.00	0	0	$0.00	0	0	$0.00	3	4	$1,767,000.00	$441,750.00	3	4	$1,767,000.00	$441,750.00
Belmont	Middlesex	MA	2003	12	Belmont town	9	9	$1,719,000.00	1	2	$190,000.00	0	0	$0.00	0	0	$0.00	9	9	$1,719,000.00	1	2	$190,000.00	0	0	$0.00	0	0	$0.00	10	11	$1,909,000.00	$173,545.45	10	11	$1,909,000.00	$173,545.45
Belmont	Middlesex	MA	2004	12	Belmont town	11	11	$3,517,800.00	2	4	$570,000.00	0	0	$0.00	0	0	$0.00	11	11	$3,517,800.00	2	4	$570,000.00	0	0	$0.00	0	0	$0.00	13	15	$4,087,800.00	$272,520.00	13	15	$4,087,800.00	$272,520.00
Belmont	Middlesex	MA	2005	12	Belmont town	48	48	$16,950,600.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	48	48	$16,950,600.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	48	48	$16,950,600.00	$353,137.50	48	48	$16,950,600.00	$353,137.50
Belmont	Middlesex	MA	2006	12	Belmont town	42	42	$5,811,844.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	42	42	$5,811,844.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	42	42	$5,811,844.00	$138,377.24	42	42	$5,811,844.00	$138,377.24
Belmont	Middlesex	MA	2007	12	Belmont town	1	1	$1,972,000.00	1	2	$336,000.00	0	0	$0.00	0	0	$0.00	1	1	$1,972,000.00	1	2	$336,000.00	0	0	$0.00	0	0	$0.00	2	3	$2,308,000.00	$769,333.33	2	3	$2,308,000.00	$769,333.33
Belmont	Middlesex	MA	2008	12	Belmont town	15	15	$4,875,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	15	15	$4,875,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	15	15	$4,875,000.00	$325,000.00	15	15	$4,875,000.00	$325,000.00
Belmont	Middlesex	MA	2009	12	Belmont town	2	2	$1,500,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00	2	2	$1,500,000.00	0	0	$0.00	0	0	$0.00	0	0	$0.00								
Belmont	Middlesex	MA	2010	12	Belmont town	11	11	$2,863,674.00	2	4	$622,299.00	0	0	$0.00	0	0	$0.00	11	11	$2,863,674.00	2	4	$622,299.00	0	0	$0.00	0	0	$0.00								
