Municipal,County,State,Region,Five_Year_Range,Pop_25,Margin_Error_Pop,HS_Pct,Margin_Error_HS,Bachelors_Pct,Margin_Error_Bach,Grad_Pct,Margin_Error_Grad
West Bridgewater,Plymouth County,MA,West Bridgewater,2011-2015,4887,174,92.5,2.1,31.4,4.4,11.8,2.7
West Bridgewater,Plymouth County,MA,West Bridgewater,2009-2013,4793,180,92.8,2.4,28.5,3.8,11,3.2
West Bridgewater,Plymouth County,MA,West Bridgewater,2013-2017,5001,208,93.6,2.1,34.2,4.5,12,3
West Bridgewater,Plymouth County,MA,West Bridgewater,2010-2014,4762,209,92.4,2.5,29.8,4.9,11.7,4.1
West Bridgewater,Plymouth County,MA,West Bridgewater,2012-2016,4886,190,92.9,2.3,31.8,4.1,10.7,2.1
West Brookfield,Worcester County,MA,West Brookfield,2012-2016,2819,113,90.2,3,32.4,5.5,12.3,3.9
West Brookfield,Worcester County,MA,West Brookfield,2013-2017,2788,135,92.8,2.8,35.4,5.1,11.7,3.8
West Brookfield,Worcester County,MA,West Brookfield,2006-2010,2732,109,89.5,3.7,26.8,6.5,6.4,3.5
West Brookfield,Worcester County,MA,West Brookfield,2010-2014,2710,105,88.7,3.2,30.6,6.7,12.3,4.5
West Brookfield,Worcester County,MA,West Brookfield,2009-2013,2651,123,89,3.1,26.9,5.4,10.8,3.8
West Brookfield,Worcester County,MA,West Brookfield,2011-2015,2775,109,90.2,3.1,32.5,6.9,10.8,4.7
West Brookfield,Worcester County,MA,West Brookfield,2007-2011,2696,104,89.5,3.8,26.4,6,6.9,2.9
West Brookfield,Worcester County,MA,West Brookfield,2008-2012,2670,118,89.4,3.3,28.2,6.1,7.8,3.4
West Brookfield,Worcester County,MA,West Brookfield,2014-2018,2856,141,91.6,3.3,32.1,5.9,9.6,2.9
West Newbury,Essex County,MA,West Newbury,2008-2012,2700,189,96.6,2.8,63,6.4,24.7,4.2
West Newbury,Essex County,MA,West Newbury,2013-2017,3137,119,97.6,1.4,53.4,5.5,19.4,4.1
West Newbury,Essex County,MA,West Newbury,2009-2013,2797,177,96.6,2.7,55,7,22.6,4.7
West Newbury,Essex County,MA,West Newbury,2014-2018,3148,144,98.2,1.1,58.3,5.5,23,3.8
West Newbury,Essex County,MA,West Newbury,2007-2011,2753,174,96.5,3,61.9,6.3,25.1,5
West Newbury,Essex County,MA,West Newbury,2010-2014,2855,159,97.1,1.9,57.8,6.1,22.4,4.5
West Newbury,Essex County,MA,West Newbury,2006-2010,2706,112,98.7,1.5,65.7,5.4,26.5,5.2
West Newbury,Essex County,MA,West Newbury,2011-2015,2926,140,97.5,1.6,57.6,5.5,23.5,4.2
West Newbury,Essex County,MA,West Newbury,2012-2016,3077,120,98.7,1,57.4,5.1,23.5,3.6
West Springfield,Hampden County,MA,West Springfield,2014-2018,19716,490,89.1,2,32.9,2.8,14,2
West Springfield,Hampden County,MA,West Springfield,2013-2017,19589,520,89.3,1.7,31.2,2.6,13,1.9
West Springfield,Hampden County,MA,West Springfield,2012-2016,19619,550,88.6,2,28.9,2.8,11.2,1.7
West Springfield,Hampden County,MA,West Springfield,2006-2010,19543,455,87,2,25.9,2.1,9.2,1.4
West Springfield,Hampden County,MA,West Springfield,2010-2014,19602,445,87.6,2,28.5,2.7,9.5,1.4
West Springfield,Hampden County,MA,West Springfield,2011-2015,19502,480,88.5,1.9,29.6,2.4,10.5,1.5
West Springfield,Hampden County,MA,West Springfield,2008-2012,19610,509,88,1.9,26.9,2.8,8.9,1.5
West Springfield,Hampden County,MA,West Springfield,2009-2013,19625,505,87.5,2.1,26.7,2.3,8.9,1.4
West Springfield,Hampden County,MA,West Springfield,2007-2011,19350,449,87.1,2,26,2.5,8.5,1.2
West Stockbridge,Berkshire County,MA,West Stockbridge,2006-2010,1129,115,95.2,2.4,43.6,7.4,24.5,5.5
West Stockbridge,Berkshire County,MA,West Stockbridge,2011-2015,941,102,96.2,2.5,52.3,6.6,27.4,5.7
West Stockbridge,Berkshire County,MA,West Stockbridge,2014-2018,905,92,96,1.7,53.4,8,28.3,5.8
West Stockbridge,Berkshire County,MA,West Stockbridge,2007-2011,1163,123,95.1,2.5,44.9,6,24.2,4.8
West Stockbridge,Berkshire County,MA,West Stockbridge,2013-2017,880,106,96,2.5,50,7.7,29.9,6.7
West Stockbridge,Berkshire County,MA,West Stockbridge,2010-2014,1021,103,96.7,2,50.1,7.9,25.3,6.1
West Stockbridge,Berkshire County,MA,West Stockbridge,2009-2013,1042,128,97.1,1.6,48.7,7.1,23.6,5.3
West Stockbridge,Berkshire County,MA,West Stockbridge,2012-2016,959,107,96.7,2.3,48.2,7.9,26.4,6.9
West Stockbridge,Berkshire County,MA,West Stockbridge,2008-2012,1150,117,96.3,1.9,46.3,8.1,21,4.8
West Tisbury,Dukes County,MA,West Tisbury,2014-2018,2287,283,99,1.8,55.7,10,26,6.7
West Tisbury,Dukes County,MA,West Tisbury,2011-2015,1926,257,98.9,1.5,49.7,9.2,17.3,5.7
West Tisbury,Dukes County,MA,West Tisbury,2010-2014,1884,246,99.8,0.3,47.1,8.5,19.3,6.8
West Tisbury,Dukes County,MA,West Tisbury,2012-2016,1822,260,98.8,1.6,46.4,10.1,18.7,6.4
West Tisbury,Dukes County,MA,West Tisbury,2009-2013,1876,229,99.8,0.2,46.2,8.7,20.3,5.9
West Tisbury,Dukes County,MA,West Tisbury,2006-2010,1678,215,99,1,51.5,9.3,23.4,6.3
West Tisbury,Dukes County,MA,West Tisbury,2008-2012,1872,199,99.7,0.5,43.5,8.1,21.8,6.3
West Tisbury,Dukes County,MA,West Tisbury,2013-2017,2049,270,98.8,1.6,55.8,10.4,23,5.9
West Tisbury,Dukes County,MA,West Tisbury,2007-2011,1805,205,99.7,0.5,51.5,6.9,22.4,7.1
Westborough,Worcester County,MA,Westborough,2008-2012,12678,333,93.9,1.7,64.3,3.7,30.6,3.8
