"","X","Municipal","State","Year","Six_Digit_Code","Region","NAICS_Code","Industry_Title","Average_Monthly_Employment"
"3431",278156,"Topsfield","MA",2010,423,"Topsfield",10,"Total, All Industries",2437
"3432",278240,"Townsend","MA",2010,178,"Townsend",10,"Total, All Industries",2030
"3433",278294,"Truro","MA",2010,44,"Truro",10,"Total, All Industries",505
"3434",278328,"Tyngsborough","MA",2010,248,"Tyngsborough",10,"Total, All Industries",4227
"3435",278412,"Upton","MA",2010,293,"Upton",10,"Total, All Industries",1063
"3436",278464,"Uxbridge","MA",2010,294,"Uxbridge",10,"Total, All Industries",3154
"3437",278542,"Wakefield","MA",2010,74,"Wakefield",10,"Total, All Industries",13493
"3438",278691,"Wales","MA",2010,449,"Wales",10,"Total, All Industries",157
"3439",278700,"Walpole","MA",2010,369,"Walpole",10,"Total, All Industries",10407
"3440",278837,"Waltham","MA",2010,471,"Waltham",10,"Total, All Industries",53520
"3441",279050,"Ware","MA",2010,450,"Ware",10,"Total, All Industries",2677
"3442",279121,"Wareham","MA",2010,317,"Wareham",10,"Total, All Industries",8559
"3443",279248,"Warren","MA",2010,452,"Warren",10,"Total, All Industries",574
"3444",279266,"Warwick","MA",2010,12,"Warwick",10,"Total, All Industries",55
"3445",279272,"Washington","MA",2010,395,"Washington",10,"Total, All Industries",74
"3446",279282,"Watertown","MA",2010,93,"Watertown",10,"Total, All Industries",18895
"3447",279431,"Wayland","MA",2010,478,"Wayland",10,"Total, All Industries",3216
"3448",279508,"Webster","MA",2010,481,"Webster",10,"Total, All Industries",6563
"3449",279604,"Wellesley","MA",2010,94,"Wellesley",10,"Total, All Industries",16213
"3450",279742,"Wellfleet","MA",2010,45,"Wellfleet",10,"Total, All Industries",1050
"3451",279787,"Wendell","MA",2010,203,"Wendell",10,"Total, All Industries",91
"3452",279792,"Wenham","MA",2010,424,"Wenham",10,"Total, All Industries",941
"3453",279823,"West Boylston","MA",2010,519,"West Boylston",10,"Total, All Industries",3722
"3454",279902,"West Bridgewater","MA",2010,134,"West Bridgewater",10,"Total, All Industries",5773
"3455",279988,"West Brookfield","MA",2010,520,"West Brookfield",10,"Total, All Industries",851
"3456",280019,"West Newbury","MA",2010,327,"West Newbury",10,"Total, All Industries",695
"3457",280050,"West Springfield","MA",2010,454,"West Springfield",10,"Total, All Industries",16764
"3458",280206,"West Stockbridge","MA",2010,396,"West Stockbridge",10,"Total, All Industries",252
"3459",280236,"West Tisbury","MA",2010,318,"West Tisbury",10,"Total, All Industries",766
"3460",280276,"Westborough","MA",2010,518,"Westborough",10,"Total, All Industries",23829
"3461",280426,"Westfield","MA",2010,453,"Westfield",10,"Total, All Industries",16624
"3462",280581,"Westford","MA",2010,249,"Westford",10,"Total, All Industries",11714
"3463",280678,"Westhampton","MA",2010,358,"Westhampton",10,"Total, All Industries",312
"3464",280691,"Westminster","MA",2010,179,"Westminster",10,"Total, All Industries",2514
"3465",280744,"Weston","MA",2010,479,"Weston",10,"Total, All Industries",4356
"3466",280807,"Westport","MA",2010,155,"Westport",10,"Total, All Industries",3346
"3467",280903,"Westwood","MA",2010,370,"Westwood",10,"Total, All Industries",8876
"3468",280990,"Weymouth","MA",2010,409,"Weymouth",10,"Total, All Industries",17663
"3469",281148,"Whately","MA",2010,204,"Whately",10,"Total, All Industries",935
"3470",281162,"Whitman","MA",2010,135,"Whitman",10,"Total, All Industries",3146
"3471",281233,"Wilbraham","MA",2010,455,"Wilbraham",10,"Total, All Industries",4479
"3472",281318,"Williamsburg","MA",2010,359,"Williamsburg",10,"Total, All Industries",567
"3473",281352,"Williamstown","MA",2010,338,"Williamstown",10,"Total, All Industries",3926
"3474",281422,"Wilmington","MA",2010,496,"Wilmington",10,"Total, All Industries",18419
"3475",281563,"Winchendon","MA",2010,180,"Winchendon",10,"Total, All Industries",1613
"3476",281619,"Winchester","MA",2010,497,"Winchester",10,"Total, All Industries",8447
"3477",281721,"Windsor","MA",2010,397,"Windsor",10,"Total, All Industries",50
"3478",281728,"Winthrop","MA",2010,143,"Winthrop",10,"Total, All Industries",1771
"3479",281805,"Woburn","MA",2010,491,"Woburn",10,"Total, All Industries",39443
"3480",282016,"Worcester","MA",2010,501,"Worcester",10,"Total, All Industries",95825
"3481",282263,"Worthington","MA",2010,360,"Worthington",10,"Total, All Industries",172
"3482",282278,"Wrentham","MA",2010,27,"Wrentham",10,"Total, All Industries",6177
"3483",282367,"Yarmouth","MA",2010,46,"Yarmouth",10,"Total, All Industries",8436
"3484",282488,"Abington","MA",2011,112,"Abington",10,"Total, All Industries",3823
"3485",282559,"Acton","MA",2011,472,"Acton",10,"Total, All Industries",9489
"3486",282692,"Acushnet","MA",2011,302,"Acushnet",10,"Total, All Industries",1130
"3487",282738,"Adams","MA",2011,332,"Adams",10,"Total, All Industries",1759
"3488",282805,"Agawam","MA",2011,432,"Agawam",10,"Total, All Industries",11823
"3489",282928,"Amesbury","MA",2011,322,"Amesbury",10,"Total, All Industries",4730
"3490",283024,"Amherst","MA",2011,342,"Amherst",10,"Total, All Industries",15207
"3491",283145,"Andover","MA",2011,232,"Andover",10,"Total, All Industries",32326
"3492",283281,"Aquinnah","MA",2011,307,"Aquinnah",10,"Total, All Industries",92
"3493",283290,"Arlington","MA",2011,62,"Arlington",10,"Total, All Industries",8166
"3494",283412,"Ashburnham","MA",2011,162,"Ashburnham",10,"Total, All Industries",984
"3495",283453,"Ashby","MA",2011,163,"Ashby",10,"Total, All Industries",280
"3496",283480,"Ashfield","MA",2011,182,"Ashfield",10,"Total, All Industries",224
"3497",283501,"Ashland","MA",2011,262,"Ashland",10,"Total, All Industries",4678
"3498",283587,"Athol","MA",2011,1,"Athol",10,"Total, All Industries",3409
"3499",283662,"Attleboro","MA",2011,21,"Attleborough",10,"Total, All Industries",16169
"3500",283808,"Auburn","MA",2011,502,"Auburn",10,"Total, All Industries",10327
"3501",283936,"Avon","MA",2011,113,"Avon",10,"Total, All Industries",5312
"3502",284011,"Ayer","MA",2011,164,"Ayer",10,"Total, All Industries",7628
"3503",284110,"Barnstable","MA",2011,31,"Barnstable",10,"Total, All Industries",26013
"3504",284311,"Barre","MA",2011,2,"Barre",10,"Total, All Industries",1217
"3505",284349,"Becket","MA",2011,373,"Becket",10,"Total, All Industries",434
"3506",284373,"Bedford","MA",2011,473,"Bedford",10,"Total, All Industries",19818
"3507",284489,"Belchertown","MA",2011,343,"Belchertown",10,"Total, All Industries",2640
"3508",284554,"Bellingham","MA",2011,282,"Bellingham",10,"Total, All Industries",5633
"3509",284645,"Belmont","MA",2011,63,"Belmont",10,"Total, All Industries",6716
"3510",284747,"Berkley","MA",2011,462,"Berkley",10,"Total, All Industries",549
"3511",284778,"Berlin","MA",2011,263,"Berlin",10,"Total, All Industries",471
"3512",284812,"Bernardston","MA",2011,183,"Bernardston",10,"Total, All Industries",371
"3513",284828,"Beverly","MA",2011,412,"Beverly",10,"Total, All Industries",21365
"3514",284993,"Billerica","MA",2011,242,"Billerica",10,"Total, All Industries",20304
"3515",285147,"Blackstone","MA",2011,283,"Blackstone",10,"Total, All Industries",1097
"3516",285193,"Blandford","MA",2011,433,"Blandford",10,"Total, All Industries",219
"3517",285202,"Bolton","MA",2011,264,"Bolton",10,"Total, All Industries",1289
"3518",285249,"Boston","MA",2011,51,"Boston",10,"Total, All Industries",561126
"3519",285551,"Bourne","MA",2011,32,"Bourne",10,"Total, All Industries",7169
"3520",285681,"Boxborough","MA",2011,165,"Boxborough",10,"Total, All Industries",4160
"3521",285733,"Boxford","MA",2011,212,"Boxford",10,"Total, All Industries",785
"3522",285776,"Boylston","MA",2011,503,"Boylston",10,"Total, All Industries",1693
"3523",285825,"Braintree","MA",2011,402,"Braintree",10,"Total, All Industries",26325
"3524",285996,"Brewster","MA",2011,33,"Brewster",10,"Total, All Industries",2549
"3525",286071,"Bridgewater","MA",2011,114,"Bridgewater",10,"Total, All Industries",7862
"3526",286163,"Brimfield","MA",2011,434,"Brimfield",10,"Total, All Industries",498
"3527",286201,"Brockton","MA",2011,111,"Brockton",10,"Total, All Industries",37051
"3528",286391,"Brookfield","MA",2011,504,"Brookfield",10,"Total, All Industries",521
"3529",286416,"Brookline","MA",2011,52,"Brookline",10,"Total, All Industries",15924
"3530",286559,"Buckland","MA",2011,184,"Buckland",10,"Total, All Industries",361
"3531",286573,"Burlington","MA",2011,492,"Burlington",10,"Total, All Industries",40027
"3532",286733,"Cambridge","MA",2011,61,"Cambridge",10,"Total, All Industries",105628
"3533",286932,"Canton","MA",2011,362,"Canton",10,"Total, All Industries",20274
"3534",287087,"Carlisle","MA",2011,474,"Carlisle",10,"Total, All Industries",697
"3535",287124,"Carver","MA",2011,115,"Carver",10,"Total, All Industries",2793
"3536",287193,"Charlemont","MA",2011,185,"Charlemont",10,"Total, All Industries",405
"3537",287211,"Charlton","MA",2011,482,"Charlton",10,"Total, All Industries",3844
"3538",287285,"Chatham","MA",2011,34,"Chatham",10,"Total, All Industries",2848
"3539",287375,"Chelmsford","MA",2011,243,"Chelmsford",10,"Total, All Industries",21549
"3540",287532,"Chelsea","MA",2011,141,"Chelsea",10,"Total, All Industries",13889
"3541",287650,"Cheshire","MA",2011,374,"Cheshire",10,"Total, All Industries",569
"3542",287672,"Chester","MA",2011,344,"Chester",10,"Total, All Industries",106
"3543",287680,"Chesterfield","MA",2011,345,"Chesterfield",10,"Total, All Industries",150
"3544",287692,"Chicopee","MA",2011,435,"Chicopee",10,"Total, All Industries",18861
"3545",287857,"Chilmark","MA",2011,303,"Chilmark",10,"Total, All Industries",253
"3546",287878,"Clarksburg","MA",2011,333,"Clarksburg",10,"Total, All Industries",180
"3547",287889,"Clinton","MA",2011,166,"Clinton",10,"Total, All Industries",4434
"3548",287972,"Cohasset","MA",2011,403,"Cohasset",10,"Total, All Industries",2573
"3549",288048,"Colrain","MA",2011,186,"Colrain",10,"Total, All Industries",174
"3550",288060,"Concord","MA",2011,475,"Concord",10,"Total, All Industries",11738
"3551",288201,"Conway","MA",2011,187,"Conway",10,"Total, All Industries",202
"3552",288214,"Cummington","MA",2011,346,"Cummington",10,"Total, All Industries",197
"3553",288227,"Dalton","MA",2011,375,"Dalton",10,"Total, All Industries",1847
"3554",288271,"Danvers","MA",2011,413,"Danvers",10,"Total, All Industries",25121
"3555",288433,"Dartmouth","MA",2011,304,"Dartmouth",10,"Total, All Industries",15407
"3556",288576,"Dedham","MA",2011,363,"Dedham",10,"Total, All Industries",15825
"3557",288708,"Deerfield","MA",2011,188,"Deerfield",10,"Total, All Industries",4524
"3558",288774,"Dennis","MA",2011,35,"Dennis",10,"Total, All Industries",4695
"3559",288875,"Dighton","MA",2011,463,"Dighton",10,"Total, All Industries",1757
"3560",288920,"Douglas","MA",2011,483,"Douglas",10,"Total, All Industries",850
"3561",288965,"Dover","MA",2011,364,"Dover",10,"Total, All Industries",783
"3562",289008,"Dracut","MA",2011,244,"Dracut",10,"Total, All Industries",5124
"3563",289110,"Dudley","MA",2011,484,"Dudley",10,"Total, All Industries",2811
"3564",289167,"Dunstable","MA",2011,245,"Dunstable",10,"Total, All Industries",218
"3565",289187,"Duxbury","MA",2011,116,"Duxbury",10,"Total, All Industries",2735
"3566",289269,"East Bridgewater","MA",2011,117,"East Bridgewater",10,"Total, All Industries",2655
"3567",289341,"East Brookfield","MA",2011,505,"East Brookfield",10,"Total, All Industries",444
"3568",289364,"East Longmeadow","MA",2011,436,"East Longmeadow",10,"Total, All Industries",7792
"3569",289474,"Eastham","MA",2011,36,"Eastham",10,"Total, All Industries",1092
"3570",289517,"Easthampton","MA",2011,347,"Easthampton",10,"Total, All Industries",4536
"3571",289616,"Easton","MA",2011,118,"Easton",10,"Total, All Industries",9918
"3572",289741,"Edgartown","MA",2011,305,"Edgartown",10,"Total, All Industries",2442
"3573",289814,"Egremont","MA",2011,376,"Egremont",10,"Total, All Industries",192
"3574",289830,"Erving","MA",2011,189,"Erving",10,"Total, All Industries",253
"3575",289838,"Essex","MA",2011,414,"Essex",10,"Total, All Industries",1266
"3576",289892,"Everett","MA",2011,72,"Everett",10,"Total, All Industries",11983
"3577",290010,"Fairhaven","MA",2011,306,"Fairhaven",10,"Total, All Industries",6688
"3578",290109,"Fall River","MA",2011,151,"Fall River",10,"Total, All Industries",33887
"3579",290316,"Falmouth","MA",2011,37,"Falmouth",10,"Total, All Industries",14280
"3580",290460,"Fitchburg","MA",2011,161,"Fitchburg",10,"Total, All Industries",12430
"3581",290615,"Florida","MA",2011,334,"Florida",10,"Total, All Industries",79
"3582",290620,"Foxborough","MA",2011,22,"Foxborough",10,"Total, All Industries",12310
"3583",290742,"Framingham","MA",2011,265,"Framingham",10,"Total, All Industries",45330
"3584",290928,"Franklin","MA",2011,284,"Franklin",10,"Total, All Industries",14777
"3585",291083,"Freetown","MA",2011,152,"Freetown",10,"Total, All Industries",3752
"3586",291150,"Gardner","MA",2011,167,"Gardner",10,"Total, All Industries",8053
"3587",291258,"Georgetown","MA",2011,213,"Georgetown",10,"Total, All Industries",2095
"3588",291317,"Gill","MA",2011,190,"Gill",10,"Total, All Industries",277
"3589",291328,"Gloucester","MA",2011,415,"Gloucester",10,"Total, All Industries",10801
"3590",291476,"Goshen","MA",2011,348,"Goshen",10,"Total, All Industries",172
"3591",291486,"Gosnold","MA",2011,308,"Gosnold",10,"Total, All Industries",41
"3592",291488,"Grafton","MA",2011,506,"Grafton",10,"Total, All Industries",4012
"3593",291567,"Granby","MA",2011,349,"Granby",10,"Total, All Industries",799
"3594",291604,"Granville","MA",2011,437,"Granville",10,"Total, All Industries",165
"3595",291616,"Great Barrington","MA",2011,377,"Great Barrington",10,"Total, All Industries",4887
"3596",291730,"Greenfield","MA",2011,181,"Greenfield",10,"Total, All Industries",9961
"3597",291867,"Groton","MA",2011,168,"Groton",10,"Total, All Industries",3083
"3598",291934,"Groveland","MA",2011,214,"Groveland",10,"Total, All Industries",1115
"3599",291971,"Hadley","MA",2011,350,"Hadley",10,"Total, All Industries",5640
"3600",292067,"Halifax","MA",2011,119,"Halifax",10,"Total, All Industries",1256
"3601",292105,"Hamilton","MA",2011,416,"Hamilton",10,"Total, All Industries",1368
"3602",292165,"Hampden","MA",2011,438,"Hampden",10,"Total, All Industries",849
"3603",292205,"Hancock","MA",2011,378,"Hancock",10,"Total, All Industries",463
"3604",292210,"Hanover","MA",2011,120,"Hanover",10,"Total, All Industries",6577
"3605",292332,"Hanson","MA",2011,122,"Hanson",10,"Total, All Industries",1476
"3606",292384,"Hardwick","MA",2011,3,"Hardwick",10,"Total, All Industries",386
"3607",292407,"Harvard","MA",2011,169,"Harvard",10,"Total, All Industries",912
"3608",292463,"Harwich","MA",2011,38,"Harwich",10,"Total, All Industries",3754
"3609",292547,"Hatfield","MA",2011,352,"Hatfield",10,"Total, All Industries",2334
"3610",292589,"Haverhill","MA",2011,211,"Haverhill",10,"Total, All Industries",18871
"3611",292756,"Hawley","MA",2011,192,"Hawley",10,"Total, All Industries",26
"3612",292762,"Heath","MA",2011,193,"Heath",10,"Total, All Industries",55
"3613",292767,"Hingham","MA",2011,404,"Hingham",10,"Total, All Industries",13155
"3614",292909,"Hinsdale","MA",2011,379,"Hinsdale",10,"Total, All Industries",301
"3615",292931,"Holbrook","MA",2011,123,"Holbrook",10,"Total, All Industries",2415
"3616",293010,"Holden","MA",2011,507,"Holden",10,"Total, All Industries",3526
"3617",293087,"Holland","MA",2011,439,"Holland",10,"Total, All Industries",132
"3618",293096,"Holliston","MA",2011,285,"Holliston",10,"Total, All Industries",5674
"3619",293196,"Holyoke","MA",2011,221,"Holyoke",10,"Total, All Industries",21920
"3620",293350,"Hopedale","MA",2011,286,"Hopedale",10,"Total, All Industries",1601
"3621",293399,"Hopkinton","MA",2011,287,"Hopkinton",10,"Total, All Industries",9309
"3622",293483,"Hubbardston","MA",2011,4,"Hubbardston",10,"Total, All Industries",500
"3623",293511,"Hudson","MA",2011,266,"Hudson",10,"Total, All Industries",9828
"3624",293626,"Hull","MA",2011,405,"Hull",10,"Total, All Industries",1262
"3625",293673,"Huntington","MA",2011,353,"Huntington",10,"Total, All Industries",426
"3626",293692,"Ipswich","MA",2011,323,"Ipswich",10,"Total, All Industries",5133
"3627",293791,"Kingston","MA",2011,124,"Kingston",10,"Total, All Industries",4948
"3628",293887,"Lakeville","MA",2011,309,"Lakeville",10,"Total, All Industries",2837
"3629",293974,"Lancaster","MA",2011,170,"Lancaster",10,"Total, All Industries",2176
"3630",294033,"Lanesborough","MA",2011,380,"Lanesborough",10,"Total, All Industries",1644
"3631",294085,"Lawrence","MA",2011,231,"Lawrence",10,"Total, All Industries",24645
"3632",294258,"Lee","MA",2011,382,"Lee",10,"Total, All Industries",3928
"3633",294336,"Leicester","MA",2011,508,"Leicester",10,"Total, All Industries",2195
"3634",294387,"Lenox","MA",2011,383,"Lenox",10,"Total, All Industries",3947
"3635",294463,"Leominster","MA",2011,172,"Leominster",10,"Total, All Industries",17621
"3636",294623,"Leverett","MA",2011,194,"Leverett",10,"Total, All Industries",174
"3637",294641,"Lexington","MA",2011,476,"Lexington",10,"Total, All Industries",19410
"3638",294776,"Leyden","MA",2011,195,"Leyden",10,"Total, All Industries",70
"3639",294779,"Lincoln","MA",2011,477,"Lincoln",10,"Total, All Industries",2116
"3640",294826,"Littleton","MA",2011,246,"Littleton",10,"Total, All Industries",4634
"3641",294909,"Longmeadow","MA",2011,440,"Longmeadow",10,"Total, All Industries",3530
"3642",294976,"Lowell","MA",2011,241,"Lowell",10,"Total, All Industries",34093
"3643",295152,"Ludlow","MA",2011,442,"Ludlow",10,"Total, All Industries",6647
"3644",295243,"Lunenburg","MA",2011,173,"Lunenburg",10,"Total, All Industries",2164
"3645",295305,"Lynn","MA",2011,251,"Lynn",10,"Total, All Industries",23004
"3646",295462,"Lynnfield","MA",2011,252,"Lynnfield",10,"Total, All Industries",5077
"3647",295533,"Malden","MA",2011,71,"Malden",10,"Total, All Industries",13340
"3648",295684,"Manchester-by-the-Sea","MA",2011,417,"Manchester-by-the- Sea",10,"Total, All Industries",1683
"3649",295747,"Mansfield","MA",2011,23,"Mansfield",10,"Total, All Industries",10579
"3650",295862,"Marblehead","MA",2011,418,"Marblehead",10,"Total, All Industries",4594
"3651",295975,"Marion","MA",2011,310,"Marion",10,"Total, All Industries",2066
"3652",296038,"Marlborough","MA",2011,261,"Marlborough",10,"Total, All Industries",28700
"3653",296214,"Marshfield","MA",2011,125,"Marshfield",10,"Total, All Industries",5701
"3654",296317,"Mashpee","MA",2011,39,"Mashpee",10,"Total, All Industries",4568
"3655",296412,"Mattapoisett","MA",2011,312,"Mattapoisett",10,"Total, All Industries",1716
"3656",296472,"Maynard","MA",2011,267,"Maynard",10,"Total, All Industries",3846
"3657",296551,"Medfield","MA",2011,365,"Medfield",10,"Total, All Industries",2827
"3658",296625,"Medford","MA",2011,81,"Medford",10,"Total, All Industries",17506
"3659",296778,"Medway","MA",2011,288,"Medway",10,"Total, All Industries",3901
"3660",296862,"Melrose","MA",2011,73,"Melrose",10,"Total, All Industries",5880
"3661",296963,"Mendon","MA",2011,289,"Mendon",10,"Total, All Industries",1326
"3662",297011,"Merrimac","MA",2011,215,"Merrimac",10,"Total, All Industries",812
"3663",297048,"Methuen","MA",2011,233,"Methuen",10,"Total, All Industries",15270
"3664",297192,"Middleborough","MA",2011,126,"Middleborough",10,"Total, All Industries",8101
"3665",297316,"Middlefield","MA",2011,354,"Middlefield",10,"Total, All Industries",49
"3666",297318,"Middleton","MA",2011,419,"Middleton",10,"Total, All Industries",4523
"3667",297393,"Milford","MA",2011,281,"Milford",10,"Total, All Industries",15447
"3668",297537,"Millbury","MA",2011,509,"Millbury",10,"Total, All Industries",5177
"3669",297634,"Millis","MA",2011,366,"Millis",10,"Total, All Industries",1732
"3670",297690,"Millville","MA",2011,290,"Millville",10,"Total, All Industries",309
"3671",297712,"Milton","MA",2011,406,"Milton",10,"Total, All Industries",5441
"3672",297796,"Monroe","MA",2011,335,"Monroe",10,"Total, All Industries",44
"3673",297798,"Monson","MA",2011,443,"Monson",10,"Total, All Industries",1290
"3674",297839,"Montague","MA",2011,196,"Montague",10,"Total, All Industries",2728
"3675",297899,"Monterey","MA",2011,384,"Monterey",10,"Total, All Industries",161
"3676",297907,"Montgomery","MA",2011,444,"Montgomery",10,"Total, All Industries",35
"3677",297913,"Mount Washington","MA",2011,385,"Mount Washington",10,"Total, All Industries",13
"3678",297915,"Nahant","MA",2011,253,"Nahant",10,"Total, All Industries",439
"3679",297946,"Nantucket","MA",2011,313,"Nantucket",10,"Total, All Industries",5721
"3680",298070,"Natick","MA",2011,268,"Natick",10,"Total, All Industries",22937
"3681",298223,"Needham","MA",2011,92,"Needham",10,"Total, All Industries",18514
"3682",298368,"New Ashford","MA",2011,336,"New Ashford",10,"Total, All Industries",37
"3683",298370,"New Bedford","MA",2011,301,"New Bedford",10,"Total, All Industries",36536
"3684",298583,"New Braintree","MA",2011,510,"New Braintree",10,"Total, All Industries",260
"3685",298592,"New Marlborough","MA",2011,386,"New Marlborough",10,"Total, All Industries",403
"3686",298615,"New Salem","MA",2011,5,"New Salem",10,"Total, All Industries",144
"3687",298628,"Newbury","MA",2011,324,"Newbury",10,"Total, All Industries",1390
"3688",298678,"Newburyport","MA",2011,321,"Newburyport",10,"Total, All Industries",10603
"3689",298821,"Newton","MA",2011,91,"Newton",10,"Total, All Industries",53795
"3690",299021,"Norfolk","MA",2011,367,"Norfolk",10,"Total, All Industries",3035
"3691",299094,"North Adams","MA",2011,331,"North Adams",10,"Total, All Industries",6092
"3692",299188,"North Andover","MA",2011,234,"North Andover",10,"Total, All Industries",13758
"3693",299320,"North Attleborough","MA",2011,24,"North Attleborough",10,"Total, All Industries",11641
"3694",299457,"North Brookfield","MA",2011,512,"North Brookfield",10,"Total, All Industries",906
"3695",299488,"North Reading","MA",2011,493,"North Reading",10,"Total, All Industries",7282
"3696",299590,"Northampton","MA",2011,341,"Northampton",10,"Total, All Industries",18016
"3697",299757,"Northborough","MA",2011,269,"Northborough",10,"Total, All Industries",6906
"3698",299863,"Northbridge","MA",2011,292,"Northbridge",10,"Total, All Industries",5276
"3699",299941,"Northfield","MA",2011,197,"Northfield",10,"Total, All Industries",901
"3700",299969,"Norton","MA",2011,25,"Norton",10,"Total, All Industries",6245
"3701",300051,"Norwell","MA",2011,407,"Norwell",10,"Total, All Industries",7946
"3702",300151,"Norwood","MA",2011,361,"Norwood",10,"Total, All Industries",24691
"3703",300318,"Oak Bluffs","MA",2011,314,"Oak Bluffs",10,"Total, All Industries",1682
"3704",300370,"Oakham","MA",2011,513,"Oakham",10,"Total, All Industries",190
"3705",300380,"Orange","MA",2011,6,"Orange",10,"Total, All Industries",1926
"3706",300439,"Orleans","MA",2011,40,"Orleans",10,"Total, All Industries",4008
"3707",300550,"Otis","MA",2011,387,"Otis",10,"Total, All Industries",343
"3708",300573,"Oxford","MA",2011,485,"Oxford",10,"Total, All Industries",4299
"3709",300649,"Palmer","MA",2011,445,"Palmer",10,"Total, All Industries",5076
"3710",300748,"Paxton","MA",2011,514,"Paxton",10,"Total, All Industries",800
"3711",300777,"Peabody","MA",2011,420,"Peabody",10,"Total, All Industries",24117
"3712",300956,"Pelham","MA",2011,355,"Pelham",10,"Total, All Industries",116
"3713",300968,"Pembroke","MA",2011,127,"Pembroke",10,"Total, All Industries",5387
"3714",301072,"Pepperell","MA",2011,174,"Pepperell",10,"Total, All Industries",1432
"3715",301137,"Petersham","MA",2011,7,"Petersham",10,"Total, All Industries",125
"3716",301150,"Phillipston","MA",2011,8,"Phillipston",10,"Total, All Industries",168
"3717",301158,"Pittsfield","MA",2011,371,"Pittsfield",10,"Total, All Industries",25259
"3718",301340,"Plainfield","MA",2011,356,"Plainfield",10,"Total, All Industries",51
"3719",301348,"Plainville","MA",2011,26,"Plainville",10,"Total, All Industries",3971
"3720",301434,"Plymouth","MA",2011,128,"Plymouth",10,"Total, All Industries",23076
"3721",301613,"Plympton","MA",2011,129,"Plympton",10,"Total, All Industries",360
"3722",301636,"Princeton","MA",2011,175,"Princeton",10,"Total, All Industries",863
"3723",301667,"Provincetown","MA",2011,42,"Provincetown",10,"Total, All Industries",2488
"3724",301747,"Quincy","MA",2011,401,"Quincy",10,"Total, All Industries",45824
"3725",301931,"Randolph","MA",2011,130,"Randolph",10,"Total, All Industries",8024
"3726",302048,"Raynham","MA",2011,464,"Raynham",10,"Total, All Industries",9125
"3727",302160,"Reading","MA",2011,494,"Reading",10,"Total, All Industries",7037
"3728",302252,"Rehoboth","MA",2011,465,"Rehoboth",10,"Total, All Industries",1514
"3729",302324,"Revere","MA",2011,142,"Revere",10,"Total, All Industries",8891
"3730",302446,"Richmond","MA",2011,389,"Richmond",10,"Total, All Industries",226
"3731",302461,"Rochester","MA",2011,315,"Rochester",10,"Total, All Industries",676
"3732",302494,"Rockland","MA",2011,132,"Rockland",10,"Total, All Industries",7328
"3733",302605,"Rockport","MA",2011,422,"Rockport",10,"Total, All Industries",1259
"3734",302673,"Rowe","MA",2011,198,"Rowe",10,"Total, All Industries",176
"3735",302684,"Rowley","MA",2011,325,"Rowley",10,"Total, All Industries",2583
"3736",302748,"Royalston","MA",2011,9,"Royalston",10,"Total, All Industries",135
"3737",302757,"Russell","MA",2011,446,"Russell",10,"Total, All Industries",175
"3738",302769,"Rutland","MA",2011,515,"Rutland",10,"Total, All Industries",1071
"3739",302812,"Salem","MA",2011,411,"Salem",10,"Total, All Industries",19417
"3740",302964,"Salisbury","MA",2011,326,"Salisbury",10,"Total, All Industries",2872
"3741",303044,"Sandisfield","MA",2011,390,"Sandisfield",10,"Total, All Industries",172
"3742",303054,"Sandwich","MA",2011,43,"Sandwich",10,"Total, All Industries",5296
"3743",303169,"Saugus","MA",2011,254,"Saugus",10,"Total, All Industries",10359
"3744",303292,"Scituate","MA",2011,408,"Scituate",10,"Total, All Industries",3364
"3745",303384,"Seekonk","MA",2011,466,"Seekonk",10,"Total, All Industries",7610
"3746",303499,"Sharon","MA",2011,368,"Sharon",10,"Total, All Industries",3343
"3747",303582,"Sheffield","MA",2011,392,"Sheffield",10,"Total, All Industries",1532
"3748",303632,"Shelburne","MA",2011,199,"Shelburne",10,"Total, All Industries",717
"3749",303675,"Sherborn","MA",2011,270,"Sherborn",10,"Total, All Industries",624
"3750",303716,"Shirley","MA",2011,176,"Shirley",10,"Total, All Industries",2534
"3751",303763,"Shrewsbury","MA",2011,516,"Shrewsbury",10,"Total, All Industries",12919
"3752",303886,"Shutesbury","MA",2011,200,"Shutesbury",10,"Total, All Industries",134
"3753",303899,"Somerset","MA",2011,153,"Somerset",10,"Total, All Industries",4676
"3754",303984,"Somerville","MA",2011,101,"Somerville",10,"Total, All Industries",22402
"3755",304155,"South Hadley","MA",2011,223,"South Hadley",10,"Total, All Industries",4398
"3756",304241,"Southampton","MA",2011,357,"Southampton",10,"Total, All Industries",1042
"3757",304280,"Southborough","MA",2011,272,"Southborough",10,"Total, All Industries",7387
"3758",304368,"Southbridge","MA",2011,486,"Southbridge",10,"Total, All Industries",5592
"3759",304460,"Southwick","MA",2011,447,"Southwick",10,"Total, All Industries",2558
"3760",304538,"Spencer","MA",2011,517,"Spencer",10,"Total, All Industries",2999
"3761",304597,"Springfield","MA",2011,431,"Springfield",10,"Total, All Industries",74205
"3762",304829,"Sterling","MA",2011,177,"Sterling",10,"Total, All Industries",2451
"3763",304894,"Stockbridge","MA",2011,393,"Stockbridge",10,"Total, All Industries",1594
"3764",304920,"Stoneham","MA",2011,495,"Stoneham",10,"Total, All Industries",7031
"3765",305031,"Stoughton","MA",2011,133,"Stoughton",10,"Total, All Industries",12724
"3766",305173,"Stow","MA",2011,273,"Stow",10,"Total, All Industries",1947
