"Municipal","County","State","Region","Year","Unemployment_Rate_Avg","No_Unemployed_Avg","No_Employed_Avg","No_Labor_Avg","Labor_Pct_Change"
"Medway","Norfolk County","MA","Medway",2011,6.1,437,6701,7138,-0.7
"Medway","Norfolk County","MA","Medway",2012,5,358,6775,7133,-0.7
"Melrose","Middlesex County","MA","Melrose",2003,4.9,749,14394,15143,0
"Melrose","Middlesex County","MA","Melrose",2004,4.5,673,14288,14961,-1.2
"Melrose","Middlesex County","MA","Melrose",2005,3.9,582,14348,14930,-1.4
"Melrose","Middlesex County","MA","Melrose",2006,3.7,557,14322,14879,-1.7
"Melrose","Middlesex County","MA","Melrose",2007,3.4,505,14456,14961,-1.2
"Melrose","Middlesex County","MA","Melrose",2008,4.3,647,14425,15072,-0.5
"Melrose","Middlesex County","MA","Melrose",2009,7,1056,14069,15125,-0.1
"Melrose","Middlesex County","MA","Melrose",2010,6.5,987,14223,15210,0.4
"Melrose","Middlesex County","MA","Melrose",2011,5.5,838,14433,15271,0.8
"Melrose","Middlesex County","MA","Melrose",2012,4.8,742,14591,15333,1.3
"Mendon","Worcester County","MA","Mendon",2003,4.6,150,3093,3243,0
"Mendon","Worcester County","MA","Mendon",2004,4.2,137,3139,3276,1
"Mendon","Worcester County","MA","Mendon",2005,3.6,120,3184,3304,1.9
"Mendon","Worcester County","MA","Mendon",2006,3.7,123,3210,3333,2.8
"Mendon","Worcester County","MA","Mendon",2007,3.6,121,3249,3370,3.9
"Mendon","Worcester County","MA","Mendon",2008,4.2,142,3276,3418,5.4
"Mendon","Worcester County","MA","Mendon",2009,6.5,215,3089,3304,1.9
"Mendon","Worcester County","MA","Mendon",2010,6.6,220,3133,3353,3.4
"Mendon","Worcester County","MA","Mendon",2011,5.9,196,3143,3339,3
"Mendon","Worcester County","MA","Mendon",2012,5.2,173,3172,3345,3.1
"Merrimac","Essex County","MA","Merrimac",2003,5.2,181,3309,3490,0
"Merrimac","Essex County","MA","Merrimac",2004,4.7,163,3277,3440,-1.4
"Merrimac","Essex County","MA","Merrimac",2005,4.2,146,3325,3471,-0.5
"Merrimac","Essex County","MA","Merrimac",2006,3.9,136,3373,3509,0.5
"Merrimac","Essex County","MA","Merrimac",2007,3.8,134,3395,3529,1.1
"Merrimac","Essex County","MA","Merrimac",2008,4.7,168,3387,3555,1.9
"Merrimac","Essex County","MA","Merrimac",2009,7.4,266,3329,3595,3
"Merrimac","Essex County","MA","Merrimac",2010,7.5,267,3271,3538,1.4
"Merrimac","Essex County","MA","Merrimac",2011,6.3,221,3314,3535,1.3
"Merrimac","Essex County","MA","Merrimac",2012,5.9,211,3357,3568,2.2
"Methuen","Essex County","MA","Methuen",2003,7.6,1779,21585,23364,0
"Methuen","Essex County","MA","Methuen",2004,6.7,1558,21627,23185,-0.8
"Methuen","Essex County","MA","Methuen",2005,6.1,1401,21708,23109,-1.1
"Methuen","Essex County","MA","Methuen",2006,5.8,1339,21821,23160,-0.9
"Methuen","Essex County","MA","Methuen",2007,5.4,1248,21951,23199,-0.7
"Methuen","Essex County","MA","Methuen",2008,6.5,1532,21886,23418,0.2
"Methuen","Essex County","MA","Methuen",2009,10.2,2418,21278,23696,1.4
"Methuen","Essex County","MA","Methuen",2010,10,2429,21910,24339,4.2
"Methuen","Essex County","MA","Methuen",2011,8.7,2124,22342,24466,4.7
"Methuen","Essex County","MA","Methuen",2012,8.5,2091,22649,24740,5.9
"Middleborough","Plymouth County","MA","Middleborough",2003,5.8,651,10621,11272,0
"Middleborough","Plymouth County","MA","Middleborough",2004,5.3,594,10699,11293,0.2
"Middleborough","Plymouth County","MA","Middleborough",2005,5.4,609,10771,11380,1
"Middleborough","Plymouth County","MA","Middleborough",2006,5.6,652,10967,11619,3.1
"Middleborough","Plymouth County","MA","Middleborough",2007,5.6,657,11086,11743,4.2
"Middleborough","Plymouth County","MA","Middleborough",2008,6.7,785,10942,11727,4
"Middleborough","Plymouth County","MA","Middleborough",2009,9.6,1136,10702,11838,5
"Middleborough","Plymouth County","MA","Middleborough",2010,9.6,1230,11562,12792,13.5
"Middleborough","Plymouth County","MA","Middleborough",2011,8.5,1090,11670,12760,13.2
"Middleborough","Plymouth County","MA","Middleborough",2012,7.4,938,11773,12711,12.8
"Middlefield","Hampshire County","MA","Middlefield",2003,3.4,11,310,321,0
"Middlefield","Hampshire County","MA","Middlefield",2004,3.7,12,309,321,0
"Middlefield","Hampshire County","MA","Middlefield",2005,3.7,12,312,324,0.9
"Middlefield","Hampshire County","MA","Middlefield",2006,3.7,12,315,327,1.9
"Middlefield","Hampshire County","MA","Middlefield",2007,2.8,9,316,325,1.2
"Middlefield","Hampshire County","MA","Middlefield",2008,3.4,11,316,327,1.9
"Middlefield","Hampshire County","MA","Middlefield",2009,7.4,24,302,326,1.6
"Middlefield","Hampshire County","MA","Middlefield",2010,6.3,19,284,303,-5.6
"Middlefield","Hampshire County","MA","Middlefield",2011,6.3,19,281,300,-6.5
"Middlefield","Hampshire County","MA","Middlefield",2012,5.1,15,281,296,-7.8
NA,"Middlesex County","MA","Middlesex County",2003,5.3,43489,773934,817423,-76
NA,"Middlesex County","MA","Middlesex County",2004,4.5,36384,771860,808244,-76.3
NA,"Middlesex County","MA","Middlesex County",2005,4.1,32895,777022,809917,-76.2
NA,"Middlesex County","MA","Middlesex County",2006,3.9,32051,780347,812398,-76.2
NA,"Middlesex County","MA","Middlesex County",2007,3.7,30027,788302,818329,-76
NA,"Middlesex County","MA","Middlesex County",2008,4.4,36189,791149,827338,-75.7
NA,"Middlesex County","MA","Middlesex County",2009,6.9,57234,769491,826725,-75.7
NA,"Middlesex County","MA","Middlesex County",2010,6.8,56430,776213,832643,-75.6
NA,"Middlesex County","MA","Middlesex County",2011,5.8,48531,786142,834673,-75.5
NA,"Middlesex County","MA","Middlesex County",2012,5.3,44620,794517,839137,-75.4
"Middleton","Essex County","MA","Middleton",2003,4.8,195,3898,4093,0
"Middleton","Essex County","MA","Middleton",2004,5,206,3948,4154,1.5
"Middleton","Essex County","MA","Middleton",2005,4.4,186,4063,4249,3.8
"Middleton","Essex County","MA","Middleton",2006,4.1,164,3827,3991,-2.5
"Middleton","Essex County","MA","Middleton",2007,4.1,165,3896,4061,-0.8
"Middleton","Essex County","MA","Middleton",2008,5,207,3963,4170,1.9
"Middleton","Essex County","MA","Middleton",2009,7.7,324,3864,4188,2.3
"Middleton","Essex County","MA","Middleton",2010,8.4,349,3814,4163,1.7
"Middleton","Essex County","MA","Middleton",2011,7,290,3857,4147,1.3
"Middleton","Essex County","MA","Middleton",2012,6,250,3899,4149,1.4
"Milford","Worcester County","MA","Milford",2003,6.1,918,14105,15023,0
"Milford","Worcester County","MA","Milford",2004,5.2,773,14203,14976,-0.3
"Milford","Worcester County","MA","Milford",2005,4.4,674,14482,15156,0.9
"Milford","Worcester County","MA","Milford",2006,4.5,679,14567,15246,1.5
"Milford","Worcester County","MA","Milford",2007,4.3,655,14606,15261,1.6
"Milford","Worcester County","MA","Milford",2008,5.2,804,14730,15534,3.4
"Milford","Worcester County","MA","Milford",2009,7.8,1200,14223,15423,2.7
"Milford","Worcester County","MA","Milford",2010,7.7,1190,14288,15478,3
"Milford","Worcester County","MA","Milford",2011,6.5,991,14328,15319,2
"Milford","Worcester County","MA","Milford",2012,6,915,14459,15374,2.3
"Millbury","Worcester County","MA","Millbury",2003,5.3,398,7079,7477,0
"Millbury","Worcester County","MA","Millbury",2004,4.8,359,7104,7463,-0.2
"Millbury","Worcester County","MA","Millbury",2005,4.7,349,7127,7476,0
"Millbury","Worcester County","MA","Millbury",2006,4.6,349,7226,7575,1.3
"Millbury","Worcester County","MA","Millbury",2007,4.6,346,7217,7563,1.2
"Millbury","Worcester County","MA","Millbury",2008,5.6,417,7060,7477,0
"Millbury","Worcester County","MA","Millbury",2009,8.4,628,6859,7487,0.1
"Millbury","Worcester County","MA","Millbury",2010,8.4,619,6722,7341,-1.8
"Millbury","Worcester County","MA","Millbury",2011,7.7,564,6782,7346,-1.8
"Millbury","Worcester County","MA","Millbury",2012,6.9,502,6779,7281,-2.6
"Millis","Norfolk County","MA","Millis",2003,5.3,240,4316,4556,0
"Millis","Norfolk County","MA","Millis",2004,4.4,197,4306,4503,-1.2
"Millis","Norfolk County","MA","Millis",2005,4,180,4333,4513,-0.9
"Millis","Norfolk County","MA","Millis",2006,4.1,184,4273,4457,-2.2
"Millis","Norfolk County","MA","Millis",2007,4.1,186,4302,4488,-1.5
"Millis","Norfolk County","MA","Millis",2008,4.8,219,4315,4534,-0.5
"Millis","Norfolk County","MA","Millis",2009,7.5,336,4168,4504,-1.1
"Millis","Norfolk County","MA","Millis",2010,7.3,329,4158,4487,-1.5
"Millis","Norfolk County","MA","Millis",2011,6.4,288,4204,4492,-1.4
"Millis","Norfolk County","MA","Millis",2012,5.7,259,4250,4509,-1
"Millville","Worcester County","MA","Millville",2003,6.2,103,1552,1655,0
"Millville","Worcester County","MA","Millville",2004,5.2,86,1562,1648,-0.4
"Millville","Worcester County","MA","Millville",2005,4.8,79,1577,1656,0.1
"Millville","Worcester County","MA","Millville",2006,5.5,93,1598,1691,2.2
"Millville","Worcester County","MA","Millville",2007,5.2,84,1537,1621,-2.1
"Millville","Worcester County","MA","Millville",2008,6.5,105,1521,1626,-1.8
"Millville","Worcester County","MA","Millville",2009,10.7,181,1508,1689,2.1
"Millville","Worcester County","MA","Millville",2010,11,200,1621,1821,10
"Millville","Worcester County","MA","Millville",2011,9.2,166,1635,1801,8.8
"Millville","Worcester County","MA","Millville",2012,8.9,161,1638,1799,8.7
"Milton","Norfolk County","MA","Milton",2003,4.5,603,12845,13448,0
"Milton","Norfolk County","MA","Milton",2004,4.2,562,12862,13424,-0.2
"Milton","Norfolk County","MA","Milton",2005,3.8,522,13084,13606,1.2
"Milton","Norfolk County","MA","Milton",2006,4.1,558,13190,13748,2.2
"Milton","Norfolk County","MA","Milton",2007,3.6,492,13144,13636,1.4
"Milton","Norfolk County","MA","Milton",2008,4.3,588,13054,13642,1.4
"Milton","Norfolk County","MA","Milton",2009,7,950,12559,13509,0.5
"Milton","Norfolk County","MA","Milton",2010,6.6,934,13145,14079,4.7
"Milton","Norfolk County","MA","Milton",2011,5.5,774,13288,14062,4.6
"Milton","Norfolk County","MA","Milton",2012,5,712,13434,14146,5.2
"Monroe","Franklin County","MA","Monroe",2003,14.8,4,23,27,0
"Monroe","Franklin County","MA","Monroe",2004,11.5,3,23,26,-3.7
"Monroe","Franklin County","MA","Monroe",2005,7.7,2,24,26,-3.7
"Monroe","Franklin County","MA","Monroe",2006,7.7,2,24,26,-3.7
"Monroe","Franklin County","MA","Monroe",2007,11.1,3,24,27,0
"Monroe","Franklin County","MA","Monroe",2008,7.7,2,24,26,-3.7
"Monroe","Franklin County","MA","Monroe",2009,15.4,4,22,26,-3.7
"Monroe","Franklin County","MA","Monroe",2010,15.2,5,28,33,22.2
"Monroe","Franklin County","MA","Monroe",2011,9.7,3,28,31,14.8
"Monroe","Franklin County","MA","Monroe",2012,17.6,6,28,34,25.9
"Monson","Hampden County","MA","Monson",2003,5.8,268,4377,4645,0
"Monson","Hampden County","MA","Monson",2004,5.3,247,4408,4655,0.2
"Monson","Hampden County","MA","Monson",2005,4.8,223,4466,4689,0.9
"Monson","Hampden County","MA","Monson",2006,5.1,241,4511,4752,2.3
"Monson","Hampden County","MA","Monson",2007,4.8,226,4521,4747,2.2
"Monson","Hampden County","MA","Monson",2008,5.6,270,4565,4835,4.1
"Monson","Hampden County","MA","Monson",2009,8.1,389,4408,4797,3.3
"Monson","Hampden County","MA","Monson",2010,8.9,410,4176,4586,-1.3
"Monson","Hampden County","MA","Monson",2011,7.9,357,4135,4492,-3.3
"Monson","Hampden County","MA","Monson",2012,7.2,323,4137,4460,-4
"Montague","Franklin County","MA","Montague",2003,4.9,217,4254,4471,0
"Montague","Franklin County","MA","Montague",2004,4.7,208,4175,4383,-2
"Montague","Franklin County","MA","Montague",2005,5,217,4150,4367,-2.3
"Montague","Franklin County","MA","Montague",2006,5,218,4153,4371,-2.2
"Montague","Franklin County","MA","Montague",2007,5,215,4112,4327,-3.2
"Montague","Franklin County","MA","Montague",2008,5.7,243,4039,4282,-4.2
"Montague","Franklin County","MA","Montague",2009,9,381,3857,4238,-5.2
"Montague","Franklin County","MA","Montague",2010,9,399,4053,4452,-0.4
"Montague","Franklin County","MA","Montague",2011,8.2,362,4060,4422,-1.1
"Montague","Franklin County","MA","Montague",2012,7.6,333,4071,4404,-1.5
"Monterey","Berkshire County","MA","Monterey",2003,3.2,19,574,593,0
"Monterey","Berkshire County","MA","Monterey",2004,2.6,15,573,588,-0.8
"Monterey","Berkshire County","MA","Monterey",2005,3,18,587,605,2
"Monterey","Berkshire County","MA","Monterey",2006,2.8,17,593,610,2.9
"Monterey","Berkshire County","MA","Monterey",2007,2.5,15,584,599,1
"Monterey","Berkshire County","MA","Monterey",2008,3.3,20,580,600,1.2
"Monterey","Berkshire County","MA","Monterey",2009,4.7,28,569,597,0.7
"Monterey","Berkshire County","MA","Monterey",2010,3.7,22,574,596,0.5
"Monterey","Berkshire County","MA","Monterey",2011,4,24,578,602,1.5
"Monterey","Berkshire County","MA","Monterey",2012,3.7,22,574,596,0.5
"Montgomery","Hampden County","MA","Montgomery",2003,4.6,20,415,435,0
"Montgomery","Hampden County","MA","Montgomery",2004,4.1,18,420,438,0.7
"Montgomery","Hampden County","MA","Montgomery",2005,4.1,18,426,444,2.1
"Montgomery","Hampden County","MA","Montgomery",2006,5,23,434,457,5.1
"Montgomery","Hampden County","MA","Montgomery",2007,4,18,436,454,4.4
"Montgomery","Hampden County","MA","Montgomery",2008,3.3,14,411,425,-2.3
"Montgomery","Hampden County","MA","Montgomery",2009,7.2,31,397,428,-1.6
"Montgomery","Hampden County","MA","Montgomery",2010,7.5,37,459,496,14
"Montgomery","Hampden County","MA","Montgomery",2011,6,29,454,483,11
"Montgomery","Hampden County","MA","Montgomery",2012,5.8,28,454,482,10.8
"Mount Washington","Berkshire County","MA","Mount Washington",2003,4.1,4,93,97,0
"Mount Washington","Berkshire County","MA","Mount Washington",2004,2.1,2,94,96,-1
"Mount Washington","Berkshire County","MA","Mount Washington",2005,4,4,97,101,4.1
"Mount Washington","Berkshire County","MA","Mount Washington",2006,2,2,100,102,5.2
"Mount Washington","Berkshire County","MA","Mount Washington",2007,1,1,98,99,2.1
"Mount Washington","Berkshire County","MA","Mount Washington",2008,1,1,98,99,2.1
"Mount Washington","Berkshire County","MA","Mount Washington",2009,3.1,3,94,97,0
"Mount Washington","Berkshire County","MA","Mount Washington",2010,3.3,4,117,121,24.7
"Mount Washington","Berkshire County","MA","Mount Washington",2011,3.3,4,117,121,24.7
"Mount Washington","Berkshire County","MA","Mount Washington",2012,2.5,3,116,119,22.7
"Nahant","Essex County","MA","Nahant",2003,5.3,108,1937,2045,0
"Nahant","Essex County","MA","Nahant",2004,4.4,88,1916,2004,-2
"Nahant","Essex County","MA","Nahant",2005,4.1,81,1905,1986,-2.9
"Nahant","Essex County","MA","Nahant",2006,4.4,88,1908,1996,-2.4
"Nahant","Essex County","MA","Nahant",2007,4.4,87,1896,1983,-3
"Nahant","Essex County","MA","Nahant",2008,4.7,94,1887,1981,-3.1
"Nahant","Essex County","MA","Nahant",2009,7,142,1899,2041,-0.2
"Nahant","Essex County","MA","Nahant",2010,7,135,1788,1923,-6
"Nahant","Essex County","MA","Nahant",2011,7,137,1809,1946,-4.8
"Nahant","Essex County","MA","Nahant",2012,5.8,112,1823,1935,-5.4
"Nantucket","Nantucket County","MA","Nantucket",2003,2.5,195,7496,7691,0
"Nantucket","Nantucket County","MA","Nantucket",2004,2.5,197,7643,7840,1.9
"Nantucket","Nantucket County","MA","Nantucket",2005,2.4,198,7940,8138,5.8
"Nantucket","Nantucket County","MA","Nantucket",2006,2.3,194,8218,8412,9.4
"Nantucket","Nantucket County","MA","Nantucket",2007,2.3,199,8343,8542,11.1
"Nantucket","Nantucket County","MA","Nantucket",2008,3.3,277,8153,8430,9.6
"Nantucket","Nantucket County","MA","Nantucket",2009,6.8,530,7278,7808,1.5
"Nantucket","Nantucket County","MA","Nantucket",2010,7.5,586,7228,7814,1.6
"Nantucket","Nantucket County","MA","Nantucket",2011,6.7,526,7304,7830,1.8
"Nantucket","Nantucket County","MA","Nantucket",2012,6,487,7695,8182,6.4
"Natick","Middlesex County","MA","Natick",2003,4.5,837,17720,18557,0
"Natick","Middlesex County","MA","Natick",2004,3.7,691,17768,18459,-0.5
"Natick","Middlesex County","MA","Natick",2005,3.3,621,17953,18574,0.1
"Natick","Middlesex County","MA","Natick",2006,3.5,646,18023,18669,0.6
"Natick","Middlesex County","MA","Natick",2007,3,575,18295,18870,1.7
"Natick","Middlesex County","MA","Natick",2008,3.6,692,18407,19099,2.9
"Natick","Middlesex County","MA","Natick",2009,5.8,1097,17804,18901,1.9
"Natick","Middlesex County","MA","Natick",2010,5.7,1082,17988,19070,2.8
"Natick","Middlesex County","MA","Natick",2011,4.7,898,18163,19061,2.7
"Natick","Middlesex County","MA","Natick",2012,4.3,830,18329,19159,3.2
"Needham","Norfolk County","MA","Needham",2003,4.3,619,13673,14292,0
"Needham","Norfolk County","MA","Needham",2004,3.8,537,13639,14176,-0.8
"Needham","Norfolk County","MA","Needham",2005,3.4,484,13697,14181,-0.8
"Needham","Norfolk County","MA","Needham",2006,3.3,465,13632,14097,-1.4
"Needham","Norfolk County","MA","Needham",2007,3.1,432,13726,14158,-0.9
"Needham","Norfolk County","MA","Needham",2008,3.7,530,13777,14307,0.1
"Needham","Norfolk County","MA","Needham",2009,6,855,13348,14203,-0.6
"Needham","Norfolk County","MA","Needham",2010,5.5,790,13486,14276,-0.1
"Needham","Norfolk County","MA","Needham",2011,4.8,689,13636,14325,0.2
"Needham","Norfolk County","MA","Needham",2012,4.4,638,13786,14424,0.9
"New Ashford","Berkshire County","MA","New Ashford",2003,4.5,7,148,155,0
"New Ashford","Berkshire County","MA","New Ashford",2004,3.9,6,148,154,-0.6
"New Ashford","Berkshire County","MA","New Ashford",2005,4.4,7,152,159,2.6
"New Ashford","Berkshire County","MA","New Ashford",2006,3.7,6,156,162,4.5
"New Ashford","Berkshire County","MA","New Ashford",2007,3.7,6,157,163,5.2
"New Ashford","Berkshire County","MA","New Ashford",2008,3.7,6,155,161,3.9
"New Ashford","Berkshire County","MA","New Ashford",2009,4.4,7,151,158,1.9
"New Ashford","Berkshire County","MA","New Ashford",2010,4.3,6,133,139,-10.3
"New Ashford","Berkshire County","MA","New Ashford",2011,5.6,8,136,144,-7.1
"New Ashford","Berkshire County","MA","New Ashford",2012,4.9,7,135,142,-8.4
"New Bedford","Bristol County","MA","New Bedford",2003,9.5,4012,38297,42309,0
"New Bedford","Bristol County","MA","New Bedford",2004,8.6,3618,38425,42043,-0.6
"New Bedford","Bristol County","MA","New Bedford",2005,8.2,3466,38692,42158,-0.4
"New Bedford","Bristol County","MA","New Bedford",2006,7.9,3374,39122,42496,0.4
"New Bedford","Bristol County","MA","New Bedford",2007,7.7,3250,38939,42189,-0.3
"New Bedford","Bristol County","MA","New Bedford",2008,9.5,3965,37718,41683,-1.5
"New Bedford","Bristol County","MA","New Bedford",2009,13.8,5837,36552,42389,0.2
"New Bedford","Bristol County","MA","New Bedford",2010,14,6126,37630,43756,3.4
"New Bedford","Bristol County","MA","New Bedford",2011,12.8,5592,38020,43612,3.1
"New Bedford","Bristol County","MA","New Bedford",2012,12.5,5492,38469,43961,3.9
"New Braintree","Worcester County","MA","New Braintree",2003,4.9,29,568,597,0
"New Braintree","Worcester County","MA","New Braintree",2004,4.4,27,581,608,1.8
"New Braintree","Worcester County","MA","New Braintree",2005,5.7,36,594,630,5.5
"New Braintree","Worcester County","MA","New Braintree",2006,5.6,36,603,639,7
"New Braintree","Worcester County","MA","New Braintree",2007,5.5,36,613,649,8.7
"New Braintree","Worcester County","MA","New Braintree",2008,5.5,35,604,639,7
"New Braintree","Worcester County","MA","New Braintree",2009,8.4,54,589,643,7.7
"New Braintree","Worcester County","MA","New Braintree",2010,9.7,56,520,576,-3.5
"New Braintree","Worcester County","MA","New Braintree",2011,7.3,41,524,565,-5.4
"New Braintree","Worcester County","MA","New Braintree",2012,7.4,42,523,565,-5.4
"New Marlborough","Berkshire County","MA","New Marlborough",2003,3.4,30,861,891,0
"New Marlborough","Berkshire County","MA","New Marlborough",2004,3,27,866,893,0.2
"New Marlborough","Berkshire County","MA","New Marlborough",2005,3.2,29,890,919,3.1
"New Marlborough","Berkshire County","MA","New Marlborough",2006,3.1,29,901,930,4.4
"New Marlborough","Berkshire County","MA","New Marlborough",2007,3.3,30,883,913,2.5
"New Marlborough","Berkshire County","MA","New Marlborough",2008,4.2,38,877,915,2.7
"New Marlborough","Berkshire County","MA","New Marlborough",2009,6.1,55,852,907,1.8
"New Marlborough","Berkshire County","MA","New Marlborough",2010,6.7,62,861,923,3.6
"New Marlborough","Berkshire County","MA","New Marlborough",2011,5,46,865,911,2.2
"New Marlborough","Berkshire County","MA","New Marlborough",2012,5.5,50,858,908,1.9
"New Salem","Franklin County","MA","New Salem",2003,4.2,24,546,570,0
"New Salem","Franklin County","MA","New Salem",2004,3,17,543,560,-1.8
"New Salem","Franklin County","MA","New Salem",2005,5.1,29,538,567,-0.5
"New Salem","Franklin County","MA","New Salem",2006,4.2,23,531,554,-2.8
"New Salem","Franklin County","MA","New Salem",2007,4,22,534,556,-2.5
"New Salem","Franklin County","MA","New Salem",2008,4.9,28,539,567,-0.5
"New Salem","Franklin County","MA","New Salem",2009,7.9,43,498,541,-5.1
"New Salem","Franklin County","MA","New Salem",2010,7.3,40,511,551,-3.3
"New Salem","Franklin County","MA","New Salem",2011,6.6,36,511,547,-4
"New Salem","Franklin County","MA","New Salem",2012,6.1,33,512,545,-4.4
"Newbury","Essex County","MA","Newbury",2003,5,191,3611,3802,0
"Newbury","Essex County","MA","Newbury",2004,4.6,176,3611,3787,-0.4
"Newbury","Essex County","MA","Newbury",2005,4,156,3714,3870,1.8
"Newbury","Essex County","MA","Newbury",2006,4,147,3548,3695,-2.8
"Newbury","Essex County","MA","Newbury",2007,3.6,134,3580,3714,-2.3
"Newbury","Essex County","MA","Newbury",2008,4.8,180,3594,3774,-0.7
"Newbury","Essex County","MA","Newbury",2009,6.9,259,3498,3757,-1.2
"Newbury","Essex County","MA","Newbury",2010,7.3,269,3425,3694,-2.8
"Newbury","Essex County","MA","Newbury",2011,6.5,243,3467,3710,-2.4
"Newbury","Essex County","MA","Newbury",2012,6.1,227,3505,3732,-1.8
"Newburyport","Essex County","MA","Newburyport",2003,5.5,548,9485,10033,0
"Newburyport","Essex County","MA","Newburyport",2004,4.4,440,9472,9912,-1.2
"Newburyport","Essex County","MA","Newburyport",2005,4,393,9504,9897,-1.4
"Newburyport","Essex County","MA","Newburyport",2006,4,386,9371,9757,-2.8
"Newburyport","Essex County","MA","Newburyport",2007,3.5,344,9418,9762,-2.7
"Newburyport","Essex County","MA","Newburyport",2008,4.2,412,9450,9862,-1.7
"Newburyport","Essex County","MA","Newburyport",2009,6.7,655,9162,9817,-2.2
"Newburyport","Essex County","MA","Newburyport",2010,7,695,9206,9901,-1.3
"Newburyport","Essex County","MA","Newburyport",2011,5.9,579,9318,9897,-1.4
"Newburyport","Essex County","MA","Newburyport",2012,5.2,520,9421,9941,-0.9
"Newton","Middlesex County","MA","Newton",2003,4.1,1912,44923,46835,0
"Newton","Middlesex County","MA","Newton",2004,3.5,1621,44738,46359,-1
"Newton","Middlesex County","MA","Newton",2005,3.4,1559,44861,46420,-0.9
"Newton","Middlesex County","MA","Newton",2006,3.3,1497,44221,45718,-2.4
"Newton","Middlesex County","MA","Newton",2007,3,1366,44712,46078,-1.6
"Newton","Middlesex County","MA","Newton",2008,3.6,1653,44751,46404,-0.9
"Newton","Middlesex County","MA","Newton",2009,5.6,2563,43547,46110,-1.5
"Newton","Middlesex County","MA","Newton",2010,5.5,2593,44490,47083,0.5
"Newton","Middlesex County","MA","Newton",2011,4.6,2199,45100,47299,1
"Newton","Middlesex County","MA","Newton",2012,4.2,2023,45594,47617,1.7
"Norfolk","Norfolk County","MA","Norfolk",2003,5.2,243,4402,4645,0
"Norfolk","Norfolk County","MA","Norfolk",2004,5.1,239,4419,4658,0.3
"Norfolk","Norfolk County","MA","Norfolk",2005,4.2,198,4464,4662,0.4
"Norfolk","Norfolk County","MA","Norfolk",2006,4.4,210,4570,4780,2.9
"Norfolk","Norfolk County","MA","Norfolk",2007,4,195,4642,4837,4.1
"Norfolk","Norfolk County","MA","Norfolk",2008,4.8,235,4697,4932,6.2
"Norfolk","Norfolk County","MA","Norfolk",2009,7.7,379,4541,4920,5.9
"Norfolk","Norfolk County","MA","Norfolk",2010,7.7,385,4627,5012,7.9
"Norfolk","Norfolk County","MA","Norfolk",2011,6.5,324,4674,4998,7.6
"Norfolk","Norfolk County","MA","Norfolk",2012,5.8,289,4725,5014,7.9
NA,"Norfolk County","MA","Norfolk County",2003,5.1,18256,338109,356365,-89.5
NA,"Norfolk County","MA","Norfolk County",2004,4.6,16191,338057,354248,-89.6
NA,"Norfolk County","MA","Norfolk County",2005,4.1,14738,341067,355805,-89.6
NA,"Norfolk County","MA","Norfolk County",2006,4.2,14683,337854,352537,-89.7
NA,"Norfolk County","MA","Norfolk County",2007,3.9,13857,341241,355098,-89.6
NA,"Norfolk County","MA","Norfolk County",2008,4.7,16950,341866,358816,-89.5
NA,"Norfolk County","MA","Norfolk County",2009,7.4,26323,331719,358042,-89.5
NA,"Norfolk County","MA","Norfolk County",2010,7.3,26535,338840,365375,-89.3
NA,"Norfolk County","MA","Norfolk County",2011,6.2,22667,342649,365316,-89.3
NA,"Norfolk County","MA","Norfolk County",2012,5.6,20543,346268,366811,-89.2
"North Adams","Berkshire County","MA","North Adams",2003,6.4,464,6806,7270,0
"North Adams","Berkshire County","MA","North Adams",2004,6.1,441,6733,7174,-1.3
"North Adams","Berkshire County","MA","North Adams",2005,5.5,391,6715,7106,-2.3
"North Adams","Berkshire County","MA","North Adams",2006,5.6,401,6733,7134,-1.9
"North Adams","Berkshire County","MA","North Adams",2007,5.9,424,6717,7141,-1.8
"North Adams","Berkshire County","MA","North Adams",2008,6.7,485,6771,7256,-0.2
"North Adams","Berkshire County","MA","North Adams",2009,9.3,688,6680,7368,1.3
"North Adams","Berkshire County","MA","North Adams",2010,10.2,742,6513,7255,-0.2
"North Adams","Berkshire County","MA","North Adams",2011,9.4,678,6505,7183,-1.2
"North Adams","Berkshire County","MA","North Adams",2012,8.2,570,6419,6989,-3.9
"North Andover","Essex County","MA","North Andover",2003,5.3,707,12735,13442,0
"North Andover","Essex County","MA","North Andover",2004,4.5,592,12625,13217,-1.7
"North Andover","Essex County","MA","North Andover",2005,4.2,562,12682,13244,-1.5
"North Andover","Essex County","MA","North Andover",2006,4.1,547,12818,13365,-0.6
"North Andover","Essex County","MA","North Andover",2007,3.9,523,13045,13568,0.9
"North Andover","Essex County","MA","North Andover",2008,4.6,622,12800,13422,-0.1
"North Andover","Essex County","MA","North Andover",2009,7.6,1033,12485,13518,0.6
"North Andover","Essex County","MA","North Andover",2010,7.2,1016,13071,14087,4.8
"North Andover","Essex County","MA","North Andover",2011,5.9,832,13237,14069,4.7
"North Andover","Essex County","MA","North Andover",2012,5.7,808,13411,14219,5.8
"North Attleborough","Bristol County","MA","North Attleborough",2003,5.2,859,15765,16624,0
"North Attleborough","Bristol County","MA","North Attleborough",2004,4.8,802,15840,16642,0.1
"North Attleborough","Bristol County","MA","North Attleborough",2005,4.3,722,15927,16649,0.2
"North Attleborough","Bristol County","MA","North Attleborough",2006,4.3,720,15986,16706,0.5
