Municipal	County	State	F_year	AR001_001	AR001_002	AR001_003	AR001_004	AR001_005	AR001_006	AR001_007	AR001_008
Hawley	Franklin	MA	2011	$43,748,169.00	$0.00	$2,015,980.00	$0.00	$1,767,313.00	$47,531,462.00	92	8
Hawley	Franklin	MA	2012	$42,985,394.00	$0.00	$1,949,525.00	$0.00	$1,596,367.00	$46,531,286.00	92.4	7.6
Hawley	Franklin	MA	2013	$43,873,333.00	$0.00	$1,864,061.00	$0.00	$1,566,967.00	$47,304,361.00	92.7	7.3
Heath	Franklin	MA	2003	$50,189,495.00	$0.00	$780,092.00	$55,100.00	$2,109,514.00	$53,134,201.00	94.5	5.5
Heath	Franklin	MA	2004	$50,471,175.00	$0.00	$780,412.00	$55,100.00	$2,228,010.00	$53,534,697.00	94.3	5.7
Heath	Franklin	MA	2005	$68,108,920.00	$0.00	$557,817.00	$63,100.00	$2,129,313.00	$70,859,150.00	96.1	3.9
Heath	Franklin	MA	2006	$76,596,344.00	$0.00	$500,971.00	$63,100.00	$2,203,186.00	$79,363,601.00	96.5	3.5
Heath	Franklin	MA	2007	$78,568,344.00	$0.00	$529,801.00	$63,100.00	$1,795,235.00	$80,956,480.00	97.1	2.9
Heath	Franklin	MA	2008	$89,884,060.00	$0.00	$565,121.00	$73,100.00	$2,458,203.00	$92,980,484.00	96.7	3.3
Heath	Franklin	MA	2009	$90,835,810.00	$0.00	$744,405.00	$73,100.00	$3,087,714.00	$94,741,029.00	95.9	4.1
Heath	Franklin	MA	2010	$90,452,396.00	$0.00	$733,710.00	$73,100.00	$2,964,238.00	$94,223,444.00	96	4
Heath	Franklin	MA	2011	$84,142,920.00	$0.00	$943,368.00	$144,200.00	$3,223,276.00	$88,453,764.00	95.1	4.9
Heath	Franklin	MA	2012	$82,907,820.00	$0.00	$765,079.00	$144,200.00	$3,827,293.00	$87,644,392.00	94.6	5.4
Heath	Franklin	MA	2013	$82,535,820.00	$0.00	$746,954.00	$144,200.00	$5,331,806.00	$88,758,780.00	93	7
Leverett	Franklin	MA	2003	$158,362,700.00	$0.00	$1,878,781.00	$564,900.00	$3,779,820.00	$164,586,201.00	96.2	3.8
Leverett	Franklin	MA	2004	$160,934,600.00	$0.00	$1,779,340.00	$564,700.00	$3,834,550.00	$167,113,190.00	96.3	3.7
Leverett	Franklin	MA	2005	$195,437,000.00	$0.00	$1,823,214.00	$636,800.00	$3,882,150.00	$201,779,164.00	96.9	3.1
Leverett	Franklin	MA	2006	$239,201,200.00	$0.00	$1,888,328.00	$742,200.00	$3,715,820.00	$245,547,548.00	97.4	2.6
Leverett	Franklin	MA	2007	$243,106,800.00	$0.00	$1,923,076.00	$742,200.00	$3,504,620.00	$249,276,696.00	97.5	2.5
Leverett	Franklin	MA	2008	$246,339,600.00	$0.00	$1,933,332.00	$742,200.00	$3,524,350.00	$252,539,482.00	97.5	2.5
Leverett	Franklin	MA	2009	$251,420,600.00	$0.00	$2,232,759.00	$777,700.00	$4,147,030.00	$258,578,089.00	97.2	2.8
Leverett	Franklin	MA	2010	$253,678,000.00	$0.00	$1,992,179.00	$793,900.00	$4,519,900.00	$260,983,979.00	97.2	2.8
Leverett	Franklin	MA	2011	$255,499,800.00	$0.00	$1,918,235.00	$819,200.00	$4,632,090.00	$262,869,325.00	97.2	2.8
Leverett	Franklin	MA	2012	$240,544,800.00	$0.00	$1,768,131.00	$769,900.00	$6,933,740.00	$250,016,571.00	96.2	3.8
Leverett	Franklin	MA	2013	$241,673,900.00	$0.00	$1,862,399.00	$769,900.00	$6,804,500.00	$251,110,699.00	96.2	3.8
Leyden	Franklin	MA	2003	$46,700,530.00	$0.00	$1,902,320.00	$0.00	$2,012,130.00	$50,614,980.00	92.3	7.7
Leyden	Franklin	MA	2004	$47,778,300.00	$0.00	$1,990,450.00	$0.00	$1,897,430.00	$51,666,180.00	92.5	7.5
Leyden	Franklin	MA	2005	$64,370,930.00	$0.00	$1,379,964.00	$0.00	$1,901,410.00	$67,652,304.00	95.1	4.9
Leyden	Franklin	MA	2006	$65,207,730.00	$0.00	$1,253,318.00	$0.00	$1,856,301.00	$68,317,349.00	95.4	4.6
Leyden	Franklin	MA	2007	$72,611,332.00	$0.00	$1,362,093.00	$244,600.00	$1,812,899.00	$76,030,924.00	95.5	4.5
Leyden	Franklin	MA	2008	$77,547,650.00	$0.00	$1,353,440.00	$240,400.00	$2,219,097.00	$81,360,587.00	95.3	4.7
Leyden	Franklin	MA	2009	$79,431,400.00	$0.00	$1,473,000.00	$240,400.00	$2,628,282.00	$83,773,082.00	94.8	5.2
Leyden	Franklin	MA	2010	$79,721,700.00	$0.00	$1,376,000.00	$240,400.00	$2,726,620.00	$84,064,720.00	94.8	5.2
Leyden	Franklin	MA	2011	$80,961,212.00	$0.00	$1,408,400.00	$224,700.00	$2,700,129.00	$85,294,441.00	94.9	5.1
Leyden	Franklin	MA	2012	$81,994,900.00	$0.00	$1,356,200.00	$224,700.00	$2,763,214.00	$86,339,014.00	95	5
Leyden	Franklin	MA	2013	$83,169,908.00	$0.00	$1,330,373.00	$224,700.00	$2,660,043.00	$87,385,024.00	95.2	4.8
Monroe	Franklin	MA	2003	$5,885,356.00	$0.00	$432,372.00	$7,883,000.00	$665,049.00	$14,865,777.00	39.6	60.4
Monroe	Franklin	MA	2004	$6,068,156.00	$0.00	$432,372.00	$7,792,400.00	$629,541.00	$14,922,469.00	40.7	59.3
Monroe	Franklin	MA	2005	$6,087,556.00	$0.00	$432,372.00	$7,792,400.00	$1,313,734.00	$15,626,062.00	39	61
Monroe	Franklin	MA	2006	$8,227,196.00	$0.00	$439,247.00	$7,610,800.00	$1,634,067.00	$17,911,310.00	45.9	54.1
Monroe	Franklin	MA	2007	$8,284,696.00	$0.00	$439,247.00	$7,610,800.00	$2,669,806.00	$19,004,549.00	43.6	56.4
Monroe	Franklin	MA	2008	$8,598,796.00	$0.00	$439,247.00	$7,610,800.00	$2,505,921.00	$19,154,764.00	44.9	55.1
Monroe	Franklin	MA	2009	$8,765,348.00	$0.00	$423,706.00	$11,682,000.00	$2,662,653.00	$23,533,707.00	37.2	62.8
Monroe	Franklin	MA	2010	$8,861,348.00	$0.00	$423,706.00	$9,497,300.00	$2,610,227.00	$21,392,581.00	41.4	58.6
Monroe	Franklin	MA	2011	$8,861,348.00	$0.00	$439,051.00	$9,497,300.00	$2,619,504.00	$21,417,203.00	41.4	58.6
Monroe	Franklin	MA	2012	$9,699,768.00	$0.00	$436,324.00	$9,667,046.00	$2,668,936.00	$22,472,074.00	43.2	56.8
Monroe	Franklin	MA	2013	$9,712,168.00	$0.00	$436,324.00	$9,395,592.00	$2,808,058.00	$22,352,142.00	43.5	56.5
Montague	Franklin	MA	2003	$315,015,264.00	$2,072,000.00	$22,429,352.00	$90,376,840.00	$26,404,180.00	$456,297,636.00	69.5	30.5
Montague	Franklin	MA	2004	$375,603,011.00	$2,663,800.00	$24,971,455.00	$90,932,440.00	$26,097,390.00	$520,268,096.00	72.7	27.3
Montague	Franklin	MA	2005	$423,737,100.00	$3,305,900.00	$24,710,481.00	$91,690,250.00	$26,274,010.00	$569,717,741.00	75	25
Montague	Franklin	MA	2006	$459,562,463.00	$3,363,000.00	$26,275,576.00	$87,944,265.00	$27,936,020.00	$605,081,324.00	76.5	23.5
Montague	Franklin	MA	2007	$548,225,506.00	$4,510,700.00	$31,572,879.00	$75,663,005.00	$29,942,520.00	$689,914,610.00	80.1	19.9
Montague	Franklin	MA	2008	$556,308,292.00	$4,316,500.00	$32,758,842.00	$76,076,382.00	$32,062,770.00	$701,522,786.00	79.9	20.1
Montague	Franklin	MA	2009	$556,207,202.00	$4,016,200.00	$33,653,132.00	$79,541,917.00	$37,441,330.00	$710,859,781.00	78.8	21.2
Montague	Franklin	MA	2010	$568,550,480.00	$0.00	$34,257,686.00	$110,060,690.00	$31,939,140.00	$744,807,996.00	76.3	23.7
Montague	Franklin	MA	2011	$556,636,271.00	$0.00	$34,957,726.00	$109,846,486.00	$38,245,920.00	$739,686,403.00	75.3	24.7
Montague	Franklin	MA	2012	$547,075,782.00	$0.00	$35,345,836.00	$110,593,026.00	$38,552,140.00	$731,566,784.00	74.8	25.2
Montague	Franklin	MA	2013	$530,667,889.00	$0.00	$34,144,631.00	$109,665,049.00	$35,555,800.00	$710,033,369.00	74.7	25.3
New Salem	Franklin	MA	2003	$70,640,360.00	$0.00	$1,928,410.00	$193,000.00	$1,414,630.00	$74,176,400.00	95.2	4.8
New Salem	Franklin	MA	2004	$72,104,201.00	$0.00	$1,853,200.00	$193,000.00	$2,164,220.00	$76,314,621.00	94.5	5.5
New Salem	Franklin	MA	2005	$79,871,280.00	$0.00	$2,045,818.00	$194,300.00	$1,912,220.00	$84,023,618.00	95.1	4.9
New Salem	Franklin	MA	2006	$101,021,440.00	$0.00	$1,798,060.00	$235,600.00	$1,709,331.00	$104,764,431.00	96.4	3.6
New Salem	Franklin	MA	2007	$103,877,410.00	$0.00	$1,756,290.00	$235,600.00	$1,590,598.00	$107,459,898.00	96.7	3.3
New Salem	Franklin	MA	2008	$104,664,710.00	$0.00	$1,855,590.00	$235,600.00	$1,566,389.00	$108,322,289.00	96.6	3.4
New Salem	Franklin	MA	2009	$114,166,400.00	$315,200.00	$1,552,800.00	$408,400.00	$2,697,209.00	$119,140,009.00	96.1	3.9
New Salem	Franklin	MA	2010	$114,422,000.00	$263,800.00	$1,603,000.00	$408,400.00	$2,981,321.00	$119,678,521.00	95.8	4.2
New Salem	Franklin	MA	2011	$110,738,160.00	$254,400.00	$1,569,540.00	$408,400.00	$3,823,503.00	$116,794,003.00	95	5
New Salem	Franklin	MA	2012	$110,367,400.00	$263,950.00	$1,521,400.00	$408,400.00	$6,148,820.00	$118,709,970.00	93.2	6.8
New Salem	Franklin	MA	2013	$99,582,900.00	$267,540.00	$1,475,900.00	$761,700.00	$4,798,375.00	$106,886,415.00	93.4	6.6
Northfield	Franklin	MA	2003	$155,521,367.00	$0.00	$10,619,568.00	$71,798,900.00	$17,679,780.00	$255,619,615.00	60.8	39.2
Northfield	Franklin	MA	2004	$196,964,375.00	$0.00	$10,950,147.00	$69,658,609.00	$12,413,740.00	$289,986,871.00	67.9	32.1
Northfield	Franklin	MA	2005	$216,127,425.00	$0.00	$12,050,583.00	$70,958,309.00	$12,317,240.00	$311,453,557.00	69.4	30.6
Northfield	Franklin	MA	2006	$246,987,604.00	$0.00	$13,934,277.00	$50,083,327.00	$38,146,400.00	$349,151,608.00	70.7	29.3
Northfield	Franklin	MA	2007	$261,354,271.00	$0.00	$13,761,969.00	$50,441,727.00	$38,571,420.00	$364,129,387.00	71.8	28.2
Northfield	Franklin	MA	2008	$284,991,609.00	$0.00	$14,791,574.00	$46,632,627.00	$38,789,510.00	$385,205,320.00	74	26
Northfield	Franklin	MA	2009	$291,482,817.00	$0.00	$14,488,020.00	$72,433,977.00	$16,221,600.00	$394,626,414.00	73.9	26.1
Northfield	Franklin	MA	2010	$291,039,327.00	$0.00	$14,093,999.00	$72,105,977.00	$16,879,010.00	$394,118,313.00	73.8	26.2
Northfield	Franklin	MA	2011	$292,226,127.00	$0.00	$40,426,194.00	$72,054,477.00	$20,371,640.00	$425,078,438.00	68.7	31.3
Northfield	Franklin	MA	2012	$292,075,945.00	$0.00	$42,036,287.00	$72,054,477.00	$18,633,534.00	$424,800,243.00	68.8	31.2
Northfield	Franklin	MA	2013	$273,489,845.00	$0.00	$40,469,641.00	$71,596,200.00	$22,551,970.00	$408,107,656.00	67	33
Orange	Franklin	MA	2003	$246,660,043.00	$0.00	$31,656,534.00	$17,388,335.00	$7,220,830.00	$302,925,742.00	81.4	18.6
Orange	Franklin	MA	2004	$270,573,878.00	$0.00	$33,866,114.00	$18,604,717.00	$7,097,330.00	$330,142,039.00	82	18
Orange	Franklin	MA	2005	$360,648,313.00	$0.00	$37,030,645.00	$19,441,465.00	$8,894,700.00	$426,015,123.00	84.7	15.3
Orange	Franklin	MA	2006	$387,448,178.00	$0.00	$36,828,904.00	$19,427,265.00	$6,482,800.00	$450,187,147.00	86.1	13.9
Orange	Franklin	MA	2007	$398,584,348.00	$0.00	$37,279,512.00	$19,373,265.00	$6,540,380.00	$461,777,505.00	86.3	13.7
Orange	Franklin	MA	2008	$484,615,929.00	$0.00	$41,581,872.00	$20,292,200.00	$9,389,410.00	$555,879,411.00	87.2	12.8
Orange	Franklin	MA	2009	$488,021,629.00	$0.00	$42,293,167.00	$19,783,200.00	$12,750,290.00	$562,848,286.00	86.7	13.3
Orange	Franklin	MA	2010	$454,499,700.00	$0.00	$42,572,988.00	$19,986,495.00	$13,556,350.00	$530,615,533.00	85.7	14.3
Orange	Franklin	MA	2011	$435,670,554.00	$0.00	$42,086,182.00	$19,329,795.00	$13,379,350.00	$510,465,881.00	85.3	14.7
Orange	Franklin	MA	2012	$419,131,075.00	$0.00	$41,923,220.00	$19,475,745.00	$12,868,650.00	$493,398,690.00	84.9	15.1
Orange	Franklin	MA	2013	$407,069,166.00	$0.00	$41,046,106.00	$15,602,895.00	$14,514,240.00	$478,232,407.00	85.1	14.9
Rowe	Franklin	MA	2003	$30,273,380.00	$0.00	$134,729.00	$311,479,744.00	$79,687,450.00	$421,575,303.00	7.2	92.8
Rowe	Franklin	MA	2004	$30,631,245.00	$0.00	$147,564.00	$311,421,344.00	$79,851,550.00	$422,051,703.00	7.3	92.7
Rowe	Franklin	MA	2005	$33,951,195.00	$0.00	$162,332.00	$311,676,844.00	$79,685,730.00	$425,476,101.00	8	92
Rowe	Franklin	MA	2006	$42,502,710.00	$0.00	$293,083.00	$155,369,764.00	$105,706,720.00	$303,872,277.00	14	86
Rowe	Franklin	MA	2007	$47,523,170.00	$0.00	$316,685.00	$156,526,264.00	$106,435,080.00	$310,801,199.00	15.3	84.7
Rowe	Franklin	MA	2008	$48,143,917.00	$0.00	$320,368.00	$156,703,064.00	$105,694,320.00	$310,861,669.00	15.5	84.5
Rowe	Franklin	MA	2009	$49,074,971.00	$0.00	$426,946.00	$151,162,269.00	$115,474,770.00	$316,138,956.00	15.5	84.5
Rowe	Franklin	MA	2010	$49,338,871.00	$0.00	$340,654.00	$132,156,698.00	$101,665,870.00	$283,502,093.00	17.4	82.6
Rowe	Franklin	MA	2011	$51,096,133.00	$0.00	$331,671.00	$132,156,698.00	$102,646,760.00	$286,231,262.00	17.9	82.1
Rowe	Franklin	MA	2012	$53,505,787.00	$0.00	$321,549.00	$186,440,863.00	$64,264,490.00	$304,532,689.00	17.6	82.4
Rowe	Franklin	MA	2013	$52,604,172.00	$0.00	$314,230.00	$163,408,238.00	$60,116,499.00	$276,443,139.00	19	81
Shelburne	Franklin	MA	2003	$112,253,587.00	$0.00	$19,011,736.00	$5,861,100.00	$8,283,375.00	$145,409,798.00	77.2	22.8
Shelburne	Franklin	MA	2004	$115,807,877.00	$0.00	$18,981,664.00	$5,861,100.00	$10,307,908.00	$150,958,549.00	76.7	23.3
Shelburne	Franklin	MA	2005	$139,687,610.00	$0.00	$20,926,942.00	$6,681,400.00	$9,610,576.00	$176,906,528.00	79	21
Shelburne	Franklin	MA	2006	$166,471,359.00	$0.00	$24,161,980.00	$6,549,300.00	$9,894,728.00	$207,077,367.00	80.4	19.6
Shelburne	Franklin	MA	2007	$171,911,002.00	$0.00	$23,833,710.00	$6,540,100.00	$9,915,116.00	$212,199,928.00	81	19
Shelburne	Franklin	MA	2008	$175,082,300.00	$0.00	$24,555,400.00	$6,643,700.00	$10,487,381.00	$216,768,781.00	80.8	19.2
Shelburne	Franklin	MA	2009	$178,944,749.00	$0.00	$25,149,415.00	$6,466,600.00	$12,146,386.00	$222,707,150.00	80.3	19.7
Shelburne	Franklin	MA	2010	$179,720,200.00	$0.00	$24,812,400.00	$6,844,200.00	$13,052,015.00	$224,428,815.00	80.1	19.9
Shelburne	Franklin	MA	2011	$180,969,119.00	$0.00	$24,556,992.00	$7,406,600.00	$13,197,238.00	$226,129,949.00	80	20
Shelburne	Franklin	MA	2012	$182,029,200.00	$0.00	$24,863,900.00	$7,700,700.00	$13,857,477.00	$228,451,277.00	79.7	20.3
Shelburne	Franklin	MA	2013	$183,385,400.00	$0.00	$24,613,200.00	$7,851,800.00	$13,870,059.00	$229,720,459.00	79.8	20.2
Shutesbury	Franklin	MA	2003	$132,193,080.00	$0.00	$1,125,300.00	$465,000.00	$3,534,200.00	$137,317,580.00	96.3	3.7
Shutesbury	Franklin	MA	2004	$134,256,905.00	$0.00	$1,124,595.00	$525,000.00	$3,607,000.00	$139,513,500.00	96.2	3.8
Shutesbury	Franklin	MA	2005	$167,220,760.00	$0.00	$1,419,740.00	$0.00	$3,441,100.00	$172,081,600.00	97.2	2.8
Shutesbury	Franklin	MA	2006	$187,103,800.00	$0.00	$1,458,900.00	$0.00	$3,252,500.00	$191,815,200.00	97.5	2.5
Shutesbury	Franklin	MA	2007	$188,929,689.00	$0.00	$1,444,211.00	$0.00	$3,170,700.00	$193,544,600.00	97.6	2.4
Shutesbury	Franklin	MA	2008	$220,377,786.00	$0.00	$1,508,714.00	$564,700.00	$2,968,600.00	$225,419,800.00	97.8	2.2
Shutesbury	Franklin	MA	2009	$220,142,686.00	$0.00	$1,716,714.00	$564,700.00	$3,515,300.00	$225,939,400.00	97.4	2.6
Shutesbury	Franklin	MA	2010	$206,970,146.00	$0.00	$1,703,554.00	$564,700.00	$3,700,700.00	$212,939,100.00	97.2	2.8
Shutesbury	Franklin	MA	2011	$206,946,846.00	$0.00	$1,611,054.00	$564,700.00	$3,756,500.00	$212,879,100.00	97.2	2.8
Shutesbury	Franklin	MA	2012	$208,719,630.00	$0.00	$1,503,670.00	$527,200.00	$4,599,900.00	$215,350,400.00	96.9	3.1
Shutesbury	Franklin	MA	2013	$208,732,300.00	$0.00	$1,688,400.00	$527,200.00	$4,370,600.00	$215,318,500.00	96.9	3.1
Sunderland	Franklin	MA	2003	$194,319,752.00	$0.00	$19,090,722.00	$3,641,900.00	$5,578,310.00	$222,630,684.00	87.3	12.7
Sunderland	Franklin	MA	2004	$196,302,911.00	$0.00	$19,853,889.00	$3,543,400.00	$5,626,110.00	$225,326,310.00	87.1	12.9
Sunderland	Franklin	MA	2005	$247,209,808.00	$0.00	$21,865,348.00	$3,878,000.00	$5,505,020.00	$278,458,176.00	88.8	11.2
Sunderland	Franklin	MA	2006	$272,749,613.00	$0.00	$24,362,771.00	$3,975,800.00	$5,259,461.00	$306,347,645.00	89	11
Sunderland	Franklin	MA	2007	$309,241,143.00	$0.00	$25,786,808.00	$4,357,700.00	$5,525,530.00	$344,911,181.00	89.7	10.3
Sunderland	Franklin	MA	2008	$312,705,428.00	$0.00	$25,776,484.00	$5,111,100.00	$6,387,470.00	$349,980,482.00	89.3	10.7
Sunderland	Franklin	MA	2009	$314,060,828.00	$0.00	$25,238,400.00	$5,113,400.00	$7,575,190.00	$351,987,818.00	89.2	10.8
Sunderland	Franklin	MA	2010	$304,465,519.00	$0.00	$24,343,484.00	$5,063,800.00	$7,737,650.00	$341,610,453.00	89.1	10.9
Sunderland	Franklin	MA	2011	$304,368,888.00	$0.00	$24,435,972.00	$5,225,200.00	$8,421,320.00	$342,451,380.00	88.9	11.1
Sunderland	Franklin	MA	2012	$304,512,998.00	$0.00	$24,418,723.00	$5,503,900.00	$12,801,870.00	$347,237,491.00	87.7	12.3
Sunderland	Franklin	MA	2013	$303,797,073.00	$0.00	$24,289,069.00	$5,501,900.00	$11,519,030.00	$345,107,072.00	88	12
Warwick	Franklin	MA	2003	$43,923,543.00	$0.00	$449,621.00	$106,781.00	$1,731,656.00	$46,211,601.00	95	5
Warwick	Franklin	MA	2004	$50,771,807.00	$0.00	$427,809.00	$109,862.00	$1,746,617.00	$53,056,095.00	95.7	4.3
Warwick	Franklin	MA	2005	$51,299,857.00	$0.00	$448,479.00	$109,862.00	$1,500,112.00	$53,358,310.00	96.1	3.9
Warwick	Franklin	MA	2006	$69,975,648.00	$0.00	$614,046.00	$145,007.00	$1,792,310.00	$72,527,011.00	96.5	3.5
Warwick	Franklin	MA	2007	$81,889,001.00	$0.00	$699,858.00	$127,290.00	$1,598,373.00	$84,314,522.00	97.1	2.9
Warwick	Franklin	MA	2008	$82,006,940.00	$0.00	$967,732.00	$127,290.00	$1,623,846.00	$84,725,808.00	96.8	3.2
Warwick	Franklin	MA	2009	$82,409,556.00	$0.00	$1,139,457.00	$127,290.00	$2,112,464.00	$85,788,767.00	96.1	3.9
Warwick	Franklin	MA	2010	$78,278,383.00	$0.00	$1,588,828.00	$119,009.00	$2,182,970.00	$82,169,190.00	95.3	4.7
Warwick	Franklin	MA	2011	$77,798,999.00	$0.00	$1,471,830.00	$119,009.00	$2,252,813.00	$81,642,651.00	95.3	4.7
Warwick	Franklin	MA	2012	$77,565,526.00	$0.00	$1,436,690.00	$119,009.00	$2,370,511.00	$81,491,736.00	95.2	4.8
Warwick	Franklin	MA	2013	$73,600,184.00	$0.00	$1,386,470.00	$0.00	$2,530,462.00	$77,517,116.00	94.9	5.1
Wendell	Franklin	MA	2003	$45,175,812.00	$0.00	$2,416,898.00	$304,800.00	$3,283,255.00	$51,180,765.00	88.3	11.7
Wendell	Franklin	MA	2004	$46,122,523.00	$0.00	$2,422,041.00	$304,800.00	$3,511,629.00	$52,360,993.00	88.1	11.9
Wendell	Franklin	MA	2005	$49,386,850.00	$0.00	$2,671,660.00	$338,300.00	$3,360,572.00	$55,757,382.00	88.6	11.4
Wendell	Franklin	MA	2006	$64,985,171.00	$0.00	$6,567,729.00	$611,499.00	$3,158,255.00	$75,322,654.00	86.3	13.7
Wendell	Franklin	MA	2007	$65,879,400.00	$0.00	$6,457,700.00	$611,500.00	$3,009,695.00	$75,958,295.00	86.7	13.3
Wendell	Franklin	MA	2008	$71,289,700.00	$0.00	$6,553,900.00	$662,700.00	$3,372,999.00	$81,879,299.00	87.1	12.9
Wendell	Franklin	MA	2009	$78,218,357.00	$0.00	$6,766,635.00	$568,500.00	$4,899,887.00	$90,453,379.00	86.5	13.5
Wendell	Franklin	MA	2010	$78,347,365.00	$0.00	$6,707,104.00	$568,500.00	$4,951,718.00	$90,574,687.00	86.5	13.5
Wendell	Franklin	MA	2011	$77,650,755.00	$0.00	$4,493,038.00	$568,500.00	$7,334,107.00	$90,046,400.00	86.2	13.8
Wendell	Franklin	MA	2012	$75,691,977.00	$0.00	$2,894,750.00	$976,300.00	$10,322,523.00	$89,885,550.00	84.2	15.8
Wendell	Franklin	MA	2013	$75,512,477.00	$0.00	$2,902,100.00	$1,028,300.00	$11,052,303.00	$90,495,180.00	83.4	16.6
Whately	Franklin	MA	2003	$104,436,465.00	$0.00	$13,371,212.00	$12,776,035.00	$4,233,660.00	$134,817,372.00	77.5	22.5
Whately	Franklin	MA	2004	$105,977,220.00	$0.00	$12,393,106.00	$12,796,485.00	$4,836,160.00	$136,002,971.00	77.9	22.1
Whately	Franklin	MA	2005	$135,995,285.00	$0.00	$13,926,938.00	$13,678,488.00	$4,741,439.00	$168,342,150.00	80.8	19.2
Whately	Franklin	MA	2006	$153,086,935.00	$0.00	$14,830,722.00	$13,832,661.00	$4,630,489.00	$186,380,807.00	82.1	17.9
Whately	Franklin	MA	2007	$162,287,035.00	$0.00	$15,750,922.00	$15,165,446.00	$4,662,103.00	$197,865,506.00	82	18
Whately	Franklin	MA	2008	$180,077,299.00	$0.00	$18,681,580.00	$18,725,900.00	$4,834,067.00	$222,318,846.00	81	19
Whately	Franklin	MA	2009	$181,978,799.00	$0.00	$18,868,032.00	$18,773,400.00	$5,898,160.00	$225,518,391.00	80.7	19.3
Whately	Franklin	MA	2010	$182,757,899.00	$0.00	$20,211,459.00	$18,778,300.00	$6,350,877.00	$228,098,535.00	80.1	19.9
Whately	Franklin	MA	2011	$173,677,562.00	$1,785,319.00	$18,990,886.00	$18,522,300.00	$6,272,687.00	$219,248,754.00	80	20
Whately	Franklin	MA	2012	$174,475,012.00	$1,874,199.00	$19,322,036.00	$18,522,300.00	$22,706,806.00	$236,900,353.00	74.4	25.6
Whately	Franklin	MA	2013	$180,522,188.00	$1,854,310.00	$20,307,272.00	$19,202,800.00	$23,514,899.00	$245,401,469.00	74.3	25.7
Agawam	Hampden	MA	2003	$1,338,823,695.00	$0.00	$181,696,609.00	$284,104,590.00	$111,394,090.00	$1,916,018,984.00	69.9	30.1
Agawam	Hampden	MA	2004	$1,433,092,427.00	$0.00	$185,460,506.00	$247,782,601.00	$149,967,523.00	$2,016,303,057.00	71.1	28.9
Agawam	Hampden	MA	2005	$1,675,144,285.00	$0.00	$202,314,052.00	$222,029,516.00	$132,405,570.00	$2,231,893,423.00	75.1	24.9
Agawam	Hampden	MA	2006	$1,968,696,013.00	$0.00	$239,250,006.00	$255,787,485.00	$119,570,890.00	$2,583,304,394.00	76.2	23.8
Agawam	Hampden	MA	2007	$2,134,894,744.00	$0.00	$236,451,370.00	$254,467,650.00	$115,276,920.00	$2,741,090,684.00	77.9	22.1
Agawam	Hampden	MA	2008	$2,240,077,024.00	$0.00	$239,625,157.00	$258,567,160.00	$117,429,290.00	$2,855,698,631.00	78.4	21.6
Agawam	Hampden	MA	2009	$2,288,721,328.00	$0.00	$239,106,109.00	$231,578,030.00	$105,255,230.00	$2,864,660,697.00	79.9	20.1
Agawam	Hampden	MA	2010	$2,224,622,388.00	$0.00	$237,753,135.00	$230,388,360.00	$103,532,510.00	$2,796,296,393.00	79.6	20.4
Agawam	Hampden	MA	2011	$2,134,419,640.00	$0.00	$227,929,867.00	$221,513,330.00	$105,754,890.00	$2,689,617,727.00	79.4	20.6
Agawam	Hampden	MA	2012	$2,144,942,590.00	$0.00	$235,002,583.00	$219,389,330.00	$116,456,060.00	$2,715,790,563.00	79	21
Agawam	Hampden	MA	2013	$2,052,239,146.00	$0.00	$245,656,660.00	$215,381,930.00	$188,238,250.00	$2,701,515,986.00	76	24
Blandford	Hampden	MA	2003	$77,389,900.00	$0.00	$3,639,000.00	$186,400.00	$7,147,858.00	$88,363,158.00	87.6	12.4
Blandford	Hampden	MA	2004	$95,370,350.00	$0.00	$4,929,684.00	$208,700.00	$9,243,386.00	$109,752,120.00	86.9	13.1
Blandford	Hampden	MA	2005	$99,965,300.00	$0.00	$5,756,681.00	$225,500.00	$9,471,430.00	$115,418,911.00	86.6	13.4
Blandford	Hampden	MA	2006	$130,360,600.00	$0.00	$6,218,280.00	$312,500.00	$9,596,150.00	$146,487,530.00	89	11
Blandford	Hampden	MA	2007	$131,471,725.00	$0.00	$6,050,630.00	$325,300.00	$10,447,410.00	$148,295,065.00	88.7	11.3
Blandford	Hampden	MA	2008	$143,564,490.00	$0.00	$6,065,798.00	$336,000.00	$11,480,574.00	$161,446,862.00	88.9	11.1
Blandford	Hampden	MA	2009	$140,669,540.00	$0.00	$6,352,805.00	$381,500.00	$11,871,217.00	$159,275,062.00	88.3	11.7
Blandford	Hampden	MA	2010	$148,381,285.00	$0.00	$6,947,592.00	$404,100.00	$13,981,238.00	$169,714,215.00	87.4	12.6
Blandford	Hampden	MA	2011	$144,721,155.00	$0.00	$6,657,981.00	$505,000.00	$15,424,338.00	$167,308,474.00	86.5	13.5
Blandford	Hampden	MA	2012	$140,655,255.00	$0.00	$6,724,777.00	$500,900.00	$16,120,900.00	$164,001,832.00	85.8	14.2
Blandford	Hampden	MA	2013	$138,007,180.00	$0.00	$5,854,745.00	$486,400.00	$20,449,588.00	$164,797,913.00	83.7	16.3
Brimfield	Hampden	MA	2003	$209,296,630.00	$0.00	$18,976,118.00	$3,516,200.00	$7,630,970.00	$239,419,918.00	87.4	12.6
Brimfield	Hampden	MA	2004	$215,218,555.00	$0.00	$17,890,697.00	$3,516,200.00	$9,386,670.00	$246,012,122.00	87.5	12.5
