"Region","C_year","Number of Months Reported","Single Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Single Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","2 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","3+4 Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Buildings- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Units- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","5+ Family Valuation- Reported Data plus Data Imputed for Non-Reporters & Partial Reporters","Total_Buildings_Reported_Imputed","Total_Units_Reported_Imputed","Total_Valuation_Reported_Imputed","Average_Valuation_PerUnits_Reported_Imputed","Inflation_Adjusted_1_Family_Valuation","Inflation_Adjusted_2_Family_Valuation","Inflation_Adjusted_3_4_Family_Valuation","Inflation_Adjusted_5_Family_Valuation","Inflation_Adjusted_Total_Valuation","Inflation_Adjusted_Average_Valuation","Total_Pct_Change","Change_from_previous","Pct_Change_from_previous","Percentage_of_1_Family","Percentage_of_2_Family","Percentage_of_3_and_4_Family","Percentage_of_5_Family","Permits_Per_1000_Population"
"Arlington","2008","  0",3,3,502791,4,8,868736,0,0,0,7,41,2870000,14,52,4241527,81567.8269230769,525294,907617,0,2998448,4431359,85218.4423076923,271.43,0.0833333333333333,8.33,5.77,15.38,0,78.85,1.23
"Arlington","2009","  0",2,2,335188,3,6,651552,0,0,0,5,25,1750000,10,33,2736740,82931.5151515152,351440,683143,0,1834850,2869433,86952.5151515152,135.71,-0.365384615384615,-36.54,6.06,18.18,0,75.76,0.78
"Arlington","2010","  0",1,1,167597,6,12,1303104,0,0,0,8,40,2800000,15,53,4270701,80579.2641509434,172887,1344237,0,2888383,4405507,83122.7735849057,278.57,0.606060606060606,60.61,1.89,22.64,0,75.47,1.24
"Arlington","2011","  0",0,0,0,3,6,651552,0,0,0,10,54,3780000,13,60,4431552,73859.2,0,651552,0,3780000,4431552,73859.2,328.57,0.132075471698113,13.21,0,10,0,90,1.4
"Ashburnham","2000"," 12",32,32,3437440,0,0,0,0,0,0,0,0,0,32,32,3437440,107420,4490211,0,0,0,4490211,140319.09375,0,NA,NA,100,0,0,0,5.77
"Ashburnham","2001"," 12",28,28,3311800,0,0,0,0,0,0,0,0,0,28,28,3311800,118278.571428571,4206397,0,0,0,4206397,150228.464285714,-12.5,-0.125,-12.5,100,0,0,0,5.05
"Ashburnham","2002"," 12",47,47,5427700,0,0,0,0,0,0,0,0,0,47,47,5427700,115482.978723404,6786556,0,0,0,6786556,144394.808510638,46.88,0.678571428571429,67.86,100,0,0,0,8.47
"Ashburnham","2003"," 12",37,37,4776830,0,0,0,0,0,0,0,0,0,37,37,4776830,129103.513513514,5839649,0,0,0,5839649,157828.351351351,15.62,-0.212765957446809,-21.28,100,0,0,0,6.67
"Ashburnham","2004"," 12",49,49,9405000,0,0,0,0,0,0,0,0,0,49,49,9405000,191938.775510204,11199319,0,0,0,11199319,228557.530612245,53.12,0.324324324324324,32.43,100,0,0,0,8.84
"Ashburnham","2005"," 12",28,28,10760550,0,0,0,0,0,0,0,0,0,28,28,10760550,384305.357142857,12393586,0,0,0,12393586,442628.071428571,-12.5,-0.428571428571429,-42.86,100,0,0,0,5.05
"Ashburnham","2006"," 12",17,17,5654400,0,0,0,0,0,0,0,0,0,17,17,5654400,332611.764705882,6309003,0,0,0,6309003,371117.823529412,-46.88,-0.392857142857143,-39.29,100,0,0,0,3.07
"Ashburnham","2007"," 12",21,21,6390600,0,0,0,0,0,0,0,0,0,21,21,6390600,304314.285714286,6932967,0,0,0,6932967,330141.285714286,-34.38,0.235294117647059,23.53,100,0,0,0,3.79
"Ashburnham","2008"," 12",18,18,4924500,0,0,0,0,0,0,1,6,1282500,19,24,6207000,258625,5144899,0,0,1339899,6484798,270199.916666667,-25,0.142857142857143,14.29,75,0,0,25,4.33
"Ashburnham","2009"," 12",12,12,2591825,0,0,0,0,0,0,0,0,0,12,12,2591825,215985.416666667,2717492,0,0,0,2717492,226457.666666667,-62.5,-0.5,-50,100,0,0,0,2.16
"Ashburnham","2010"," 12",11,11,1489000,0,0,0,0,0,0,0,0,0,11,11,1489000,135363.636363636,1536001,0,0,0,1536001,139636.454545455,-65.62,-0.0833333333333333,-8.33,100,0,0,0,1.81
"Ashburnham","2011","  0",8,8,1082909,0,0,0,0,0,0,0,0,0,8,8,1082909,135363.625,1082909,0,0,0,1082909,135363.625,-75,-0.272727272727273,-27.27,100,0,0,0,1.32
"Ashby","2000","  0",13,13,1167679,0,0,0,0,0,0,0,0,0,13,13,1167679,89821.4615384615,1525299,0,0,0,1525299,117330.692307692,0,NA,NA,100,0,0,0,4.57
"Ashby","2001","  0",12,12,1077882,0,0,0,0,0,0,0,0,0,12,12,1077882,89823.5,1369044,0,0,0,1369044,114087,-7.69,-0.0769230769230769,-7.69,100,0,0,0,4.22
"Ashby","2002","  0",14,14,1257525,0,0,0,0,0,0,0,0,0,14,14,1257525,89823.2142857143,1572354,0,0,0,1572354,112311,7.69,0.166666666666667,16.67,100,0,0,0,4.92
"Ashby","2003","  0",13,13,1167702,0,0,0,0,0,0,0,0,0,13,13,1167702,89823.2307692308,1427509,0,0,0,1427509,109808.384615385,0,-0.0714285714285714,-7.14,100,0,0,0,4.57
"Ashby","2004","  0",13,13,1167699,0,0,0,0,0,0,0,0,0,13,13,1167699,89823,1390477,0,0,0,1390477,106959.769230769,0,0,0,100,0,0,0,4.57
"Ashby","2005","  0",12,12,1077876,0,0,0,0,0,0,0,0,0,12,12,1077876,89823,1241456,0,0,0,1241456,103454.666666667,-7.69,-0.0769230769230769,-7.69,100,0,0,0,4.22
"Ashby","2006","  0",7,7,628761,0,0,0,0,0,0,0,0,0,7,7,628761,89823,701552,0,0,0,701552,100221.714285714,-46.15,-0.416666666666667,-41.67,100,0,0,0,2.46
"Ashby","2007","  0",7,7,628761,0,0,0,0,0,0,0,0,0,7,7,628761,89823,682124,0,0,0,682124,97446.2857142857,-46.15,0,0,100,0,0,0,2.46
"Ashby","2008","  0",6,6,538938,0,0,0,0,0,0,0,0,0,6,6,538938,89823,563058,0,0,0,563058,93843,-53.85,-0.142857142857143,-14.29,100,0,0,0,2.11
"Ashby","2009"," 12",2,2,278000,0,0,0,0,0,0,0,0,0,2,2,278000,139000,291479,0,0,0,291479,145739.5,-84.62,-0.666666666666667,-66.67,100,0,0,0,0.7
"Ashby","2010"," 12",2,2,310000,0,0,0,0,0,0,0,0,0,2,2,310000,155000,319785,0,0,0,319785,159892.5,-84.62,0,0,100,0,0,0,0.65
"Ashby","2011"," 12",4,4,595000,0,0,0,0,0,0,0,0,0,4,4,595000,148750,595000,0,0,0,595000,148750,-69.23,1,100,100,0,0,0,1.3
"Ashfield","2000"," 12",3,3,716390,0,0,0,0,0,0,0,0,0,3,3,716390,238796.666666667,935796,0,0,0,935796,311932,0,NA,NA,100,0,0,0,1.67
"Ashfield","2001"," 12",8,8,941394,0,0,0,0,0,0,0,0,0,8,8,941394,117674.25,1195687,0,0,0,1195687,149460.875,166.67,1.66666666666667,166.67,100,0,0,0,4.44
"Ashfield","2002"," 12",7,7,1045090,1,2,128180,0,0,0,0,0,0,8,9,1173270,130363.333333333,1306734,160271,0,0,1467005,163000.555555556,200,0.125,12.5,77.78,22.22,0,0,5
"Ashfield","2003"," 12",5,5,991480,0,0,0,0,0,0,0,0,0,5,5,991480,198296,1212079,0,0,0,1212079,242415.8,66.67,-0.444444444444444,-44.44,100,0,0,0,2.78
"Ashfield","2004"," 12",6,6,1333460,1,2,218920,0,0,0,0,0,0,7,8,1552380,194047.5,1587862,260686,0,0,1848548,231068.5,166.67,0.6,60,75,25,0,0,4.44
"Ashfield","2005"," 12",7,7,1756900,0,0,0,0,0,0,0,0,0,7,7,1756900,250985.714285714,2023530,0,0,0,2023530,289075.714285714,133.33,-0.125,-12.5,100,0,0,0,3.89
"Ashfield","2006"," 12",6,6,1142090,0,0,0,0,0,0,0,0,0,6,6,1142090,190348.333333333,1274308,0,0,0,1274308,212384.666666667,100,-0.142857142857143,-14.29,100,0,0,0,3.33
"Ashfield","2007"," 12",5,5,1564810,0,0,0,0,0,0,0,0,0,5,5,1564810,312962,1697615,0,0,0,1697615,339523,66.67,-0.166666666666667,-16.67,100,0,0,0,2.78
"Ashfield","2008"," 12",3,3,561360,0,0,0,0,0,0,0,0,0,3,3,561360,187120,586484,0,0,0,586484,195494.666666667,0,-0.4,-40,100,0,0,0,1.67
"Ashfield","2009"," 12",2,2,530610,0,0,0,0,0,0,0,0,0,2,2,530610,265305,556337,0,0,0,556337,278168.5,-33.33,-0.333333333333333,-33.33,100,0,0,0,1.11
"Ashfield","2010"," 12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,-100,-1,-100,NA,NA,NA,NA,0
"Ashfield","2011"," 12",2,2,636360,0,0,0,0,0,0,0,0,0,2,2,636360,318180,636360,0,0,0,636360,318180,-33.33,Inf,NA,100,0,0,0,1.15
"Ashland","2000"," 12",98,98,17653300,0,0,0,19,76,9126664,0,0,0,117,174,26779964,153907.83908046,23059905,0,11921851,0,34981756,201044.574712644,0,NA,NA,56.32,0,43.68,0,11.86
"Ashland","2001"," 12",95,95,17413400,0,0,0,2,8,746200,0,0,0,97,103,18159600,176306.796116505,22117181,0,947767,0,23064948,223931.533980583,-40.8,-0.408045977011494,-40.8,92.23,0,7.77,0,7.02
"Ashland","2002"," 12",73,73,13215847,0,0,0,0,0,0,0,0,0,73,73,13215847,181039,16524510,0,0,0,16524510,226363.150684932,-58.05,-0.29126213592233,-29.13,100,0,0,0,4.97
"Ashland","2003"," 12",63,63,11210300,0,0,0,6,24,3164800,0,0,0,69,87,14375100,165231.034482759,13704531,0,3868951,0,17573482,201994.045977011,-50,0.191780821917808,19.18,72.41,0,27.59,0,5.93
"Ashland","2004"," 12",45,45,8505000,0,0,0,7,28,3616500,0,0,0,52,73,12121500,166047.945205479,10127614,0,4306468,0,14434082,197727.150684932,-58.05,-0.160919540229885,-16.09,61.64,0,38.36,0,4.97
"Ashland","2005"," 12",67,67,10831700,0,0,0,6,24,2994600,0,0,0,73,91,13826300,151937.362637363,12475534,0,3449065,0,15924599,174995.593406593,-47.7,0.246575342465753,24.66,73.63,0,26.37,0,6.2
"Ashland","2006"," 12",36,36,6582300,0,0,0,4,16,1407600,0,0,0,40,52,7989900,153651.923076923,7344325,0,1570556,0,8914881,171440.019230769,-70.11,-0.428571428571429,-42.86,69.23,0,30.77,0,3.54
"Ashland","2007"," 12",21,21,4087013,0,0,0,6,24,2960608,0,0,0,27,45,7047621,156613.8,4433876,0,3211873,0,7645749,169905.533333333,-74.14,-0.134615384615385,-13.46,46.67,0,53.33,0,3.07
"Ashland","2008"," 12",22,22,3718148,0,0,0,1,4,553600,1,12,1001640,24,38,5273388,138773.368421053,3884556,0,578377,1046469,5509402,144984.263157895,-78.16,-0.155555555555556,-15.56,57.89,0,10.53,31.58,2.59
"Ashland","2009"," 12",13,13,2521644,0,0,0,0,0,0,0,0,0,13,13,2521644,193972.615384615,2643908,0,0,0,2643908,203377.538461538,-92.53,-0.657894736842105,-65.79,100,0,0,0,0.89
"Ashland","2010"," 12",16,16,2777388,0,0,0,1,4,700960,0,0,0,17,20,3478348,173917.4,2865057,0,723086,0,3588143,179407.15,-88.51,0.538461538461538,53.85,80,0,20,0,1.21
"Ashland","2011"," 12",14,14,3005388,0,0,0,2,8,1440036,0,0,0,16,22,4445424,202064.727272727,3005388,0,1440036,0,4445424,202064.727272727,-87.36,0.1,10,63.64,0,36.36,0,1.33
"Athol","2000"," 12",13,13,1378780,1,2,110560,0,0,0,0,0,0,14,15,1489340,99289.3333333333,1801053,144421,0,0,1945474,129698.266666667,0,NA,NA,86.67,13.33,0,0,1.33
"Athol","2001"," 12",35,35,4476127,0,0,0,0,0,0,0,0,0,35,35,4476127,127889.342857143,5685237,0,0,0,5685237,162435.342857143,133.33,1.33333333333333,133.33,100,0,0,0,3.1
"Athol","2002"," 12",43,43,4897220,0,0,0,0,0,0,2,20,3e+05,45,63,5197220,82495.5555555556,6123267,0,0,375107,6498374,103148.793650794,320,0.8,80,68.25,0,0,31.75,5.58
"Athol","2003"," 12",44,44,5857195,0,0,0,3,9,750000,3,28,1200000,50,81,7807195,96385.1234567901,7160389,0,916871,1466993,9544253,117830.283950617,440,0.285714285714286,28.57,54.32,0,11.11,34.57,7.17
"Athol","2004"," 12",40,40,5435763,0,0,0,3,9,780000,0,0,0,43,49,6215763,126852.306122449,6472817,0,928811,0,7401628,151053.632653061,226.67,-0.395061728395062,-39.51,81.63,0,18.37,0,4.34
"Athol","2005"," 12",34,34,4241322,0,0,0,0,0,0,0,0,0,34,34,4241322,124744.764705882,4884991,0,0,0,4884991,143676.205882353,126.67,-0.306122448979592,-30.61,100,0,0,0,3.01
"Athol","2006"," 12",43,43,5185289,1,2,223000,0,0,0,0,0,0,44,45,5408289,120184.2,5785584,248816,0,0,6034400,134097.777777778,200,0.323529411764706,32.35,95.56,4.44,0,0,3.98
"Athol","2007"," 12",22,22,2690367,0,0,0,0,0,0,0,0,0,22,22,2690367,122289.409090909,2918697,0,0,0,2918697,132668.045454545,46.67,-0.511111111111111,-51.11,100,0,0,0,1.95
"Athol","2008"," 12",14,14,2086600,0,0,0,0,0,0,0,0,0,14,14,2086600,149042.857142857,2179987,0,0,0,2179987,155713.357142857,-6.67,-0.363636363636364,-36.36,100,0,0,0,1.24
"Athol","2009"," 12",10,10,1287000,0,0,0,0,0,0,1,50,5380000,11,60,6667000,111116.666666667,1349401,0,0,5640854,6990255,116504.25,300,3.28571428571429,328.57,16.67,0,0,83.33,5.31
"Athol","2010"," 12",6,6,856050,0,0,0,0,0,0,0,0,0,6,6,856050,142675,883071,0,0,0,883071,147178.5,-60,-0.9,-90,100,0,0,0,0.52
"Athol","2011","  0",4,4,570700,0,0,0,0,0,0,0,0,0,4,4,570700,142675,570700,0,0,0,570700,142675,-73.33,-0.333333333333333,-33.33,100,0,0,0,0.35
"Attleboro","2000","  0",141,141,10721087,10,20,994274,0,0,0,4,20,8e+05,155,181,12515361,69145.6408839779,14004591,1298786,0,1045013,16348390,90322.5966850829,0,NA,NA,77.9,11.05,0,11.05,4.3
"Attleboro","2001","  0",127,127,9655720,8,16,795430,0,0,0,7,35,1400000,142,178,11851150,66579.4943820225,12263964,1010295,0,1778174,15052433,84564.2303370787,-1.66,-0.0165745856353591,-1.66,71.35,8.99,0,19.66,4.23
"Attleboro","2002"," 12",114,114,13930526,7,14,790194,6,24,1754000,0,0,0,127,152,16474720,108386.315789474,17418113,988024,2193124,0,20599261,135521.453947368,-16.02,-0.146067415730337,-14.61,75,9.21,15.79,0,3.61
"Attleboro","2003"," 12",102,102,11871495,5,10,861134,1,3,180000,1,8,767045,109,123,13679674,111216.861788618,14512838,1052732,220049,937708,16723327,135962.008130081,-32.04,-0.190789473684211,-19.08,82.93,8.13,2.44,6.5,2.92
"Attleboro","2004"," 12",120,120,18275510,2,4,329500,10,36,2684400,0,0,0,132,160,21289410,133058.8125,21762175,392363,3196539,0,25351077,158444.23125,-11.6,0.300813008130081,30.08,75,2.5,22.5,0,3.8
"Attleboro","2005"," 12",116,116,21391407,5,10,717000,2,6,285000,0,0,0,123,132,22393407,169647.022727273,24637797,825813,328252,0,25791862,195392.893939394,-27.07,-0.175,-17.5,87.88,7.58,4.55,0,3.14
"Attleboro","2006"," 12",100,100,10899408,5,10,794000,0,0,0,0,0,0,105,110,11693408,106303.709090909,12161220,885920,0,0,13047140,118610.363636364,-39.23,-0.166666666666667,-16.67,90.91,9.09,0,0,2.61
"Attleboro","2007"," 12",54,54,7954618,1,2,148000,3,12,916000,0,0,0,58,68,9018618,132626.735294118,8629722,160561,993740,0,9784023,143882.691176471,-62.43,-0.381818181818182,-38.18,79.41,2.94,17.65,0,1.62
"Attleboro","2008"," 12",45,45,6319941,2,4,280000,0,0,0,0,0,0,47,49,6599941,134692.673469388,6602793,292532,0,0,6895325,140720.918367347,-72.93,-0.279411764705882,-27.94,91.84,8.16,0,0,1.16
"Attleboro","2009"," 12",41,41,5380589,1,2,150000,1,3,316000,0,0,0,43,46,5846589,127099.760869565,5641471,157273,331322,0,6130066,133262.304347826,-74.59,-0.0612244897959184,-6.12,89.13,4.35,6.52,0,1.09
"Attleboro","2010"," 12",44,44,5080715,1,2,2e+05,0,0,0,0,0,0,45,46,5280715,114798.152173913,5241089,206313,0,0,5447402,118421.782608696,-74.59,0,0,95.65,4.35,0,0,1.06
"Attleboro","2011"," 12",46,46,6180000,2,4,301600,1,3,250000,0,0,0,49,53,6731600,127011.320754717,6180000,301600,250000,0,6731600,127011.320754717,-70.72,0.152173913043478,15.22,86.79,7.55,5.66,0,1.22
"Auburn","2000"," 12",49,49,6671360,0,0,0,0,0,0,0,0,0,49,49,6671360,136150.204081633,8714571,0,0,0,8714571,177848.387755102,0,NA,NA,100,0,0,0,3.08
"Auburn","2001"," 12",52,52,6761072,0,0,0,0,0,0,0,0,0,52,52,6761072,130020.615384615,8587401,0,0,0,8587401,165142.326923077,6.12,0.0612244897959184,6.12,100,0,0,0,3.27
"Auburn","2002"," 11",62,62,8298185,0,0,0,0,0,0,0,0,0,62,62,8298185,133841.693548387,10375683,0,0,0,10375683,167349.725806452,26.53,0.192307692307692,19.23,100,0,0,0,3.9
"Auburn","2003","  0",58,58,7728427,0,0,0,0,0,0,0,0,0,58,58,7728427,133248.74137931,9447960,0,0,0,9447960,162895.862068966,18.37,-0.0645161290322581,-6.45,100,0,0,0,3.65
"Auburn","2004","  0",57,57,7602294,0,0,0,0,0,0,0,0,0,57,57,7602294,133373.578947368,9052686,0,0,0,9052686,158819.052631579,16.33,-0.0172413793103448,-1.72,100,0,0,0,3.58
"Auburn","2005","  0",54,54,7200800,0,0,0,0,0,0,0,0,0,54,54,7200800,133348.148148148,8293603,0,0,0,8293603,153585.240740741,10.2,-0.0526315789473684,-5.26,100,0,0,0,3.4
"Auburn","2006","  0",45,45,6000997,0,0,0,0,0,0,0,0,0,45,45,6000997,133355.488888889,6695726,0,0,0,6695726,148793.911111111,-8.16,-0.166666666666667,-16.67,100,0,0,0,2.83
"Auburn","2007","  0",35,35,4667380,0,0,0,0,0,0,0,0,0,35,35,4667380,133353.714285714,5063498,0,0,0,5063498,144671.371428571,-28.57,-0.222222222222222,-22.22,100,0,0,0,2.2
"Auburn","2008","  0",24,24,3200494,0,0,0,0,0,0,0,0,0,24,24,3200494,133353.916666667,3343734,0,0,0,3343734,139322.25,-51.02,-0.314285714285714,-31.43,100,0,0,0,1.51
"Auburn","2009","  0",20,20,2667079,0,0,0,0,0,0,0,0,0,20,20,2667079,133353.95,2796394,0,0,0,2796394,139819.7,-59.18,-0.166666666666667,-16.67,100,0,0,0,1.26
"Auburn","2010","  0",23,23,3067142,0,0,0,0,0,0,0,0,0,23,23,3067142,133354,3163957,0,0,0,3163957,137563.347826087,-53.06,0.15,15,100,0,0,0,1.42
"Auburn","2011","  0",18,18,2400372,0,0,0,0,0,0,0,0,0,18,18,2400372,133354,2400372,0,0,0,2400372,133354,-63.27,-0.217391304347826,-21.74,100,0,0,0,1.11
"Avon","2000"," 12",5,5,546476,0,0,0,0,0,0,0,0,0,5,5,546476,109295.2,713843,0,0,0,713843,142768.6,0,NA,NA,100,0,0,0,1.13
"Avon","2001"," 12",3,3,390000,0,0,0,0,0,0,0,0,0,3,3,390000,130000,495348,0,0,0,495348,165116,-40,-0.4,-40,100,0,0,0,0.68
"Avon","2002"," 12",3,3,465200,0,0,0,0,0,0,0,0,0,3,3,465200,155066.666666667,581665,0,0,0,581665,193888.333333333,-40,0,0,100,0,0,0,0.68
"Avon","2003"," 12",2,2,195000,0,0,0,0,0,0,0,0,0,2,2,195000,97500,238386,0,0,0,238386,119193,-60,-0.333333333333333,-33.33,100,0,0,0,0.45
"Avon","2004"," 12",2,2,220000,0,0,0,0,0,0,0,0,0,2,2,220000,110000,261972,0,0,0,261972,130986,-60,0,0,100,0,0,0,0.45
"Avon","2005"," 12",8,8,1361600,0,0,0,0,0,0,0,0,0,8,8,1361600,170200,1568238,0,0,0,1568238,196029.75,60,3,300,100,0,0,0,1.8
"Avon","2006"," 12",5,5,1093000,0,0,0,0,0,0,0,0,0,5,5,1093000,218600,1219535,0,0,0,1219535,243907,0,-0.375,-37.5,100,0,0,0,1.13
"Avon","2007"," 12",5,5,1416480,0,0,0,0,0,0,0,0,0,5,5,1416480,283296,1536696,0,0,0,1536696,307339.2,0,0,0,100,0,0,0,1.13
"Avon","2008"," 12",4,4,950000,0,0,0,0,0,0,0,0,0,4,4,950000,237500,992518,0,0,0,992518,248129.5,-20,-0.2,-20,100,0,0,0,0.9
"Avon","2009"," 12",2,2,450000,0,0,0,0,0,0,0,0,0,2,2,450000,225000,471819,0,0,0,471819,235909.5,-60,-0.5,-50,100,0,0,0,0.45
"Avon","2010"," 12",3,3,460000,0,0,0,0,0,0,0,0,0,3,3,460000,153333.333333333,474520,0,0,0,474520,158173.333333333,-40,0.5,50,100,0,0,0,0.69
"Avon","2011"," 12",1,1,1e+05,0,0,0,0,0,0,0,0,0,1,1,1e+05,1e+05,1e+05,0,0,0,1e+05,1e+05,-80,-0.666666666666667,-66.67,100,0,0,0,0.23
"Ayer","2000"," 12",7,7,732650,0,0,0,2,6,6e+05,1,5,5e+05,10,18,1832650,101813.888888889,957036,0,783760,653133,2393929,132996.055555556,0,NA,NA,38.89,0,33.33,27.78,2.47
"Ayer","2001"," 12",5,5,620000,0,0,0,0,0,0,0,0,0,5,5,620000,124000,787477,0,0,0,787477,157495.4,-72.22,-0.722222222222222,-72.22,100,0,0,0,0.69
"Ayer","2002"," 12",2,2,335000,0,0,0,0,0,0,0,0,0,2,2,335000,167500,418869,0,0,0,418869,209434.5,-88.89,-0.6,-60,100,0,0,0,0.27
"Ayer","2003"," 12",12,12,2143000,0,0,0,0,0,0,0,0,0,12,12,2143000,178583.333333333,2619806,0,0,0,2619806,218317.166666667,-33.33,5,500,100,0,0,0,1.65
"Ayer","2004"," 12",18,18,3266000,6,12,1275000,4,12,1393000,0,0,0,28,42,5934000,141285.714285714,3889099,1518249,1658761,0,7066109,168240.69047619,133.33,2.5,250,42.86,28.57,28.57,0,5.76
"Ayer","2005"," 12",49,49,7390000,0,0,0,0,0,0,2,14,1750000,51,63,9140000,145079.365079365,8511517,0,0,2015582,10527099,167096.80952381,250,0.5,50,77.78,0,0,22.22,8.65
"Ayer","2006"," 12",14,14,2590000,8,16,1615000,0,0,0,0,0,0,22,30,4205000,140166.666666667,2889841,1801967,0,0,4691808,156393.6,66.67,-0.523809523809524,-52.38,46.67,53.33,0,0,4.12
"Ayer","2007"," 12",24,24,4889000,7,14,1365000,0,0,0,0,0,0,31,38,6254000,164578.947368421,5303927,1480847,0,0,6784774,178546.684210526,111.11,0.266666666666667,26.67,63.16,36.84,0,0,5.21
"Ayer","2008"," 12",26,26,4262240,0,0,0,2,6,1200000,0,0,0,28,32,5462240,170695,4452999,0,1253707,0,5706706,178334.5625,77.78,-0.157894736842105,-15.79,81.25,0,18.75,0,4.39
"Ayer","2009"," 12",29,29,4608000,2,4,390000,3,9,1194000,1,6,750000,35,48,6942000,144625,4831423,408909,1251892,786364,7278588,151637.25,166.67,0.5,50,60.42,8.33,18.75,12.5,6.59
"Ayer","2010"," 12",38,38,6150000,0,0,0,0,0,0,0,0,0,38,38,6150000,161842.105263158,6344127,0,0,0,6344127,166950.710526316,111.11,-0.208333333333333,-20.83,100,0,0,0,5.12
"Ayer","2011"," 12",23,23,4265000,0,0,0,0,0,0,0,0,0,23,23,4265000,185434.782608696,4265000,0,0,0,4265000,185434.782608696,27.78,-0.394736842105263,-39.47,100,0,0,0,3.1
"Barnstable","2000"," 12",205,205,50829877,1,2,280000,0,0,0,0,0,0,206,207,51109877,246907.618357488,66397339,365754,0,0,66763093,322527.019323671,0,NA,NA,99.03,0.97,0,0,4.33
"Barnstable","2001"," 12",204,204,57848393,0,0,0,0,0,0,0,0,0,204,204,57848393,283570.553921569,73474645,0,0,0,73474645,360169.828431373,-1.45,-0.0144927536231884,-1.45,100,0,0,0,4.27
"Barnstable","2002"," 12",121,121,28914475,1,2,253440,1,3,185600,1,8,1454624,124,134,30808139,229911.485074627,36153380,316890,232066,1818797,38521133,287471.141791045,-35.27,-0.343137254901961,-34.31,90.3,1.49,2.24,5.97,2.8
"Barnstable","2003"," 12",114,114,30205342,1,2,156864,4,14,1904280,0,0,0,119,130,32266486,248203.738461538,36925866,191765,2327972,0,39445603,303427.715384615,-37.2,-0.0298507462686567,-2.99,87.69,1.54,10.77,0,2.72
"Barnstable","2004"," 12",99,99,30149362,0,0,0,0,0,0,0,0,0,99,99,30149362,304539.01010101,35901362,0,0,0,35901362,362640.02020202,-52.17,-0.238461538461538,-23.85,100,0,0,0,2.07
"Barnstable","2005"," 12",128,128,39656715,2,4,500040,1,4,610560,2,36,3127408,133,172,43894723,255201.877906977,45675073,575927,703219,3602028,50556247,293931.668604651,-16.91,0.737373737373737,73.74,74.42,2.33,2.33,20.93,3.6
"Barnstable","2006"," 12",77,77,33290876,0,0,0,0,0,0,1,16,3251020,78,93,36541896,392923.612903226,37144922,0,0,3627387,40772309,438411.924731183,-55.07,-0.459302325581395,-45.93,82.8,0,0,17.2,1.94
"Barnstable","2007"," 12",51,51,20938566,0,0,0,0,0,0,0,0,0,51,51,20938566,410560.117647059,22715610,0,0,0,22715610,445404.117647059,-75.36,-0.451612903225806,-45.16,100,0,0,0,1.07
"Barnstable","2008"," 12",37,37,13442596,0,0,0,0,0,0,0,0,0,37,37,13442596,363313.405405405,14044227,0,0,0,14044227,379573.702702703,-82.13,-0.274509803921569,-27.45,100,0,0,0,0.77
"Barnstable","2009"," 12",30,30,9284000,0,0,0,0,0,0,0,0,0,30,30,9284000,309466.666666667,9734142,0,0,0,9734142,324471.4,-85.51,-0.189189189189189,-18.92,100,0,0,0,0.63
"Barnstable","2010"," 12",32,32,8654354,0,0,0,0,0,0,0,0,0,32,32,8654354,270448.5625,8927531,0,0,0,8927531,278985.34375,-84.54,0.0666666666666667,6.67,100,0,0,0,0.71
"Barnstable","2011"," 12",25,25,18628500,0,0,0,0,0,0,0,0,0,25,25,18628500,745140,18628500,0,0,0,18628500,745140,-87.92,-0.21875,-21.88,100,0,0,0,0.55
"Barnstable County","2000",NA,1782,1782,355122284,24,48,4337470,14,47,3577416,1,5,378792,1821,1882,363415962,193100.936238045,463884155,5665889,4673057,494803,474717904,252241.181721573,0,NA,NA,94.69,2.55,2.5,0.27,8.47
"Barnstable County","2001",NA,1500,1500,323792937,6,12,1118850,0,0,0,4,107,8784500,1510,1619,333696287,206112.592340951,411257253,1421078,0,11157406,423835737,261788.596046943,-13.97,-0.139744952178533,-13.97,92.65,0.74,0,6.61,7.29
"Barnstable County","2002",NA,1325,1325,291253402,1,2,253440,15,58,3040553,1,8,1454624,1342,1393,296002019,212492.475951184,364170367,316890,3801773,1818797,370107827,265691.189519024,-25.98,-0.139592340951204,-13.96,95.12,0.14,4.16,0.57,6.27
