Municipal,County,State,Region,Year,Unemployment_Rate_Avg,No_Unemployed_Avg,No_Employed_Avg,No_Labor_Avg,Labor_Pct_Change
Mansfield,Bristol,MA,Mansfield,2006,4.4,532,11695,12227,-2.7
Mansfield,Bristol,MA,Mansfield,2007,3.9,487,11982,12469,-0.8
Mansfield,Bristol,MA,Mansfield,2008,4.8,611,12147,12758,1.5
Mansfield,Bristol,MA,Mansfield,2009,7.1,908,11802,12710,1.1
Mansfield,Bristol,MA,Mansfield,2010,7.2,929,12021,12950,3
Mansfield,Bristol,MA,Mansfield,2011,6.3,817,12066,12883,2.5
Mansfield,Bristol,MA,Mansfield,2012,5.7,734,12211,12945,3
Mansfield,Bristol,MA,Mansfield,2013,5.7,742,12299,13041,3.8
Mansfield,Bristol,MA,Mansfield,2014,5,660,12504,13164,4.7
Mansfield,Bristol,MA,Mansfield,2015,4.1,543,12661,13204,5.1
Mansfield,Bristol,MA,Mansfield,2016,3.4,452,12898,13350,6.2
Mansfield,Bristol,MA,Mansfield,2017,3.4,463,13208,13671,8.8
Mansfield,Bristol,MA,Mansfield,2018,3.2,447,13722,14169,12.7
Marblehead,Essex,MA,Marblehead,2003,4.3,490,10880,11370,0
Marblehead,Essex,MA,Marblehead,2004,3.9,436,10750,11186,-1.6
Marblehead,Essex,MA,Marblehead,2005,3.7,406,10675,11081,-2.5
Marblehead,Essex,MA,Marblehead,2006,3.5,392,10737,11129,-2.1
Marblehead,Essex,MA,Marblehead,2007,3.3,369,10678,11047,-2.8
Marblehead,Essex,MA,Marblehead,2008,4,448,10619,11067,-2.7
Marblehead,Essex,MA,Marblehead,2009,6.2,688,10365,11053,-2.8
Marblehead,Essex,MA,Marblehead,2010,6.3,650,9747,10397,-8.6
Marblehead,Essex,MA,Marblehead,2011,5.3,549,9827,10376,-8.7
Marblehead,Essex,MA,Marblehead,2012,5.3,563,9966,10529,-7.4
Marblehead,Essex,MA,Marblehead,2013,5.1,545,10051,10596,-6.8
Marblehead,Essex,MA,Marblehead,2014,4.4,472,10359,10831,-4.7
Marblehead,Essex,MA,Marblehead,2015,3.8,414,10452,10866,-4.4
Marblehead,Essex,MA,Marblehead,2016,3.1,335,10559,10894,-4.2
Marblehead,Essex,MA,Marblehead,2017,3.2,354,10662,11016,-3.1
Marblehead,Essex,MA,Marblehead,2018,2.7,310,10965,11275,-0.8
Marion,Plymouth,MA,Marion,2003,4,126,2995,3121,0
Marion,Plymouth,MA,Marion,2004,3.7,117,3039,3156,1.1
Marion,Plymouth,MA,Marion,2005,3.4,107,3041,3148,0.9
Marion,Plymouth,MA,Marion,2006,3.8,120,3042,3162,1.3
Marion,Plymouth,MA,Marion,2007,3.5,108,3021,3129,0.3
Marion,Plymouth,MA,Marion,2008,4.6,143,2970,3113,-0.3
Marion,Plymouth,MA,Marion,2009,6.1,190,2923,3113,-0.3
Marion,Plymouth,MA,Marion,2010,7.9,196,2273,2469,-20.9
Marion,Plymouth,MA,Marion,2011,7.7,189,2270,2459,-21.2
Marion,Plymouth,MA,Marion,2012,6.7,162,2252,2414,-22.7
Marion,Plymouth,MA,Marion,2013,7.5,185,2269,2454,-21.4
Marion,Plymouth,MA,Marion,2014,5.5,143,2440,2583,-17.2
Marion,Plymouth,MA,Marion,2015,4.7,123,2483,2606,-16.5
Marion,Plymouth,MA,Marion,2016,3.5,91,2519,2610,-16.4
Marion,Plymouth,MA,Marion,2017,3.7,100,2580,2680,-14.1
Marion,Plymouth,MA,Marion,2018,2.8,77,2658,2735,-12.4
Marlborough,Middlesex,MA,Marlborough,2003,5.4,1204,21149,22353,0
Marlborough,Middlesex,MA,Marlborough,2004,4.2,932,21180,22112,-1.1
Marlborough,Middlesex,MA,Marlborough,2005,4,897,21259,22156,-0.9
Marlborough,Middlesex,MA,Marlborough,2006,3.9,877,21671,22548,0.9
Marlborough,Middlesex,MA,Marlborough,2007,3.7,838,21944,22782,1.9
Marlborough,Middlesex,MA,Marlborough,2008,4.4,1010,22011,23021,3
Marlborough,Middlesex,MA,Marlborough,2009,6.6,1512,21403,22915,2.5
Marlborough,Middlesex,MA,Marlborough,2010,6.8,1542,21231,22773,1.9
Marlborough,Middlesex,MA,Marlborough,2011,5.6,1265,21290,22555,0.9
Marlborough,Middlesex,MA,Marlborough,2012,5.4,1244,21585,22829,2.1
Marlborough,Middlesex,MA,Marlborough,2013,5.6,1274,21619,22893,2.4
Marlborough,Middlesex,MA,Marlborough,2014,5,1152,22100,23252,4
Marlborough,Middlesex,MA,Marlborough,2015,4,934,22338,23272,4.1
Marlborough,Middlesex,MA,Marlborough,2016,3.3,766,22478,23244,4
Marlborough,Middlesex,MA,Marlborough,2017,3.1,727,22818,23545,5.3
Marlborough,Middlesex,MA,Marlborough,2018,2.8,683,23509,24192,8.2
Marshfield,Plymouth,MA,Marshfield,2003,4.7,652,13112,13764,0
Marshfield,Plymouth,MA,Marshfield,2004,4.6,625,13099,13724,-0.3
Marshfield,Plymouth,MA,Marshfield,2005,4.1,566,13208,13774,0.1
Marshfield,Plymouth,MA,Marshfield,2006,4.3,583,12836,13419,-2.5
Marshfield,Plymouth,MA,Marshfield,2007,4.5,608,12901,13509,-1.9
Marshfield,Plymouth,MA,Marshfield,2008,5.2,703,12936,13639,-0.9
Marshfield,Plymouth,MA,Marshfield,2009,7.5,1018,12607,13625,-1
Marshfield,Plymouth,MA,Marshfield,2010,7.6,1090,13258,14348,4.2
Marshfield,Plymouth,MA,Marshfield,2011,6.4,916,13366,14282,3.8
Marshfield,Plymouth,MA,Marshfield,2012,5.8,829,13452,14281,3.8
Marshfield,Plymouth,MA,Marshfield,2013,5.9,846,13506,14352,4.3
Marshfield,Plymouth,MA,Marshfield,2014,5,733,13783,14516,5.5
Marshfield,Plymouth,MA,Marshfield,2015,4.3,620,13942,14562,5.8
Marshfield,Plymouth,MA,Marshfield,2016,3.4,502,14226,14728,7
Marshfield,Plymouth,MA,Marshfield,2017,3.3,500,14459,14959,8.7
Marshfield,Plymouth,MA,Marshfield,2018,3,462,15021,15483,12.5
Mashpee,Barnstable,MA,Mashpee,2003,4.8,375,7496,7871,0
Mashpee,Barnstable,MA,Mashpee,2004,4.5,361,7635,7996,1.6
Mashpee,Barnstable,MA,Mashpee,2005,4.5,357,7630,7987,1.5
Mashpee,Barnstable,MA,Mashpee,2006,4.6,375,7715,8090,2.8
Mashpee,Barnstable,MA,Mashpee,2007,4.7,377,7718,8095,2.8
Mashpee,Barnstable,MA,Mashpee,2008,5.6,458,7670,8128,3.3
Mashpee,Barnstable,MA,Mashpee,2009,7.8,641,7572,8213,4.3
Mashpee,Barnstable,MA,Mashpee,2010,9.4,709,6871,7580,-3.7
Mashpee,Barnstable,MA,Mashpee,2011,8.2,609,6858,7467,-5.1
Mashpee,Barnstable,MA,Mashpee,2012,7.7,573,6823,7396,-6
Mashpee,Barnstable,MA,Mashpee,2013,7.9,587,6877,7464,-5.2
Mashpee,Barnstable,MA,Mashpee,2014,6.7,514,7195,7709,-2.1
Mashpee,Barnstable,MA,Mashpee,2015,5.8,451,7323,7774,-1.2
Mashpee,Barnstable,MA,Mashpee,2016,4.5,348,7458,7806,-0.8
Mashpee,Barnstable,MA,Mashpee,2017,4.4,348,7596,7944,0.9
Mashpee,Barnstable,MA,Mashpee,2018,4.3,355,7825,8180,3.9
Mattapoisett,Plymouth,MA,Mattapoisett,2003,4.5,154,3246,3400,0
Mattapoisett,Plymouth,MA,Mattapoisett,2004,4.6,158,3265,3423,0.7
Mattapoisett,Plymouth,MA,Mattapoisett,2005,4.1,140,3306,3446,1.4
Mattapoisett,Plymouth,MA,Mattapoisett,2006,4.3,150,3349,3499,2.9
Mattapoisett,Plymouth,MA,Mattapoisett,2007,3.8,133,3347,3480,2.4
Mattapoisett,Plymouth,MA,Mattapoisett,2008,4.8,166,3259,3425,0.7
Mattapoisett,Plymouth,MA,Mattapoisett,2009,6.8,233,3214,3447,1.4
Mattapoisett,Plymouth,MA,Mattapoisett,2010,8.6,258,2727,2985,-12.2
Mattapoisett,Plymouth,MA,Mattapoisett,2011,8.2,248,2766,3014,-11.4
Mattapoisett,Plymouth,MA,Mattapoisett,2012,7.2,220,2815,3035,-10.7
Mattapoisett,Plymouth,MA,Mattapoisett,2013,7.9,242,2836,3078,-9.5
Mattapoisett,Plymouth,MA,Mattapoisett,2014,6.2,195,2942,3137,-7.7
Mattapoisett,Plymouth,MA,Mattapoisett,2015,5,159,3003,3162,-7
Mattapoisett,Plymouth,MA,Mattapoisett,2016,3.9,126,3066,3192,-6.1
Mattapoisett,Plymouth,MA,Mattapoisett,2017,3.9,125,3119,3244,-4.6
Mattapoisett,Plymouth,MA,Mattapoisett,2018,3.4,113,3175,3288,-3.3
Maynard,Middlesex,MA,Maynard,2003,5.2,324,5881,6205,0
Maynard,Middlesex,MA,Maynard,2004,4.6,282,5863,6145,-1
Maynard,Middlesex,MA,Maynard,2005,4.2,256,5842,6098,-1.7
Maynard,Middlesex,MA,Maynard,2006,4.4,266,5776,6042,-2.6
Maynard,Middlesex,MA,Maynard,2007,3.8,233,5854,6087,-1.9
Maynard,Middlesex,MA,Maynard,2008,4.5,274,5875,6149,-0.9
Maynard,Middlesex,MA,Maynard,2009,6.6,411,5793,6204,0
Maynard,Middlesex,MA,Maynard,2010,7.2,425,5484,5909,-4.8
Maynard,Middlesex,MA,Maynard,2011,6.6,392,5538,5930,-4.4
Maynard,Middlesex,MA,Maynard,2012,5.6,334,5614,5948,-4.1
Maynard,Middlesex,MA,Maynard,2013,5.8,347,5659,6006,-3.2
Maynard,Middlesex,MA,Maynard,2014,4.9,299,5804,6103,-1.6
Maynard,Middlesex,MA,Maynard,2015,3.9,242,5966,6208,0
Maynard,Middlesex,MA,Maynard,2016,3.1,196,6054,6250,0.7
Maynard,Middlesex,MA,Maynard,2017,3.2,204,6151,6355,2.4
Maynard,Middlesex,MA,Maynard,2018,3,200,6390,6590,6.2
Medfield,Norfolk,MA,Medfield,2003,4.5,273,5818,6091,0
Medfield,Norfolk,MA,Medfield,2004,3.8,230,5814,6044,-0.8
Medfield,Norfolk,MA,Medfield,2005,3.4,204,5818,6022,-1.1
Medfield,Norfolk,MA,Medfield,2006,3.8,225,5638,5863,-3.7
Medfield,Norfolk,MA,Medfield,2007,3.4,201,5688,5889,-3.3
Medfield,Norfolk,MA,Medfield,2008,4.4,260,5680,5940,-2.5
Medfield,Norfolk,MA,Medfield,2009,6.3,374,5519,5893,-3.3
Medfield,Norfolk,MA,Medfield,2010,6.4,393,5781,6174,1.4
Medfield,Norfolk,MA,Medfield,2011,5.1,311,5830,6141,0.8
Medfield,Norfolk,MA,Medfield,2012,4.9,302,5905,6207,1.9
Medfield,Norfolk,MA,Medfield,2013,5.1,320,5948,6268,2.9
Medfield,Norfolk,MA,Medfield,2014,4.4,283,6079,6362,4.4
Medfield,Norfolk,MA,Medfield,2015,3.5,230,6292,6522,7.1
Medfield,Norfolk,MA,Medfield,2016,3,202,6481,6683,9.7
Medfield,Norfolk,MA,Medfield,2017,2.9,196,6558,6754,10.9
Medfield,Norfolk,MA,Medfield,2018,2.5,176,6813,6989,14.7
Medford,Middlesex,MA,Medford,2003,5.5,1658,28363,30021,0
Medford,Middlesex,MA,Medford,2004,4.9,1434,28122,29556,-1.5
Medford,Middlesex,MA,Medford,2005,4.4,1294,27987,29281,-2.5
Medford,Middlesex,MA,Medford,2006,4.5,1354,28727,30081,0.2
Medford,Middlesex,MA,Medford,2007,4.1,1248,28833,30081,0.2
Medford,Middlesex,MA,Medford,2008,5,1511,28655,30166,0.5
Medford,Middlesex,MA,Medford,2009,7.6,2273,27742,30015,0
Medford,Middlesex,MA,Medford,2010,7,2291,30238,32529,8.4
Medford,Middlesex,MA,Medford,2011,5.8,1862,30474,32336,7.7
Medford,Middlesex,MA,Medford,2012,5.4,1747,30779,32526,8.3
Medford,Middlesex,MA,Medford,2013,5.4,1767,30914,32681,8.9
Medford,Middlesex,MA,Medford,2014,4.8,1592,31538,33130,10.4
Medford,Middlesex,MA,Medford,2015,3.9,1293,31790,33083,10.2
Medford,Middlesex,MA,Medford,2016,3.2,1081,32209,33290,10.9
Medford,Middlesex,MA,Medford,2017,3.2,1083,33032,34115,13.6
Medford,Middlesex,MA,Medford,2018,2.7,952,34316,35268,17.5
Medway,Norfolk,MA,Medway,2003,4.5,328,6892,7220,0
Medway,Norfolk,MA,Medway,2004,3.6,255,6879,7134,-1.2
Medway,Norfolk,MA,Medway,2005,3.8,272,6874,7146,-1
Medway,Norfolk,MA,Medway,2006,4,284,6774,7058,-2.2
Medway,Norfolk,MA,Medway,2007,3.5,250,6820,7070,-2.1
Medway,Norfolk,MA,Medway,2008,4.8,345,6793,7138,-1.1
Medway,Norfolk,MA,Medway,2009,7,500,6615,7115,-1.5
Medway,Norfolk,MA,Medway,2010,7.1,495,6471,6966,-3.5
Medway,Norfolk,MA,Medway,2011,6.3,438,6514,6952,-3.7
Medway,Norfolk,MA,Medway,2012,5.2,361,6606,6967,-3.5
Medway,Norfolk,MA,Medway,2013,5.4,378,6654,7032,-2.6
Medway,Norfolk,MA,Medway,2014,4.8,341,6825,7166,-0.7
Medway,Norfolk,MA,Medway,2015,4,288,6920,7208,-0.2
Medway,Norfolk,MA,Medway,2016,3.1,227,7063,7290,1
Medway,Norfolk,MA,Medway,2017,3.2,239,7182,7421,2.8
Medway,Norfolk,MA,Medway,2018,3,227,7461,7688,6.5
Mendon,Worcester,MA,Mendon,2003,4.5,148,3111,3259,0
Mendon,Worcester,MA,Mendon,2004,4.1,135,3156,3291,1
Mendon,Worcester,MA,Mendon,2005,3.6,120,3185,3305,1.4
Mendon,Worcester,MA,Mendon,2006,3.8,126,3201,3327,2.1
Mendon,Worcester,MA,Mendon,2007,3.7,123,3241,3364,3.2
Mendon,Worcester,MA,Mendon,2008,4.3,147,3259,3406,4.5
Mendon,Worcester,MA,Mendon,2009,6.5,214,3090,3304,1.4
Mendon,Worcester,MA,Mendon,2010,7.1,223,2936,3159,-3.1
Mendon,Worcester,MA,Mendon,2011,6.3,197,2929,3126,-4.1
Mendon,Worcester,MA,Mendon,2012,5.6,175,2951,3126,-4.1
Mendon,Worcester,MA,Mendon,2013,6.3,197,2954,3151,-3.3
Mendon,Worcester,MA,Mendon,2014,4.8,153,3033,3186,-2.2
Mendon,Worcester,MA,Mendon,2015,3.9,126,3083,3209,-1.5
Mendon,Worcester,MA,Mendon,2016,3.4,111,3116,3227,-1
Mendon,Worcester,MA,Mendon,2017,3.5,114,3181,3295,1.1
Mendon,Worcester,MA,Mendon,2018,3.2,109,3277,3386,3.9
Merrimac,Essex,MA,Merrimac,2003,5.1,179,3328,3507,0
Merrimac,Essex,MA,Merrimac,2004,4.7,161,3295,3456,-1.5
Merrimac,Essex,MA,Merrimac,2005,4.2,147,3326,3473,-1
Merrimac,Essex,MA,Merrimac,2006,4,140,3364,3504,-0.1
Merrimac,Essex,MA,Merrimac,2007,3.9,137,3387,3524,0.5
Merrimac,Essex,MA,Merrimac,2008,4.9,173,3370,3543,1
Merrimac,Essex,MA,Merrimac,2009,7.3,264,3330,3594,2.5
Merrimac,Essex,MA,Merrimac,2010,7.7,279,3344,3623,3.3
Merrimac,Essex,MA,Merrimac,2011,6.3,227,3388,3615,3.1
Merrimac,Essex,MA,Merrimac,2012,6.1,225,3467,3692,5.3
Merrimac,Essex,MA,Merrimac,2013,5.8,219,3537,3756,7.1
Merrimac,Essex,MA,Merrimac,2014,5.1,195,3665,3860,10.1
Merrimac,Essex,MA,Merrimac,2015,3.9,154,3762,3916,11.7
Merrimac,Essex,MA,Merrimac,2016,3.3,131,3854,3985,13.6
Merrimac,Essex,MA,Merrimac,2017,3.1,126,3931,4057,15.7
Merrimac,Essex,MA,Merrimac,2018,2.8,117,4056,4173,19
Methuen,Essex,MA,Methuen,2003,7.5,1759,21706,23465,0
Methuen,Essex,MA,Methuen,2004,6.6,1539,21742,23281,-0.8
Methuen,Essex,MA,Methuen,2005,6.1,1405,21711,23116,-1.5
Methuen,Essex,MA,Methuen,2006,6,1377,21760,23137,-1.4
Methuen,Essex,MA,Methuen,2007,5.5,1276,21894,23170,-1.3
Methuen,Essex,MA,Methuen,2008,6.8,1580,21776,23356,-0.5
Methuen,Essex,MA,Methuen,2009,10.1,2403,21288,23691,1
Methuen,Essex,MA,Methuen,2010,9.8,2472,22828,25300,7.8
Methuen,Essex,MA,Methuen,2011,8.4,2134,23187,25321,7.9
Methuen,Essex,MA,Methuen,2012,8.2,2092,23509,25601,9.1
Methuen,Essex,MA,Methuen,2013,8.3,2155,23822,25977,10.7
Methuen,Essex,MA,Methuen,2014,6.7,1767,24572,26339,12.2
Methuen,Essex,MA,Methuen,2015,5.6,1491,25163,26654,13.6
Methuen,Essex,MA,Methuen,2016,4.5,1210,25636,26846,14.4
Methuen,Essex,MA,Methuen,2017,4.4,1193,26162,27355,16.6
Methuen,Essex,MA,Methuen,2018,3.8,1055,26917,27972,19.2
Middleborough,Plymouth,MA,Middleborough,2003,5.7,644,10680,11324,0
Middleborough,Plymouth,MA,Middleborough,2004,5.2,586,10756,11342,0.2
Middleborough,Plymouth,MA,Middleborough,2005,5.4,610,10772,11382,0.5
Middleborough,Plymouth,MA,Middleborough,2006,5.8,670,10936,11606,2.5
Middleborough,Plymouth,MA,Middleborough,2007,5.7,672,11058,11730,3.6
Middleborough,Plymouth,MA,Middleborough,2008,6.9,809,10887,11696,3.3
Middleborough,Plymouth,MA,Middleborough,2009,9.5,1128,10707,11835,4.5
Middleborough,Plymouth,MA,Middleborough,2010,9.8,1232,11364,12596,11.2
Middleborough,Plymouth,MA,Middleborough,2011,8.5,1058,11426,12484,10.2
Middleborough,Plymouth,MA,Middleborough,2012,7.5,928,11467,12395,9.5
Middleborough,Plymouth,MA,Middleborough,2013,7.4,927,11562,12489,10.3
Middleborough,Plymouth,MA,Middleborough,2014,6.1,783,11950,12733,12.4
Middleborough,Plymouth,MA,Middleborough,2015,5.3,673,12135,12808,13.1
Middleborough,Plymouth,MA,Middleborough,2016,4.2,549,12498,13047,15.2
Middleborough,Plymouth,MA,Middleborough,2017,3.9,521,12738,13259,17.1
Middleborough,Plymouth,MA,Middleborough,2018,3.6,492,13225,13717,21.1
Middlefield,Hampshire,MA,Middlefield,2003,3.4,11,312,323,0
Middlefield,Hampshire,MA,Middlefield,2004,3.7,12,311,323,0
Middlefield,Hampshire,MA,Middlefield,2005,3.7,12,312,324,0.3
Middlefield,Hampshire,MA,Middlefield,2006,3.7,12,314,326,0.9
Middlefield,Hampshire,MA,Middlefield,2007,2.8,9,316,325,0.6
Middlefield,Hampshire,MA,Middlefield,2008,3.4,11,315,326,0.9
Middlefield,Hampshire,MA,Middlefield,2009,7.4,24,302,326,0.9
NA,Middlesex,MA,Middlesex,2003,5.2,42997,778252,821249,570.8
NA,Middlesex,MA,Middlesex,2004,4.4,35943,775964,811907,563.2
NA,Middlesex,MA,Middlesex,2005,4.1,32986,777113,810099,561.7
NA,Middlesex,MA,Middlesex,2006,4.1,32946,778141,811087,562.5
NA,Middlesex,MA,Middlesex,2007,3.8,30707,786271,816978,567.3
NA,Middlesex,MA,Middlesex,2008,4.5,37346,787161,824507,573.5
NA,Middlesex,MA,Middlesex,2009,6.9,56868,769841,826709,575.3
NA,Middlesex,MA,Middlesex,2010,6.9,57202,768485,825687,574.5
NA,Middlesex,MA,Middlesex,2011,5.9,48606,775312,823918,573
NA,Middlesex,MA,Middlesex,2012,5.4,45024,786722,831746,579.4
NA,Middlesex,MA,Middlesex,2013,5.5,46014,793619,839633,585.9
NA,Middlesex,MA,Middlesex,2014,4.7,39926,815154,855080,598.5
NA,Middlesex,MA,Middlesex,2015,3.9,33862,829932,863794,605.6
NA,Middlesex,MA,Middlesex,2016,3.2,27702,846752,874454,614.3
NA,Middlesex,MA,Middlesex,2017,3.1,27621,866734,894355,630.6
NA,Middlesex,MA,Middlesex,2018,2.7,24982,898786,923768,654.6
Middleton,Essex,MA,Middleton,2003,4.7,193,3920,4113,0
Middleton,Essex,MA,Middleton,2004,4.9,203,3968,4171,1.4
Middleton,Essex,MA,Middleton,2005,4.4,187,4064,4251,3.4
Middleton,Essex,MA,Middleton,2006,4.2,169,3817,3986,-3.1
Middleton,Essex,MA,Middleton,2007,4.2,169,3886,4055,-1.4
Middleton,Essex,MA,Middleton,2008,5.1,213,3943,4156,1
Middleton,Essex,MA,Middleton,2009,7.7,322,3866,4188,1.8
Middleton,Essex,MA,Middleton,2010,8.2,335,3756,4091,-0.5
Middleton,Essex,MA,Middleton,2011,6.8,277,3824,4101,-0.3
Middleton,Essex,MA,Middleton,2012,5.8,239,3898,4137,0.6
Middleton,Essex,MA,Middleton,2013,5.9,250,3965,4215,2.5
Middleton,Essex,MA,Middleton,2014,5.3,230,4094,4324,5.1
Middleton,Essex,MA,Middleton,2015,4.4,191,4198,4389,6.7
Middleton,Essex,MA,Middleton,2016,3.3,144,4234,4378,6.4
Middleton,Essex,MA,Middleton,2017,3.4,156,4387,4543,10.5
Middleton,Essex,MA,Middleton,2018,3.1,147,4558,4705,14.4
Milford,Worcester,MA,Milford,2003,6,908,14184,15092,0
Milford,Worcester,MA,Milford,2004,5.1,764,14278,15042,-0.3
Milford,Worcester,MA,Milford,2005,4.5,675,14483,15158,0.4
Milford,Worcester,MA,Milford,2006,4.6,698,14526,15224,0.9
Milford,Worcester,MA,Milford,2007,4.4,670,14568,15238,1
Milford,Worcester,MA,Milford,2008,5.4,830,14655,15485,2.6
Milford,Worcester,MA,Milford,2009,7.7,1193,14229,15422,2.2
Milford,Worcester,MA,Milford,2010,7.9,1208,13999,15207,0.8
Milford,Worcester,MA,Milford,2011,6.7,995,13967,14962,-0.9
Milford,Worcester,MA,Milford,2012,6.2,923,14075,14998,-0.6
Milford,Worcester,MA,Milford,2013,6.6,1002,14069,15071,-0.1
Milford,Worcester,MA,Milford,2014,5.8,880,14387,15267,1.2
Milford,Worcester,MA,Milford,2015,4.6,695,14555,15250,1
Milford,Worcester,MA,Milford,2016,3.9,596,14707,15303,1.4
Milford,Worcester,MA,Milford,2017,3.7,584,15013,15597,3.3
Milford,Worcester,MA,Milford,2018,3.3,536,15468,16004,6
Millbury,Worcester,MA,Millbury,2003,5.2,393,7119,7512,0
Millbury,Worcester,MA,Millbury,2004,4.7,354,7142,7496,-0.2
Millbury,Worcester,MA,Millbury,2005,4.7,350,7128,7478,-0.5
Millbury,Worcester,MA,Millbury,2006,4.7,359,7206,7565,0.7
Millbury,Worcester,MA,Millbury,2007,4.7,354,7199,7553,0.5
Millbury,Worcester,MA,Millbury,2008,5.8,431,7024,7455,-0.8
Millbury,Worcester,MA,Millbury,2009,8.3,624,6862,7486,-0.3
Millbury,Worcester,MA,Millbury,2010,8.1,629,7110,7739,3
Millbury,Worcester,MA,Millbury,2011,7.2,558,7166,7724,2.8
Millbury,Worcester,MA,Millbury,2012,6.5,503,7211,7714,2.7
Millbury,Worcester,MA,Millbury,2013,6.3,491,7273,7764,3.4
Millbury,Worcester,MA,Millbury,2014,5.9,464,7455,7919,5.4
Millbury,Worcester,MA,Millbury,2015,4.7,369,7541,7910,5.3
Millbury,Worcester,MA,Millbury,2016,3.7,296,7673,7969,6.1
Millbury,Worcester,MA,Millbury,2017,3.6,292,7868,8160,8.6
Millbury,Worcester,MA,Millbury,2018,3.3,275,8084,8359,11.3
Millis,Norfolk,MA,Millis,2003,5.2,237,4340,4577,0
Millis,Norfolk,MA,Millis,2004,4.3,195,4329,4524,-1.2
Millis,Norfolk,MA,Millis,2005,4,181,4333,4514,-1.4
Millis,Norfolk,MA,Millis,2006,4.2,189,4261,4450,-2.8
Millis,Norfolk,MA,Millis,2007,4.3,191,4291,4482,-2.1
Millis,Norfolk,MA,Millis,2008,5,226,4293,4519,-1.3
Millis,Norfolk,MA,Millis,2009,7.4,334,4170,4504,-1.6
Millis,Norfolk,MA,Millis,2010,8.1,335,3807,4142,-9.5
Millis,Norfolk,MA,Millis,2011,7,289,3845,4134,-9.7
Millis,Norfolk,MA,Millis,2012,6.3,260,3879,4139,-9.6
Millis,Norfolk,MA,Millis,2013,6.3,262,3903,4165,-9
Millis,Norfolk,MA,Millis,2014,5.3,225,3989,4214,-7.9
Millis,Norfolk,MA,Millis,2015,4.9,211,4058,4269,-6.7
Millis,Norfolk,MA,Millis,2016,3.5,149,4132,4281,-6.5
Millis,Norfolk,MA,Millis,2017,3.5,155,4212,4367,-4.6
Millis,Norfolk,MA,Millis,2018,3.4,156,4376,4532,-1
Millville,Worcester,MA,Millville,2003,6.1,101,1560,1661,0
Millville,Worcester,MA,Millville,2004,5.1,85,1571,1656,-0.3
Millville,Worcester,MA,Millville,2005,4.8,79,1577,1656,-0.3
Millville,Worcester,MA,Millville,2006,5.7,96,1594,1690,1.7
Millville,Worcester,MA,Millville,2007,5.3,86,1533,1619,-2.5
Millville,Worcester,MA,Millville,2008,6.7,108,1513,1621,-2.4
Millville,Worcester,MA,Millville,2009,10.7,180,1509,1689,1.7
Millville,Worcester,MA,Millville,2010,10.1,177,1574,1751,5.4
Millville,Worcester,MA,Millville,2011,7.9,135,1581,1716,3.3
Millville,Worcester,MA,Millville,2012,7.5,129,1593,1722,3.7
Millville,Worcester,MA,Millville,2013,7.3,126,1604,1730,4.2
Millville,Worcester,MA,Millville,2014,6.4,112,1644,1756,5.7
Millville,Worcester,MA,Millville,2015,5.1,90,1664,1754,5.6
Millville,Worcester,MA,Millville,2016,4.5,80,1689,1769,6.5
Millville,Worcester,MA,Millville,2017,4.1,74,1720,1794,8
Millville,Worcester,MA,Millville,2018,3.5,64,1775,1839,10.7
Milton,Norfolk,MA,Milton,2003,4.4,596,12917,13513,0
Milton,Norfolk,MA,Milton,2004,4.1,555,12931,13486,-0.2
Milton,Norfolk,MA,Milton,2005,3.9,524,13086,13610,0.7
Milton,Norfolk,MA,Milton,2006,4.2,574,13153,13727,1.6
Milton,Norfolk,MA,Milton,2007,3.7,503,13110,13613,0.7
Milton,Norfolk,MA,Milton,2008,4.5,607,12988,13595,0.6
Milton,Norfolk,MA,Milton,2009,7,944,12564,13508,0
Milton,Norfolk,MA,Milton,2010,7,949,12592,13541,0.2
Milton,Norfolk,MA,Milton,2011,5.8,777,12647,13424,-0.7
Milton,Norfolk,MA,Milton,2012,5.3,718,12741,13459,-0.4
Milton,Norfolk,MA,Milton,2013,5.8,786,12785,13571,0.4
Milton,Norfolk,MA,Milton,2014,5.1,695,13025,13720,1.5
Milton,Norfolk,MA,Milton,2015,4,554,13144,13698,1.4
Milton,Norfolk,MA,Milton,2016,3.5,482,13350,13832,2.4
Milton,Norfolk,MA,Milton,2017,3.3,472,13664,14136,4.6
Milton,Norfolk,MA,Milton,2018,2.9,422,14195,14617,8.2
Monroe,Franklin,MA,Monroe,2003,14.8,4,23,27,0
Monroe,Franklin,MA,Monroe,2004,11.5,3,23,26,-3.7
Monroe,Franklin,MA,Monroe,2005,7.7,2,24,26,-3.7
Monroe,Franklin,MA,Monroe,2006,7.7,2,24,26,-3.7
Monroe,Franklin,MA,Monroe,2007,11.1,3,24,27,0
Monroe,Franklin,MA,Monroe,2008,7.7,2,24,26,-3.7
Monroe,Franklin,MA,Monroe,2009,15.4,4,22,26,-3.7
Monson,Hampden,MA,Monson,2003,5.7,265,4401,4666,0
Monson,Hampden,MA,Monson,2004,5.2,244,4431,4675,0.2
Monson,Hampden,MA,Monson,2005,4.8,223,4467,4690,0.5
Monson,Hampden,MA,Monson,2006,5.2,247,4498,4745,1.7
Monson,Hampden,MA,Monson,2007,4.9,232,4510,4742,1.6
Monson,Hampden,MA,Monson,2008,5.8,278,4542,4820,3.3
Monson,Hampden,MA,Monson,2009,8,386,4410,4796,2.8
